item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",1,TC-Homepage-001,0.8094146251678467,test case id: tc-homepage-001 title: verify navigation to settings page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on settings. 2. verify if the settings page opens. expected result: the settings page should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",2,TC-Homepage-002,0.8006779551506042,test case id: tc-homepage-002 title: verify navigation to new location page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on display new location. 2. verify if the new location page opens. expected result: the new location page should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",3,TC-Homepage-010,0.7946898937225342,"test case id: tc-homepage-010 title: verify navigation to settings page with invalid input module: homepage source pages: 1 preconditions: user is on the homepage. test data: invalid input (e.g., clicking settings multiple times quickly). test steps: 1. click on settings multiple times quickly. 2. verify if the settings page opens only once. expected result: the settings page should open only once."
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",4,TC-Homepage-006,0.7941067218780518,test case id: tc-homepage-006 title: verify navigation failure to settings page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on settings. 2. verify if the settings page does not open. expected result: the settings page should not open.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",5,TC-Homepage-003,0.7937175035476685,test case id: tc-homepage-003 title: verify navigation to location details page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on a location. 2. verify if the location details page opens. expected result: the location details page should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",6,TC-PageDetails-004,0.7929907441139221,test case id: tc-pagedetails-004 title: verify navigation back to homepage module: pagedetails source pages: 2 preconditions: user is on the detailed page. test data: test steps: 1. click on back. 2. verify if the homepage opens. expected result: the homepage should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",7,TC-Homepage-004,0.7833251953125,test case id: tc-homepage-004 title: verify navigation to pathfinder page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on pathfinder. 2. verify if the pathfinder page opens. expected result: the pathfinder page should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",8,TC-Homepage-005,0.7832962274551392,test case id: tc-homepage-005 title: verify navigation back to homepage via swipe up module: homepage source pages: 1 preconditions: user is on any page other than the homepage. test data: test steps: 1. swipe up. 2. verify if the homepage opens. expected result: the homepage should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",9,TC-PageDetails-009,0.7828841209411621,test case id: tc-pagedetails-009 title: verify navigation failure back to homepage module: pagedetails source pages: 2 preconditions: user is on the detailed page. test data: test steps: 1. click on back. 2. verify if the homepage does not open. expected result: the homepage should not open.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",10,TC-Homepage-011,0.782461941242218,"test case id: tc-homepage-011 title: verify navigation to new location page with invalid input module: homepage source pages: 1 preconditions: user is on the homepage. test data: invalid input (e.g., clicking display new location multiple times quickly). test steps: 1. click on display new location multiple times quickly. 2. verify if the new location page opens only once. expected result: the new location page should open only once."
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",11,TC-Homepage-007,0.7819864749908447,test case id: tc-homepage-007 title: verify navigation failure to new location page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on display new location. 2. verify if the new location page does not open. expected result: the new location page should not open.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",12,TC-Pathfinder-001,0.7795138359069824,test case id: tc-pathfinder-001 title: verify navigation back to homepage module: pathfinder source pages: 3 preconditions: user is on the pathfinder page. test data: test steps: 1. click on back. 2. verify if the homepage opens. expected result: the homepage should open successfully.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",13,TC-Homepage-012,0.7793083190917969,"test case id: tc-homepage-012 title: verify navigation to location details page with invalid input module: homepage source pages: 1 preconditions: user is on the homepage. test data: invalid input (e.g., clicking a location multiple times quickly). test steps: 1. click on a location multiple times quickly. 2. verify if the location details page opens only once. expected result: the location details page should open only once."
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",14,TC-Homepage-008,0.7757874727249146,test case id: tc-homepage-008 title: verify navigation failure to location details page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on a location. 2. verify if the location details page does not open. expected result: the location details page should not open.
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",15,TC-PageDetails-014,0.7712293863296509,"test case id: tc-pagedetails-014 title: verify navigation back to homepage with invalid input module: pagedetails source pages: 2 preconditions: user is on the detailed page. test data: invalid input (e.g., clicking back multiple times quickly). test steps: 1. click on back multiple times quickly. 2. verify if the homepage opens only once. expected result: the homepage should open only once."
flow,"homepage -> click impostazioni — type=transition; label=""si""; explanation=""click on settings""",16,TC-Homepage-009,0.7686264514923096,test case id: tc-homepage-009 title: verify navigation failure to pathfinder page module: homepage source pages: 1 preconditions: user is on the homepage. test data: test steps: 1. click on pathfinder. 2. verify if the pathfinder page does not open. expected result: the pathfinder page should not open.
