"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Dashboard-001","Verify Dashboard Activity Initialization","Dashboard","1","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate to the DashboardActivity.","DashboardActivity initializes successfully with the specified attributes (BrowserLayout, navigationView, toolbar)."
"TC-Main-002","Verify MainActivity Lifecycle Methods Execution","Main","1","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate to MainActivity.
3. Observe onCreate(), onResume(), onStart(), onStop(), and onDestroy() methods execution.","All lifecycle methods execute as expected without errors."
"TC-SignIn-003","Verify SignInActivity Lifecycle Methods Execution","Sign In","1","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate to SignInActivity.
3. Observe onCreate(), onResume(), onStart(), onStop(), and onDestroy() methods execution.","All lifecycle methods execute as expected without errors."
"TC-UserList-004","Verify UserListActivity Lifecycle Methods Execution","User List","1","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate to UserListActivity.
3. Observe onCreate(), onResume(), onStart(), onStop(), and onDestroy() methods execution.","All lifecycle methods execute as expected without errors."
"TC-Weather-005","Verify Weather Display and Zoom Functionality","Weather","2","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate to the home screen.
3. Click on the ""weather"" button.
4. Verify local weather is displayed.
5. Click on the zoom in button.
6. Verify ability to search for weather of other locations.","Local weather is displayed correctly, and the zoom in functionality works as expected."
"TC-Trekking-006","Verify Province and Route Selection Process","Trekking","3","Application is installed and launched.","Valid province and route names.","1. Launch the application.
2. Click on ""Trekking"".
3. Request and display the list of provinces.
4. Select a province.
5. Request and display the list of routes in the selected province.
6. Select a route.
7. Verify the selected route is displayed.","The list of provinces and routes is displayed correctly, and the selected route is shown accurately."
"TC-Health-007","Verify Health Data Retrieval Process","Health","5","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Health"".
3. Request and display the list of past training sessions.","The list of past training sessions is retrieved and displayed correctly."
"TC-WeatherData-008","Verify Weather Data Retrieval Process","Weather Data","4","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Weather"".
3. Request weather data from the server.
4. Verify weather data is received and displayed.","Weather data is retrieved from the server and displayed correctly."
"TC-Navigation-009","Verify Navigation Between Activities","Navigation","1","Application is installed and launched.","N/A","1. Launch the application.
2. Navigate from MainActivity to SignInActivity.
3. Navigate from MainActivity to UserListActivity.","Navigation between MainActivity and other activities works as expected."
"TC-EdgeCases-010","Verify Edge Cases for Weather Interaction","Weather","2","Application is installed and launched.","Invalid input for location search.","1. Launch the application.
2. Navigate to the home screen.
3. Click on the ""weather"" button.
4. Attempt to search for weather using invalid input.","System handles invalid input gracefully, displaying appropriate error messages."
"TC-EdgeCases-011","Verify Edge Cases for Trekking Interaction","Trekking","3","Application is installed and launched.","Invalid province and route names.","1. Launch the application.
2. Click on ""Trekking"".
3. Attempt to select an invalid province.
4. Attempt to select an invalid route.","System handles invalid selections gracefully, displaying appropriate error messages."
"TC-EdgeCases-012","Verify Edge Cases for Health Interaction","Health","5","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Health"".
3. Attempt to retrieve health data with no internet connection.","System handles lack of internet connection gracefully, displaying appropriate error messages."
"TC-EdgeCases-013","Verify Edge Cases for Weather Data Retrieval","Weather Data","4","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Weather"".
3. Attempt to retrieve weather data with no internet connection.","System handles lack of internet connection gracefully, displaying appropriate error messages."
"TC-PositiveCases-014","Verify Positive Cases for Weather Interaction","Weather","2","Application is installed and launched.","Valid location name.","1. Launch the application.
2. Navigate to the home screen.
3. Click on the ""weather"" button.
4. Search for weather using a valid location name.","Weather data for the valid location is displayed correctly."
"TC-PositiveCases-015","Verify Positive Cases for Trekking Interaction","Trekking","3","Application is installed and launched.","Valid province and route names.","1. Launch the application.
2. Click on ""Trekking"".
3. Select a valid province.
4. Select a valid route.","The selected route details are displayed correctly."
"TC-PositiveCases-016","Verify Positive Cases for Health Interaction","Health","5","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Health"".
3. Retrieve and display the list of past training sessions.","The list of past training sessions is displayed correctly."
"TC-PositiveCases-017","Verify Positive Cases for Weather Data Retrieval","Weather Data","4","Application is installed and launched.","N/A","1. Launch the application.
2. Click on ""Weather"".
3. Retrieve weather data from the server.
4. Display the weather data.","Weather data is retrieved and displayed correctly."
"TC-NegativeCases-018","Verify Negative Cases for Weather Interaction","Weather","2","Application is installed and launched.","Invalid location name.","1. Launch the application.
2. Navigate to the home screen.
3. Click on the ""weather"" button.
4. Search for weather using an invalid location name.","System displays an error message indicating invalid location name."
"TC-NegativeCases-019","Verify Negative Cases for Trekking Interaction","Trekking","3","Application is installed and launched.","Invalid province and route names.","1. Launch the application.
2. Click on ""Trekking"".
3. Attempt to select an invalid province.
4. Attempt to select an invalid route.","System displays error messages indicating invalid selections."
