"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Register-001","User Registration Success","Register activity","1","User is not registered in the system.","Valid username, email, password.","1. User navigates to the register page.
2. User enters valid username, email, and password.
3. User submits the registration form.","User is successfully registered and redirected to the login page."
"TC-Register-002","User Registration Failure - Duplicate Email","Register activity","1","User with the same email is already registered.","Existing user's email and valid password.","1. User navigates to the register page.
2. User enters an existing user's email and valid password.
3. User submits the registration form.","System displays an error message indicating that the email is already in use."
"TC-Login-001","User Login Success","Login activity","1","User is registered and has valid credentials.","Registered username/email and correct password.","1. User navigates to the login page.
2. User enters registered username/email and correct password.
3. User submits the login form.","User is logged in and redirected to the dashboard."
"TC-Login-002","User Login Failure - Invalid Credentials","Login activity","1","User is registered but entered incorrect credentials.","Registered username/email and incorrect password.","1. User navigates to the login page.
2. User enters registered username/email and incorrect password.
3. User submits the login form.","System displays an error message indicating invalid credentials."
"TC-Newsletter-001","Subscribe to Newsletter Success","Newsletter activity","1","User is logged in.","Valid email address.","1. User navigates to the newsletter subscription page.
2. User enters a valid email address.
3. User submits the subscription form.","User is subscribed to the newsletter and receives a confirmation email."
"TC-Newsletter-002","Unsubscribe from Newsletter Success","Newsletter activity","1","User is subscribed to the newsletter.","Valid email address.","1. User navigates to the unsubscribe page.
2. User enters their email address.
3. User clicks on the unsubscribe button.","User is unsubscribed from the newsletter and receives an acknowledgment email."
"TC-CreateEvent-001","Event Creation Success","Create event","1","User is logged in.","Valid event details (name, date, location).","1. User navigates to the event creation page.
2. User fills in all required fields with valid data.
3. User submits the event creation form.","Event is created and displayed in the user's event list."
"TC-CreateEvent-002","Event Creation Failure - Missing Required Fields","Create event","1","User is logged in.","Incomplete event details (missing name).","1. User navigates to the event creation page.
2. User leaves the name field empty and fills other fields.
3. User submits the event creation form.","System displays validation errors for missing required fields."
"TC-JoinEvent-001","Join Event Success","Join/View event","1","User is logged in and event exists.","Valid event ID.","1. User navigates to the event page.
2. User clicks on the join event button.","User is added to the event attendees list and receives a confirmation message."
"TC-JoinEvent-002","Join Event Failure - Already Joined","Join/View event","1","User is logged in and has already joined the event.","Valid event ID.","1. User navigates to the event page.
2. User clicks on the join event button.","System displays a message indicating that the user is already part of the event."
"TC-Profile-001","Update Profile Success","Profile","1","User is logged in.","Valid profile information (username, email).","1. User navigates to the profile page.
2. User updates their profile information.
3. User saves the changes.","Profile information is updated and saved successfully."
"TC-Profile-002","Update Profile Failure - Invalid Email Format","Profile","1","User is logged in.","Invalid email format.","1. User navigates to the profile page.
2. User enters an invalid email format.
3. User saves the changes.","System displays validation errors for the invalid email format."
"TC-Exit-001","Logout Success","Exit","1","User is logged in.","None.","1. User navigates to the logout page.
2. User clicks on the logout button.","User is logged out and redirected to the login page."
"TC-NotificationCenter-001","Notification Center Success","Notification center","1","User is logged in and has notifications.","None.","1. User navigates to the notification center.
2. User views the notifications.","Notifications are displayed correctly in the notification center."
"TC-FlashActivity-001","Flash Activity Success","Flash activity","1","User is logged in and flash activity is available.","None.","1. User navigates to the flash activity page.
2. User participates in the flash activity.","User successfully participates in the flash activity and receives appropriate feedback."
"TC-Postgresql-001","Database Connection Success","Postgresql","1","Database is up and running.","None.","1. System attempts to connect to the database.","Database connection is established successfully."
"TC-NewsletterManagement-001","Newsletter Management Success","Newsletter management","1","User is logged in and has newsletter management permissions.","None.","1. User navigates to the newsletter management page.
2. User performs newsletter management tasks.","Newsletter management tasks are performed successfully."
"TC-NewsletterManagement-002","Newsletter Management Failure - Unauthorized Access","Newsletter management","1","User is logged in but does not have newsletter management permissions.","None.","1. User navigates to the newsletter management page.","System displays an unauthorized access error message."
