"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Impostazioni-001","Accesso alla schermata impostazioni","Impostazioni","7","Essere nella schermata home dell’applicazione","None","1. Premere il tasto relativo alle impostazioni da qualsiasi punto dell’applicazione","L’applicazione visualizza la schermata delle impostazioni"
"TC-Impostazioni-002","Modifica unità di misura senza salvare","Impostazioni","7,8","Essere nella schermata delle impostazioni","None","1. Selezionare un’unità di misura diversa per una categoria (es. Elettricità: kWh → MWh)
2. Premere il tasto per uscire dalla schermata senza confermare","Nessuna modifica viene applicata e le unità di misura rimangono invariate"
"TC-Impostazioni-003","Modifica unità di misura con effetto immediato","Impostazioni","7,8","Essere nella schermata delle impostazioni","Unità di misura predefinite (es. kWh per Elettricità)","1. Selezionare un’unità di misura diversa per una categoria (es. Elettricità: kWh → MWh)
2. Confermare la modifica","Le unità di misura vengono aggiornate immediatamente e le modifiche prendono effetto in tutte le schermate dell’applicazione"
"TC-Impostazioni-004","Cambio tema estetico","Impostazioni","7","Essere nella schermata delle impostazioni","Tema predefinito (es. Light)","1. Selezionare un tema diverso (es. Dark)
2. Confermare la modifica","Il tema dell’applicazione viene aggiornato immediatamente"
"TC-InformazioniApp-005","Accesso alla schermata selezione informazioni app","Informazioni App","8","Essere nella schermata home dell’applicazione","None","1. Premere il tasto relativo alla schermata di selezione informazioni app","L’applicazione visualizza la lista delle funzionalità offerte dall’app"
"TC-InformazioniApp-006","Visualizzazione funzionalità disponibili","Informazioni App","8","Essere nella schermata di selezione informazioni app","None","1. Verificare che le seguenti funzionalità siano elencate:
Stima emissioni energia elettrica
Stima emissioni voli aerei
Stima emissioni consegna merci
Stima emissioni veicoli
Stima emissioni combustione carburante","Tutte le funzionalità elencate sono visibili e selezionabili"
"TC-InformazioniApp-007","Accesso alle informazioni di una funzionalità specifica","Informazioni App","8,9","Essere nella schermata di selezione informazioni app","Funzionalità ""Stima emissioni energia elettrica""","1. Selezionare la funzionalità ""Stima emissioni energia elettrica""","L’applicazione visualizza una schermata con le informazioni dettagliate sulla funzionalità, inclusi i campi da compilare"
"TC-Home-008","Accesso alla schermata home dall’avvio dell’applicazione","Home","9","Avere l’applicazione installata nel proprio smartphone","None","1. Avviare l’applicazione dal proprio smartphone","Viene visualizzata la schermata home dell’applicazione"
"TC-Home-009","Accesso alla schermata home da un’altra schermata","Home","9","Essere in una schermata diversa dalla home (es. impostazioni)","None","1. Premere il tasto per la schermata home","Viene visualizzata la schermata home dell’applicazione"
"TC-Home-010","Navigazione alle funzionalità principali dalla home","Home","9,10","Essere nella schermata home","None","1. Verificare che siano accessibili le seguenti sezioni:
Impostazioni
Schermata di selezione informazioni app
Stima emissioni energia elettrica
Stima emissioni voli aerei
Stima emissioni consegna merci
Stima emissioni veicoli
Stima emissioni combustione carburante","Tutte le sezioni elencate sono raggiungibili e selezionabili"
"TC-StimaEmissioniEnergi-011","Stima emissioni energia elettrica con dati completi","Stima Emissioni Energia Elettrica","10","Essere nella schermata delle stime","Consumo elettrico = 500 kWh, Nazione di riferimento = Italia","1. Selezionare la funzionalità ""Stima emissioni energia elettrica""
2. Inserire il consumo elettrico (es. 500 kWh)
3. Selezionare la nazione di riferimento (es. Italia)
4. Confermare l’inserimento","La stima delle emissioni di carbonio viene stampata a schermo correttamente"
"TC-StimaEmissioniEnergi-012","Stima emissioni energia elettrica con dati mancanti","Stima Emissioni Energia Elettrica","10","Essere nella schermata delle stime","Consumo elettrico = (vuoto), Nazione di riferimento = (vuoto)","1. Selezionare la funzionalità ""Stima emissioni energia elettrica""
2. Premere il tasto per confermare senza inserire dati","Viene segnalato un errore indicando che i dati sono mancanti o errati"
"TC-StimaEmissioniVoliAe-013","Stima emissioni voli aerei con dati completi","Stima Emissioni Voli Aerei","10,11","Essere nella schermata delle stime","Aeroporto di provenienza = Roma, Aeroporto di destinazione = Milano, Numero passeggeri = 2, Classe di cabina = Economy","1. Selezionare la funzionalità ""Stima emissioni voli aerei""
2. Inserire aeroporto di provenienza (es. Roma)
3. Inserire aeroporto di destinazione (es. Milano)
4. Inserire numero passeggeri (es. 2)
5. Selezionare classe di cabina (es. Economy)
6. Confermare l’inserimento","La stima delle emissioni di carbonio viene stampata a schermo correttamente"
