"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-EnergyConsumption-001","User can input energy consumption data","Energy Consumption","4","User is logged in","Sample energy consumption data","1. Navigate to the energy consumption section of the application.
2. Enter the sample energy consumption data.
3. Click the 'Save' button.","The entered energy consumption data is saved and displayed in the application."
"TC-TravelbyVehicle-002","User can input travel by vehicle data","Travel by Vehicle","4","User is logged in","Sample travel by vehicle data","1. Navigate to the travel by vehicle section of the application.
2. Enter the sample travel by vehicle data.
3. Click the 'Save' button.","The entered travel by vehicle data is saved and displayed in the application."
"TC-AirTravel-003","User can input air travel data","Air Travel","4","User is logged in","Sample air travel data","1. Navigate to the air travel section of the application.
2. Enter the sample air travel data.
3. Click the 'Save' button.","The entered air travel data is saved and displayed in the application."
"TC-DeliveryofGoods-004","User can input delivery of goods data","Delivery of Goods","4","User is logged in","Sample delivery of goods data","1. Navigate to the delivery of goods section of the application.
2. Enter the sample delivery of goods data.
3. Click the 'Save' button.","The entered delivery of goods data is saved and displayed in the application."
"TC-FuelConsumption-005","User can input fuel consumption data","Fuel Consumption","4","User is logged in","Sample fuel consumption data","1. Navigate to the fuel consumption section of the application.
2. Enter the sample fuel consumption data.
3. Click the 'Save' button.","The entered fuel consumption data is saved and displayed in the application."
"TC-HomeScreen-006","Accessing Home Screen","Home Screen","9,10,11,12","The application is installed on the user's smartphone.","N/A","1. Launch the application on the smartphone.
2. Tap the home button if the user is on any other screen.","The home screen of the application is displayed."
"TC-SettingsScreen-007","Accessing Settings Screen","Settings Screen","7,8","The user is on the home screen of the application.","N/A","1. Tap the settings button on the home screen.","The settings screen is displayed."
"TC-Impostations-008","Modifying Application Settings","Impostations","7","The user is on the settings screen.","N/A","1. Tap the impostations button on the settings screen.
2. Modify the settings as desired.","The modified settings take effect immediately after the change is made."
"TC-UnitChange-009","Changing Units of Measurement for Energy Consumption","Unit Change","8","The user is on the settings screen.","N/A","1. Tap the settings button on the home screen.
2. Tap the impostations button on the settings screen.
3. Tap the unit of measurement for energy consumption.
4. Select the desired unit of measurement.","The unit of measurement for energy consumption is changed."
"TC-EstimateElectricity-010","Estimating Carbon Emissions for Energy Consumption","Estimate Electricity","10","The user is on the home screen.","Consumption of electricity, country of reference.","1. Tap the estimate electricity button on the home screen.
2. Enter the consumption of electricity.
3. Enter the country of reference.","The estimated carbon emissions for energy consumption are displayed."
"TC-EstimateAirTravel-011","Estimating Carbon Emissions for Air Travel","Estimate Air Travel","10","The user is on the home screen.","Airport of origin, airport of destination, number of passengers, class of cabin.","1. Tap the estimate air travel button on the home screen.
2. Enter the airport of origin.
3. Enter the airport of destination.
4. Enter the number of passengers.
5. Enter the class of cabin.","The estimated carbon emissions for air travel are displayed."
"TC-EstimateDelivery-012","Estimating Carbon Emissions for Delivery of Goods","Estimate Delivery","11","The user is on the home screen.","Weight, distance, mode of transport.","1. Tap the estimate delivery button on the home screen.
2. Enter the weight.
3. Enter the distance.
4. Enter the mode of transport.","The estimated carbon emissions for delivery of goods are displayed."
"TC-EstimateVehicle-013","Estimating Carbon Emissions for Vehicle Travel","Estimate Vehicle","11","The user is on the home screen.","Distance, vehicle brand, vehicle model.","1. Tap the estimate vehicle button on the home screen.
2. Enter the distance.
3. Enter the vehicle brand.
4. Enter the vehicle model.","The estimated carbon emissions for vehicle travel are displayed."
"TC-EstimateFuel-014","Estimating Carbon Emissions for Fuel Combustion","Estimate Fuel","11","The user is on the home screen.","Type of fuel, quantity of fuel.","1. Tap the estimate fuel button on the home screen.
2. Enter the type of fuel.
3. Enter the quantity of fuel.","The estimated carbon emissions for fuel combustion are displayed."
"TC-Settings-015","Change Application Settings","Settings","13","User is logged in","None","1. Navigate to the settings page
2. Select the desired setting to change
3. Input the new value for the setting
4. Save the changes","The setting is updated with the new value"
"TC-Settings-016","Change Units of Measure","Settings","14","User is logged in","None","1. Navigate to the settings page
2. Select the ""Modifica delle unità di misura"" option
3. Change the units of measure for each field
4. Save the changes","The units of measure are updated for each field"
"TC-AppInformation-017","App Information Screen","App Information","15","User is logged in","None","1. Navigate to the app information screen
2. Verify that all the app's features are listed","All the app's features are correctly listed"
"TC-CarbonEmissionsEstim-018","Estimate Carbon Emissions for a Trip","Carbon Emissions Estimation","16","User is logged in, trip details are entered","Start location, end location, vehicle type, distance, and travel time","1. Navigate to the carbon emissions estimation page
2. Input the start location, end location, vehicle type, distance, and travel time
3. Calculate the carbon emissions","The carbon emissions for the trip are correctly calculated"
"TC-CarbonEmissionsEstim-019","Estimate Carbon Emissions for a Flight","Carbon Emissions Estimation","16","User is logged in, flight details are entered","Departure airport, arrival airport, flight distance, and flight duration","1. Navigate to the carbon emissions estimation page
2. Input the departure airport, arrival airport, flight distance, and flight duration
3. Calculate the carbon emissions","The carbon emissions for the flight are correctly calculated"
