"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Modellidelsistema-001","Verify the presence of UML diagrams in the system model","Modelli del sistema","6","None","None","1. Open the document at page 6.
2. Locate the diagram representing the system model.
3. Confirm the presence of UML diagrams.","UML diagrams should be present and correctly represent the system model."
"TC-Definizioni-002","Verify the definition of UML","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of UML.
3. Confirm the definition matches the description provided.","The definition of UML should match the description given in the document."
"TC-Definizioni-003","Verify the definition of a Requisito","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Requisito.
3. Confirm the definition matches the description provided.","The definition of a Requisito should match the description given in the document."
"TC-Definizioni-004","Verify the definition of a Modello","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Modello.
3. Confirm the definition matches the description provided.","The definition of a Modello should match the description given in the document."
"TC-Definizioni-005","Verify the definition of a Diagramma dei Casi d’uso","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Diagramma dei Casi d’uso.
3. Confirm the definition matches the description provided.","The definition of a Diagramma dei Casi d’uso should match the description given in the document."
"TC-Definizioni-006","Verify the definition of an Attore","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of an Attore.
3. Confirm the definition matches the description provided.","The definition of an Attore should match the description given in the document."
"TC-Definizioni-007","Verify the definition of an Utente","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of an Utente.
3. Confirm the definition matches the description provided.","The definition of an Utente should match the description given in the document."
"TC-Definizioni-008","Verify the definition of a Caso d’uso","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Caso d’uso.
3. Confirm the definition matches the description provided.","The definition of a Caso d’uso should match the description given in the document."
"TC-Definizioni-009","Verify the definition of a Scenario","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Scenario.
3. Confirm the definition matches the description provided.","The definition of a Scenario should match the description given in the document."
"TC-Definizioni-010","Verify the definition of a Template","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Template.
3. Confirm the definition matches the description provided.","The definition of a Template should match the description given in the document."
"TC-Definizioni-011","Verify the definition of a Modello Agile","Definizioni","5","None","None","1. Open the document at page 5.
2. Locate the definition of a Modello Agile.
3. Confirm the definition matches the description provided.","The definition of a Modello Agile should match the description given in the document."
"TC-Modellidelsistema-012","Verify the presence of use-case diagrams in the system model","Modelli del sistema","6","None","None","1. Open the document at page 6.
2. Locate the use-case diagram.
3. Confirm the presence of use-case diagrams.","Use-case diagrams should be present and correctly represent the interactions between actors and the system."
"TC-Modellideicasiduso-013","Verify the completeness of the use-case diagram fields","Modelli dei casi d'uso","6","None","None","1. Open the document at page 6.
2. Review the fields of each use-case diagram.
3. Confirm that all required fields are present and correctly defined.","All required fields in the use-case diagrams should be present and correctly defined."
"TC-Modellideicasiduso-014","Verify the presence of case usage templates","Modelli dei casi d'uso","6","None","None","1. Open the document at page 6.
2. Review the case usage templates.
3. Confirm the presence and correctness of the templates.","Case usage templates should be present and correctly defined."
"TC-Modellideicasiduso-015","Verify the presence of actor definitions","Modelli dei casi d'uso","6","None","None","1. Open the document at page 6.
2. Review the actor definitions.
3. Confirm the presence and correctness of the actor definitions.","Actor definitions should be present and correctly defined."
"TC-Modellideicasiduso-016","Verify the presence of user interaction scenarios","Modelli dei casi d'uso","6","None","None","1. Open the document at page 6.
2. Review the user interaction scenarios.
3. Confirm the presence and correctness of the scenarios.","User interaction scenarios should be present and correctly defined."
"TC-Modellideicasiduso-017","Verify the presence of system goals","Modelli dei casi d'uso","6","None","None","1. Open the document at page 6.
2. Review the system goals.
3. Confirm the presence and correctness of the goals.","System goals should be present and correctly defined."
