"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserProfile-001","Create a new user profile","User Profile","3, 10","User has installed the PICKAPP application and is on the registration screen.","Valid email (e.g., test@example.com), password (e.g., P@ssw0rd123), full name (e.g., John Doe), address (e.g., Via Roma 1, 30175 Venezia), age (e.g., 30), phone number (e.g., +393123456789)","1. Tap on the ""Register"" button.
2. Enter the full name in the ""Name"" field.
3. Enter the email address in the ""Email"" field.
4. Enter a valid password in the ""Password"" field.
5. Confirm the password in the ""Confirm Password"" field.
6. Enter the address in the ""Address"" field.
7. Enter the age in the ""Age"" field.
8. Enter the phone number in the ""Phone"" field.
9. Tap on the ""Create Profile"" button.","Profile is successfully created, and the user is redirected to the login screen with a confirmation message ""Profile created successfully. Please log in.""
--"
"TC-UserProfile-002","Access user profile after login","User Profile","3, 10","User has created a profile and logged in successfully.","Valid credentials (e.g., test@example.com, P@ssw0rd123)","1. Log in using valid credentials.
2. Tap on the ""Profile"" icon in the bottom navigation bar.","User profile screen is displayed with the user's name, email, address, age, and phone number.
--"
"TC-UserProfile-003","Update user profile information","User Profile","3, 11","User is logged in and on the profile screen.","Updated phone number (e.g., +393987654321), updated address (e.g., Via Dante 2, 30175 Venezia)","1. Tap on the ""Edit Profile"" button.
2. Modify the phone number in the ""Phone"" field.
3. Modify the address in the ""Address"" field.
4. Tap on the ""Save Changes"" button.","Profile information is updated successfully, and a confirmation message ""Profile updated successfully"" is displayed.
--"
"TC-CommissionManagement-004","Create a new commission request","Commission Management","3, 13","User is logged in and on the home screen.","Commission title (e.g., Grocery Shopping), description (e.g., Need milk, bread, and eggs), location (e.g., Via Roma 1, 30175 Venezia), date (e.g., 2023-12-15), time (e.g., 10:00 AM)","1. Tap on the ""Create Commission"" button.
2. Enter the commission title in the ""Title"" field.
3. Enter the description in the ""Description"" field.
4. Select the location from the map or enter manually.
5. Set the date using the date picker.
6. Set the time using the time picker.
7. Tap on the ""Create Commission"" button.","Commission is created successfully, and the user is redirected to the commission details screen with a confirmation message ""Commission created successfully.""
--"
"TC-CommissionManagement-005","View own created commissions","Commission Management","3, 14","User is logged in and has created at least one commission.","None","1. Tap on the ""Commissions"" tab in the bottom navigation bar.
2. Select the ""My Commissions"" option.","List of commissions created by the user is displayed with titles, descriptions, dates, and statuses (e.g., ""Pending,"" ""Completed"").
--"
"TC-CommissionManagement-006","View commissions created by other users","Commission Management","3, 15","User is logged in and there are commissions created by other users.","None","1. Tap on the ""Commissions"" tab in the bottom navigation bar.
2. Select the ""All Commissions"" option.","List of commissions created by other users is displayed with titles, descriptions, dates, statuses, and creator names.
--"
"TC-CommissionManagement-007","Accept a commission request","Commission Management","3, 15","User is logged in, has viewed a commission created by another user, and the commission is in ""Pending"" status.","None","1. Tap on the ""Commissions"" tab in the bottom navigation bar.
2. Select the ""All Commissions"" option.
3. Find a commission in ""Pending"" status and tap on it.
4. Tap on the ""Accept Commission"" button.","Commission status changes to ""Accepted,"" and a confirmation message ""You have accepted the commission"" is displayed. The commission is removed from the ""All Commissions"" list and appears in the user's ""Accepted Commissions"" list.
--"
"TC-CommissionManagement-008","View accepted commissions","Commission Management","3, 16","User is logged in and has accepted at least one commission.","None","1. Tap on the ""Commissions"" tab in the bottom navigation bar.
2. Select the ""Accepted Commissions"" option.","List of commissions accepted by the user is displayed with titles, descriptions, dates, statuses, and requester names.
--"
"TC-ProductOfferManageme-009","Create a new product offer (food sharing)","Product Offer Management","3, 17","User is logged in and on the home screen.","Offer title (e.g., Fresh Vegetables), description (e.g., Carrots, potatoes, and onions to share), quantity (e.g., 5 kg), expiration date (e.g., 2023-12-10), location (e.g., Via Roma 1, 30175 Venezia)","1. Tap on the ""Create Offer"" button.
2. Enter the offer title in the ""Title"" field.
3. Enter the description in the ""Description"" field.
4. Enter the quantity in the ""Quantity"" field.
5. Set the expiration date using the date picker.
6. Select the location from the map or enter manually.
7. Tap on the ""Create Offer"" button.","Offer is created successfully, and the user is redirected to the offer details screen with a confirmation message ""Offer created successfully.""
--"
"TC-ProductOfferManageme-010","View own created offers","Product Offer Management","3, 18","User is logged in and has created at least one offer.","None","1. Tap on the ""Offers"" tab in the bottom navigation bar.
2. Select the ""My Offers"" option.","List of offers created by the user is displayed with titles, descriptions, quantities, expiration dates, and statuses (e.g., ""Pending,"" ""Accepted"").
--"
