"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-SIGN_UP-001","Successful User Registration","SIGN UP","1","User is not logged in.","Valid email, password, and name.","1. Navigate to the SIGN UP page.
2. Enter a valid email address.
3. Enter a valid password.
4. Enter a valid name.
5. Click the ""Sign Up"" button.","The user is successfully registered, and they are redirected to the LOGIN page."
"TC-SIGN_UP-002","Invalid Email Format","SIGN UP","1","User is not logged in.","Invalid email format (e.g., missing @ or .).","1. Navigate to the SIGN UP page.
2. Enter an invalid email address.
3. Enter a valid password.
4. Enter a valid name.
5. Click the ""Sign Up"" button.","An error message is displayed, and the user is unable to register."
"TC-SIGN_UP-003","Empty Fields","SIGN UP","1","User is not logged in.","Empty email, password, or name fields.","1. Navigate to the SIGN UP page.
2. Leave the email field empty.
3. Leave the password field empty.
4. Leave the name field empty.
5. Click the ""Sign Up"" button.","An error message is displayed, and the user is unable to register."
"TC-LOGIN-001","Successful User Login","LOGIN","1","User has registered.","Valid email and password.","1. Navigate to the LOGIN page.
2. Enter the registered email address.
3. Enter the registered password.
4. Click the ""Login"" button.","The user is successfully logged in, and they are redirected to the Bacheca page."
"TC-LOGIN-002","Incorrect Email or Password","LOGIN","1","User has registered.","Invalid email or password.","1. Navigate to the LOGIN page.
2. Enter an invalid email address.
3. Enter a valid password.
4. Click the ""Login"" button.","An error message is displayed, and the user is unable to log in."
"TC-LOGIN-003","Empty Fields","LOGIN","1","User is not logged in.","Empty email or password fields.","1. Navigate to the LOGIN page.
2. Leave the email field empty.
3. Leave the password field empty.
4. Click the ""Login"" button.","An error message is displayed, and the user is unable to log in."
"TC-CREAZIONE_ANNUNCIO-001","Successful Ad Creation","CREAZIONE ANNUNCIO","1-2","User is logged in.","Valid ad details.","1. Navigate to the CREAZIONE ANNUNCIO page.
2. Enter valid ad details (title, description, price, location, etc.).
3. Click the ""Create Ad"" button.","The ad is successfully created, and it appears on the Bacheca page."
"TC-CREAZIONE_ANNUNCIO-002","Invalid Ad Details","CREAZIONE ANNUNCIO","1-2","User is logged in.","Invalid ad details (e.g., empty fields, invalid price, etc.).","1. Navigate to the CREAZIONE ANNUNCIO page.
2. Enter invalid ad details.
3. Click the ""Create Ad"" button.","An error message is displayed, and the user is unable to create the ad."
"TC-PRENOTAZIONE_ANNUNCIO-001","Successful Ad Booking","PRENOTAZIONE ANNUNCIO","1","User is logged in, and the ad is available for booking.","Valid booking details (date, time, etc.).","1. Navigate to the ad details page.
2. Click the ""Book Ad"" button.
3. Enter valid booking details.
4. Click the ""Confirm Booking"" button.","The ad is successfully booked, and the user is notified of the booking."
"TC-PRENOTAZIONE_ANNUNCIO-002","Ad Not Available for Booking","PRENOTAZIONE ANNUNCIO","1","User is logged in, and the ad is not available for booking.","-","1. Navigate to the ad details page.
2. Click the ""Book Ad"" button.","An error message is displayed, indicating that the ad is not available for booking."
"TC-MODIFICA_ACCOUNT-001","Successful Account Modification","MODIFICA ACCOUNT","1","User is logged in.","Valid account modification details (e.g., email, password, name, etc.).","1. Navigate to the account modification page.
2. Enter valid account modification details.
3. Click the ""Save Changes"" button.","The user's account is successfully modified, and the changes are saved."
"TC-MODIFICA_ACCOUNT-002","Invalid Account Modification Details","MODIFICA ACCOUNT","1","User is logged in.","Invalid account modification details (e.g., empty fields, invalid email format, etc.).","1. Navigate to the account modification page.
2. Enter invalid account modification details.
3. Click the ""Save Changes"" button.","An error message is displayed, and the user is unable to modify their account."
"TC-MODIFICA_ANNUNCIO-001","Successful Ad Modification","MODIFICA ANNUNCIO","1","User is logged in, and the ad belongs to them.","Valid ad modification details (e.g., title, description, price, location, etc.).","1. Navigate to the ad details page.
2. Click the ""Modify Ad"" button.
3. Enter valid ad modification details.
4. Click the ""Save Changes"" button.","The ad is successfully modified, and the changes are saved."
