"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-General-001","Verify the application's purpose as described in the introduction","General","4","None","None","1. Open the document and navigate to page 4.
2. Read the section titled ""1.2 Descrizione delle funzionalità di sistema"".","The description states that the application is primarily intended for monitoring the child's growth and managing related responsibilities."
"TC-Overview-002","Verify the team leader and team members' details","Overview","2","None","None","1. Open the document and navigate to page 2.
2. Look for the ""Team Leader"" and ""Team members"" sections in the document metadata.","The team leader should be Tobia Barbini with email 887442@stud.unive.it, and the team members should include Alberto Zampedri, Enrico Secchi, Filippo Antonucci, Sebastiano Cavalet, and Tobia Barbini."
"TC-AccountCreation-003","Create Account Using Google Account","Account Creation","7,8","User has the application installed and a Google account.","None","1. Press the ""Sign in with Google"" button.","User is redirected to the screen for creating a new family or accessing an existing one."
"TC-FamilyCreation-004","Create Family After Account Creation","Family Creation","8","User has created an account.","None","1. Press the ""Create"" button.","User's profile is automatically added to the newly created family."
"TC-FamilyManagement-005","Add Member to Family Using Unique Code","Family Management","9","User is a member of a family.","Unique family code","1. Copy the family code.
2. Share the code with another user.","The other user can join the family by entering the code."
"TC-SleepTracking-006","Record Sleep Hours","Sleep Tracking","10","User is a member of a family.","Sleep hours","1. Press the ""Record"" button.","The sleep data is inserted into the graph and can be viewed from the home screen."
"TC-FeedingTracking-007","Record Feeding Times","Feeding Tracking","10,11","User is a member of a family.","Feeding times","1. Press the ""Record"" button.","The feeding data is inserted into the graph and can be viewed from the home screen."
"TC-GrowthTracking-008","Record Child's Growth","Growth Tracking","11","User is a member of a family.","Weight and height","1. Press the ""Record"" button.","The growth data is inserted into the graph and can be viewed from the home screen."
"TC-Collaboration-009","Access Family Data Based on Family Code","Collaboration","9,10,11","User is a member of a family.","Family code","1. Use the family code to access family-specific data.","User can only read data related to their own family."
"TC-FunctionalRequiremen-010","Allow User to Create Account Upon First App Usage","Functional Requirement","12","Application is installed.","None","1. Open the application for the first time.","Option to create a new user account is available."
"TC-FunctionalRequiremen-011","Enable User to View Personal Profile Information","Functional Requirement","12","User has an account.","None","1. Access the application.","User can view their personal data within the application."
"TC-FunctionalRequiremen-012","Ensure High Priority for User Identification","Functional Requirement","12","None","None","1. Identify the priority level for user identification.","User identification is prioritized as high to ensure proper usage of the application."
"TC-FunctionalRequiremen-013","Define Functional Requirements for System Components","Functional Requirement","12","None","None","1. Review the functional requirements for system components.","Each functional requirement defines inputs, outputs, and behavior for system components."
"TC-FunctionalRequiremen-014","Ensure Functional Requirements Influence Specific Specifications","Functional Requirement","12","None","None","1. Evaluate how functional requirements influence specific specifications.","Functional requirements impact specific specifications to fulfill certain roles."
"TC-FunctionalRequiremen-015","Direct Priorities for Functionality and Team Members","Functional Requirement","12","None","None","1. Determine priorities for functionality and team members.","Priorities guide the timeline and linear progression of the project."
"TC-FunctionalRequiremen-016","Define Functional Requirements for Creating New Users","Functional Requirement","12","Application is installed.","None","1. Open the application for the first time.","Option to create a new user account is available."
"TC-FunctionalRequiremen-017","Allow Users to View Their Own Data","Functional Requirement","12","User has an account.","None","1. Access the application.","User can view their personal data within the application."
