Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-Login-001,User logs in successfully,Login,1,User exists in the system,"- username: ""testuser""
- password: ""password123""","1. User enters username and password.
2. User clicks on the login button.",User is logged in successfully and redirected to the main menu.
TC-Login-002,Admin logs in successfully,Login,1,Admin exists in the system,"- username: ""adminuser""
- password: ""adminpassword""","1. Admin enters username and password.
2. Admin clicks on the login button.",Admin is logged in successfully and redirected to the main menu.
TC-Login-003,User logs in with invalid credentials,Login,1,User exists in the system,"- username: ""testuser""
- password: ""wrongpassword""","1. User enters incorrect username and password.
2. User clicks on the login button.",Error message is displayed indicating incorrect credentials.
TC-Login-004,Admin logs in with invalid credentials,Login,1,Admin exists in the system,"- username: ""adminuser""
- password: ""wrongpassword""","1. Admin enters incorrect username and password.
2. Admin clicks on the login button.",Error message is displayed indicating incorrect credentials.
TC-Logout-001,User logs out successfully,Logout,"1, 3",User is logged in,"- username: ""testuser""","1. User navigates to the logout option.
2. User clicks on the logout button.",User is logged out successfully and redirected to the login page.
TC-Logout-002,Admin logs out successfully,Logout,"1, 3",Admin is logged in,"- username: ""adminuser""","1. Admin navigates to the logout option.
2. Admin clicks on the logout button.",Admin is logged out successfully and redirected to the login page.
TC-UserRegistration-001,User registers successfully,Registration,10,None,"- username: ""newuser""
- password: ""password123""
- email: ""newuser@example.com""","1. Main actor initiates user creation.
2. User provides registration details.
3. User submits the registration form.
4. User data is saved in the database.",User is registered successfully and a confirmation message is displayed.
TC-UserRegistration-002,User registration fails due to existing username,Registration,10,"User with username ""existinguser"" already exists","- username: ""existinguser""
- password: ""password123""
- email: ""newuser@example.com""","1. Main actor initiates user creation.
2. User provides registration details.
3. User submits the registration form.",Error message is displayed indicating that the username is already taken.
TC-UserNavigation-001,User navigates through menu options,Navigation,3,User is logged in,"- username: ""testuser""","1. User clicks on the menu option.
2. User navigates to the profile page.
3. User navigates to the activities page.
4. User navigates back to the menu.",User successfully navigates through the menu options and views the respective pages.
TC-UserNavigation-002,User navigates to logout from profile page,Navigation,3,User is logged in,"- username: ""testuser""","1. User clicks on the menu option.
2. User navigates to the profile page.
3. User clicks on the logout option.",User is logged out successfully and redirected to the login page.
TC-AnnouncementManagement-001,User creates an announcement,Announcement Management,9,User is logged in,"- username: ""testuser""","1. User clicks on the create announcement option.
2. User fills in the announcement details.
3. User submits the announcement.",Announcement is created successfully and displayed on the noticeboard.
TC-AnnouncementManagement-002,User modifies an announcement,Announcement Management,9,User has created an announcement,"- username: ""testuser""","1. User clicks on the modify announcement option.
2. User updates the announcement details.
3. User submits the modified announcement.",Announcement is updated successfully and the changes are reflected on the noticeboard.
TC-AnnouncementManagement-003,User accepts an announcement,Announcement Management,9,User has created an announcement,"- username: ""testuser""","1. User clicks on the accept announcement option.
2. User confirms the acceptance.",Announcement status is changed to accepted and marked as in progress.
TC-AnnouncementManagement-004,User removes an announcement,Announcement Management,9,User has created an announcement,"- username: ""testuser""","1. User clicks on the remove announcement option.
2. User confirms the removal.",Announcement is removed successfully and no longer appears on the noticeboard.
TC-AnnouncementManagement-005,User assigns points to an announcement,Announcement Management,9,User has created an announcement,"- username: ""testuser""","1. User clicks on the assign points option.
2. User specifies the point value.
3. User submits the point assignment.",Points are assigned successfully to the announcement.
TC-ProfileModification-001,User modifies account details,Profile Modification,8,User is logged in,"- username: ""testuser""","1. User clicks on the menu option.
2. User navigates to the profile page.
3. User clicks on the modify account option.
4. User updates the account details.
5. User submits the modifications.",Account details are updated successfully and the changes are reflected on the profile page.
