"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserInterface-001","Verify the suggestion page is displayed correctly","User Interface","1.3","User is logged in and has a device with internet connection.","None","1. Launch the application.
2. Navigate to the suggestion page.
3. Verify that the page displays suggested places in the user's vicinity.
4. Verify that the suggested places are ordered based on their suitability to the current context.","The suggested places are displayed correctly on the screen."
"TC-UserInterface-002","Verify the map page is displayed correctly","User Interface","1.3","User is logged in and has a device with internet connection.","None","1. Launch the application.
2. Navigate to the suggestion page.
3. Tap on a suggested place.
4. Verify that the map page is displayed with the selected place marked.","The map page is displayed correctly with the selected place marked."
"TC-UserInterface-003","Verify the user can rate a place","User Interface","1.3","User is logged in and has a device with internet connection.","A place to rate","1. Launch the application.
2. Navigate to the suggestion page.
3. Tap on a suggested place.
4. Verify that the place details page is displayed.
5. Verify that the user can rate the place by selecting a star rating.","The user can rate the place by selecting a star rating."
"TC-UserInterface-004","Verify the AI interaction works correctly","User Interface","1.3","User is logged in and has a device with internet connection.","None","1. Launch the application.
2. Navigate to the suggestion page.
3. Tap on the AI interaction option.
4. Verify that the AI asks a series of questions to select a place.
5. Answer the questions as expected.
6. Verify that the application selects a place based on the user's answers.","The application selects a place based on the user's answers."
"TC-Functionality-005","Verify the suggestion algorithm works correctly","Functionality","1.3","User is logged in and has a device with internet connection.","None","1. Launch the application.
2. Navigate to the suggestion page.
3. Verify that the suggested places are ordered based on their suitability to the current context.","The suggested places are ordered based on their suitability to the current context."
"TC-Functionality-006","Verify the recommendation frequency can be modified","Functionality","1.3","User is logged in and has a device with internet connection.","A specific category to modify the frequency of receiving recommendations for.","1. Launch the application.
2. Navigate to the settings page.
3. Modify the frequency of receiving recommendations for the specific category.
4. Verify that the frequency of receiving recommendations for the specific category is updated.","The frequency of receiving recommendations for the specific category is updated."
"TC-UserInterface-007","Accessing the Suggestions Page","User Interface","9","The application is installed on the device","N/A","1. Open the application
2. Navigate to the Suggestions Page","The user can access the Suggestions Page and view the suggested locations on the map"
"TC-UserInterface-008","Accessing Detailed Page","User Interface","9","A Detailed Page is selected","N/A","1. Click on the Detailed Page","1. Detailed information about the selected location is displayed
2. The location is displayed on a map
3. The user can mark the location as visited and like/dislike it
4. The user can call the location's phone number"
"TC-UserInterface-009","Opening Yelp Page on Browser","User Interface","10","A Detailed Page is open","N/A","1. Click on the link to Yelp page of the location","1. The browser is opened
2. The Yelp page of the location is loaded and displayed"
"TC-UserInterface-010","Calling the Location","User Interface","10","1. A Detailed Page is open
2. The location has a phone number","N/A","1. Click on the ""Call Business"" button","1. A call is made to the location's phone number"
"TC-UserInterface-011","Viewing Suggestions","User Interface","11","The Suggestions Page is open","N/A","1. View the suggested locations
2. Scroll through the suggested locations","The user visualizes the suggested locations"
"TC-UserInterface-012","Viewing Map","User Interface","11","The Suggestions Page or a Detailed Page is open","N/A","1. View the map
2. Interact with the map","The user visualizes the map with the user's location and the suggested location's position marked"
"TC-UserInterface-013","Opening System Map","User Interface","11","A page that displays the map is open","N/A","1. Click on the button to open the system map","1. The system map is opened
2. The suggested location is already set as the destination"
"TC-UserInterface-014","Accessing Settings Page","User Interface","12","The Suggestions Page (main page) is open","N/A","1. Click on the settings button, located on the right of the header","1. The Settings Page is opened
2. The user's preferences are displayed
3. The user has the ability to modify their preferences"
"TC-ArtificialIntelligen-015","Interacting with AI","Artificial Intelligence","7","The application is opened","N/A","1. Ask a question to the AI","The AI generates a response to the question"
