"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Configuration-001","User can configure initial vehicle details","Configuration","6","The application must be installed on the user's Android device and have an internet connection.","None","1. User selects the vehicle manufacturer.
2. User selects the vehicle model.
3. User selects the vehicle year.
4. User selects the type of fuel.
5. User indicates preference to minimize environmental impact.","The selected information is saved and used later by the application to provide relevant information."
"TC-Configuration-002","User can add custom vehicle details","Configuration","6","The application must be installed on the user's Android device.","None","1. User indicates the vehicle manufacturer.
2. User indicates the vehicle model.
3. User indicates the vehicle year.
4. User indicates the type of fuel.
5. User indicates the consumption.","The entered information is saved and used later by the application to provide relevant information."
"TC-Configuration-003","User can select custom vehicle details during first app launch","Configuration","6","The application must be installed on the user's Android device.","None","1. User indicates the vehicle manufacturer.
2. User indicates the vehicle model.
3. User indicates the vehicle year.
4. User indicates the type of fuel.
5. User indicates the consumption.","The entered custom vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-004","User can save vehicle details after initial configuration","Configuration","6","The application must be installed on the user's Android device and have an internet connection.","None","1. User selects the vehicle manufacturer.
2. User selects the vehicle model.
3. User selects the vehicle year.
4. User selects the type of fuel.
5. User indicates preference for minimizing environmental impact.","The selected vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-005","User can save custom vehicle details after initial configuration","Configuration","6","The application must be installed on the user's Android device.","None","1. User indicates the vehicle manufacturer.
2. User indicates the vehicle model.
3. User indicates the vehicle year.
4. User indicates the type of fuel.
5. User indicates the consumption.","The entered custom vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-006","User can set up vehicle details during first app launch","Configuration","6","The application must be installed on the user's Android device and have an internet connection.","None","1. User selects the vehicle manufacturer.
2. User selects the vehicle model.
3. User selects the vehicle year.
4. User selects the type of fuel.
5. User indicates preference for minimizing environmental impact.","The selected vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-007","User can set up custom vehicle details during first app launch","Configuration","6","The application must be installed on the user's Android device.","None","1. User indicates the vehicle manufacturer.
2. User indicates the vehicle model.
3. User indicates the vehicle year.
4. User indicates the type of fuel.
5. User indicates the consumption.","The entered custom vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-008","User can configure vehicle details during first app launch","Configuration","6","The application must be installed on the user's Android device and have an internet connection.","None","1. User selects the vehicle manufacturer.
2. User selects the vehicle model.
3. User selects the vehicle year.
4. User selects the type of fuel.
5. User indicates preference for minimizing environmental impact.","The selected vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-009","User can configure custom vehicle details during first app launch","Configuration","6","The application must be installed on the user's Android device.","None","1. User indicates the vehicle manufacturer.
2. User indicates the vehicle model.
3. User indicates the vehicle year.
4. User indicates the type of fuel.
5. User indicates the consumption.","The entered custom vehicle details are saved and used later by the application to provide relevant information."
"TC-Configuration-010","User can set up vehicle details during first app launch with internet connection","Configuration","6","The application must be installed on the user's Android device and have an internet connection.","None","1. User selects the vehicle manufacturer.
2. User selects the vehicle model.
3. User selects the vehicle year.
4. User selects the type of fuel.
5. User indicates preference for minimizing environmental impact.","The selected vehicle details are saved and used later by the application to provide relevant information."
