"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registration-001","User Registration","Registration","3, 10","User is not registered.","Valid email, password, and personal information.","1. Navigate to the registration page.
2. Enter the required personal information.
3. Enter a valid email address.
4. Enter a valid password.
5. Confirm the password.
6. Click the ""Register"" button.","The user should be successfully registered and receive a confirmation email."
"TC-Login-002","User Login","Login","3, 10","User is registered.","Valid email and password.","1. Navigate to the login page.
2. Enter the email address.
3. Enter the password.
4. Click the ""Login"" button.","The user should be successfully logged in and redirected to the dashboard."
"TC-AddPlant-003","Add Plant","Add Plant","3, 11","User is logged in.","Valid plant name, species, location, and image.","1. Navigate to the ""Add Plant"" page.
2. Enter the plant name.
3. Enter the plant species.
4. Enter the plant location.
5. Upload a valid image of the plant.
6. Click the ""Add Plant"" button.","The plant should be successfully added to the user's profile."
"TC-Diary-004","Diary","Diary","3, 11","User is logged in.","Valid diary entry.","1. Navigate to the diary page.
2. Enter a valid diary entry.
3. Click the ""Save"" button.","The diary entry should be successfully saved and displayed on the diary page."
"TC-ModifyProfile-005","Modify Profile","Modify Profile","3, 13","User is logged in.","Updated personal information.","1. Navigate to the ""Modify Profile"" page.
2. Update the personal information.
3. Click the ""Save"" button.","The personal information should be successfully updated."
"TC-PlantAddition-006","Add Plant","Plant Addition","11","The user has an account","Plant information","1. The user navigates to the plant addition screen
2. The user enters the plant information
3. The user clicks the ""Add Plant"" button","The plant is added to the user's diary."
"TC-PlantList-007","View Plants","Plant List","11","The user has added plants","None","1. The user navigates to the plant list screen
2. The user views the list of plants","The user can see the list of plants they are caring for."
"TC-PlantDetails-008","View Plant Details","Plant Details","11, 12","The user has added a plant","None","1. The user selects a plant from the plant list
2. The user is redirected to the plant details screen
3. The user views the plant image and information","The user can see the details of the selected plant."
"TC-PlantAnalysis-009","Plant Analysis","Plant Analysis","12","The user has an account","Plant image","1. The user navigates to the plant analysis screen
2. The user takes a photo of the plant
3. The user clicks the ""Analyze"" button","The application diagnoses the plant's health and provides recommendations for care."
"TC-UserProfile-010","View Profile","User Profile","12","The user has an account","None","1. The user navigates to the profile screen
2. The user views their account information","The user can see their account details."
"TC-UserProfile-011","Modify Profile","User Profile","13,14,15,16,17,18","User has an account","User's personal data","1. User navigates to the profile page.
2. User clicks on the ""Edit Profile"" button.
3. User modifies the personal data.
4. User clicks on the ""Save"" button.","The user's personal data is updated in the database."
"TC-UserProfile-012","Change Password","User Profile","13,14,15,16,17,18","User has an account","New password","1. User navigates to the profile page.
2. User clicks on the ""Change Password"" button.
3. User enters the new password.
4. User confirms the new password.
5. User clicks on the ""Save"" button.","The user's password is updated in the database."
"TC-UserAuthentication-013","User Login","User Authentication","13,14,15,16,17,18","User has an account","User's email and password","1. User opens the application.
2. User enters the email and password.
3. User clicks on the ""Login"" button.","User is logged in and can access the application."
