"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Login to the UniMove application","Login","3, 4","User has the UniMove application installed on their device.","Valid username and password.","1. Open the UniMove application.
2. Tap on the ""Login"" button.
3. Enter the valid username and password.
4. Tap on the ""Login"" button.","User is successfully logged in to the UniMove application."
"TC-Account-002","Create a new account in the UniMove application","Account","3, 4","User does not have an account in the UniMove application.","Valid username, email, and password.","1. Open the UniMove application.
2. Tap on the ""Sign Up"" button.
3. Enter the valid username, email, and password.
4. Tap on the ""Create Account"" button.","User is successfully registered and logged in to the UniMove application."
"TC-Accountcreation-003","Account creation","Account creation","7","The user has installed the app on their device.","None","1. The user opens the app for the first time.
2. The user enters their email and password.
3. The user confirms the password by re-entering it.
4. The user clicks on the link sent to their email to confirm ownership.","The account is registered in the database and the user is granted access to the application and its features."
"TC-Login-004","Login","Login","7,8","The user has installed the app on their device and has created an account.","None","1. The user opens the app.
2. The user enters their email and password.
3. The user clicks on the ""Login"" button.","The user is authenticated and can access the application."
"TC-Calendar-005","Calendar","Calendar","9","The user has logged in to their account.","None","1. The user clicks on the calendar button.","The user is taken to the calendar page."
"TC-Schedule-006","View schedule","Schedule","9","The user is on the calendar page.","None","1. The user views the schedule.","The user can see the schedule they have entered."
"TC-Schedulemodification-007","Modify schedule","Schedule modification","9","The user is on the calendar page.","None","1. The user clicks on the ""Modify schedule"" button.
2. The user removes courses they are not attending or adds new ones.
3. The user confirms the changes by clicking on the appropriate button.","If the user has made changes, these changes are permanent. If the user does not confirm the changes, they are not saved."
"TC-Trainschedule-008","View train schedule","Train schedule","10","The user is on the calendar page.","None","1. The user views the train schedule.","The user can see the train schedule with all the relevant information."
"TC-Variations-009","View variations","Variations","11","The user has logged in to their account.","None","1. The user clicks on the ""Variations"" button.","The user can see the information about the variations of the trains."
"TC-Report-010","Report a problem","Report","12","The user has logged in to their account.","None","1. The user clicks on the ""Report a problem"" button.
2. The user selects the appropriate option in the ""Report a problem"" page.
3. The user describes the problem, including specific details and the type of report.
4. The user confirms and sends the report.","The reports are saved and inserted into the database."
"TC-Reportview-011","View reports","Report view","12","The user has logged in to their account.","None","1. The user clicks on the ""View reports"" button.","The user can see the list of reports."
"TC-Profile-012","View Profile","Profile","13","User has logged in.","N/A","1. User selects the ""Profile"" option from the main screen.
2. User navigates to the ""Profile"" page.
3. User views their personal information.","User can view their personal information."
"TC-Profile-013","Edit Profile","Profile","13,14,15","User has logged in and is on the ""Profile"" page.","New personal information","1. User selects the ""Edit"" option on the ""Profile"" page.
2. User is presented with a pre-filled form with their current information.
3. User modifies their personal information.
4. User confirms the changes.","User's personal information is updated."
"TC-Profile-014","Change Location","Profile","14,15","User has logged in and is on the ""Profile"" page.","New location","1. User selects the ""Edit"" option on the ""Profile"" page.
2. User is presented with a form to modify their location.
3. User enters a new location.
4. User confirms the changes.","User's location is updated."
"TC-Notification-015","Notification","Notification","14","User has logged in.","N/A","1. There is a change in the user's schedule or transportation method.
2. The user receives a notification on their device.","User receives a notification about the change."
"TC-Logout-016","Logout","Logout","16","User has logged in.","N/A","1. User selects the ""Logout"" option.
2. User is redirected to the login screen.","User is logged out."
"TC-Calendario-017","Check if the application calculates and informs the user about the time needed to reach the train station.","Calendario","19","User has entered their destination and the current time.","Destination and current time.","1. Enter the destination and current time.
2. Click on the ""Calculate"" button.
3. Check the displayed time needed to reach the train station.","The application displays the time needed to reach the train station."
"TC-Calendario-018","Check if the application allows the user to select trains for reaching and leaving the place of study/work on different days of the week.","Calendario","20","User has entered their place of study/work and the days of the week.","Place of study/work and days of the week.","1. Enter the place of study/work and the days of the week.
2. Click on the ""Search"" button.
3. Check the list of possible train solutions for each day of the week.","The application displays a list of possible train solutions for each day of the week."
"TC-VisualizzazioneProfi-019","Check if the application allows the user to visualize their personal data, including the trains selected and the work/study schedules.","Visualizzazione Profilo","19,20","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Profile"" button.
3. Check the displayed personal data, including the trains selected and the work/study schedules.","The application displays the user's personal data, including the trains selected and the work/study schedules."
"TC-VisualizzazioneTreni-020","Check if the application provides the user with information about the selected train, including the train identifier, type, departure and arrival stations, and intermediate stations with their respective departure and arrival times, as well as information about possible delays.","Visualizzazione Treni","20","User has selected a train.","N/A","1. Select a train from the list of available trains.
2. Check the displayed information about the selected train.","The application displays the information about the selected train, including the train identifier, type, departure and arrival stations, and intermediate stations with their respective departure and arrival times, as well as information about possible delays."
"TC-CreazioneSegnalazion-021","Check if the application allows the user to create a complaint about possible problems with the trains.","Creazione Segnalazione","21","User is logged in.","Description of the problem.","1. Log in to the application.
2. Click on the ""Create Complaint"" button.
3. Enter the description of the problem.
4. Click on the ""Submit"" button.","The complaint is created and saved in the database."
"TC-VisualizzazioneSegna-022","Check if the application allows the user to view the various complaints.","Visualizzazione Segnalazione","21","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Complaints"" button.
3. Check the displayed complaints.","The application displays the various complaints."
"TC-VisualizzazioneOrari-023","Check if the application allows the user to visualize their own schedule, including the departure and arrival times of the trains they have selected.","Visualizzazione Orario","22","User has selected their departure and arrival stations and the desired departure time.","Departure and arrival stations and the desired departure time.","1. Enter the departure and arrival stations and the desired departure time.
2. Click on the ""Search"" button.
3. Check the displayed list of possible solutions for reaching the destination in the shortest time possible.","The application displays a list of possible solutions for reaching the destination in the shortest time possible."
"TC-AccessoPaginaVariazi-024","Check if the application keeps the user informed about possible train variations.","Accesso Pagina Variazioni","22","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Variations"" button.
3. Check if the application displays any information about possible train variations.","The application displays information about possible train variations."
"TC-VisualizzazioneVaria-025","Check if the application allows the user to visualize the possible train variations and/or cancellations.","Visualizzazione Variazioni Mezzi","23","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Variations"" button.
3. Check the displayed possible train variations and/or cancellations.","The application displays the possible train variations and/or cancellations."
"TC-Calendario-026","Check if the application allows the user to access the pages where they can view, modify, or insert their own schedules.","Calendario","23","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Schedules"" button.
3. Check if the user can view, modify, or insert their own schedules.","The user can view, modify, or insert their own schedules."
"TC-VisualizzazioneOrari-027","Check if the application allows the user to visualize their own schedules, including the times of their classes or work.","Visualizzazione Orario","23","User is logged in.","N/A","1. Log in to the application.
2. Click on the ""Schedules"" button.
3. Check if the user can view their own schedules, including the times of their classes or work.","The user can view their own schedules, including the times of their classes or work."
"TC-InserimentoModificaS-028","Check if the application allows the user to personalize their profile by entering their place of work/study.","Inserimento/Modifica Sede","24","User is logged in.","Place of work/study.","1. Log in to the application.
2. Click on the ""Profile"" button.
3. Click on the ""Edit"" button.
4. Enter the place of work/study.
5. Click on the ""Save"" button.","The user's data, including the place of work/study, is saved in the database."
"TC-VisualizzazioneTreni-029","Check if the application allows the user to visualize the various trains available based on the entered information, such as the time and place of work/study.","Visualizzazione Treni","24","User has entered their place of work/study and the desired departure time.","Place of work/study and the desired departure time.","1. Enter the place of work/study and the desired departure time.
2. Click on the ""Search"" button.
3. Check the displayed list of available trains.","The application displays the list of available trains based on the entered information."
