"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registrazione-001","Registrazione utente","Registrazione","7","User is not registered","Valid email, password, name, surname","1. Navigate to the registration page
2. Enter the email, password, name, and surname
3. Click on the ""Register"" button","The user is successfully registered and can log in"
"TC-Accesso-002","Accesso utente","Accesso","8","User is registered","Valid email, password","1. Navigate to the login page
2. Enter the email and password
3. Click on the ""Login"" button","The user is successfully logged in"
"TC-InserimentoSerre-003","Inserimento serra","Inserimento Serre","11","User is logged in","Valid greenhouse name, location, size, and type","1. Navigate to the add greenhouse page
2. Enter the greenhouse name, location, size, and type
3. Click on the ""Add"" button","The greenhouse is successfully added to the list"
"TC-RimozioneSerre-004","Rimozione serre","Rimozione Serre","12","User is logged in","Valid greenhouse to be removed","1. Navigate to the greenhouse page
2. Select the greenhouse to be removed
3. Click on the ""Remove"" button","The selected greenhouse is successfully removed from the list"
"TC-ModificaImpostazioni-005","Modifica impostazioni","Modifica Impostazioni","13","User is logged in","Valid greenhouse to be modified, new name, location, size, and type","1. Navigate to the greenhouse page
2. Select the greenhouse to be modified
3. Click on the ""Edit"" button
4. Enter the new name, location, size, and type
5. Click on the ""Save"" button","The selected greenhouse is successfully modified with the new details"
"TC-Registration-006","User Registration","Registration","7","The app is installed on the device and the device is connected to the internet.","Username, Email, Password","1. Open the application.
2. Click on the ""Register"" button.
3. Enter the username, email, and password.
4. Click on the ""Register"" button.","The user is registered in the system."
"TC-Access-007","User Access","Access","8","The app is installed on the device and the device is connected to the internet.","Email, Password","1. Open the application.
2. Click on the ""Login"" button.
3. Enter the email and password.
4. Click on the ""Login"" button.","The user accesses their profile and can use all the features of the application."
"TC-GreenhouseSettings-008","Modify Greenhouse Settings","Greenhouse Settings","13","User has logged in
Device is connected to the internet
Greenhouse is connected to the user","Greenhouse ID: 1
New Temperature Limit: 25
New Humidity Limit: 60
New Soil Humidity Limit: 50
New Light Limit: 1000
New Greenhouse Name: ""My Greenhouse""","1. Log in to the system.
2. Navigate to the Greenhouse Settings page.
3. Select the greenhouse to modify.
4. Enter the new temperature limit.
5. Enter the new humidity limit.
6. Enter the new soil humidity limit.
7. Enter the new light limit.
8. Enter a new name for the greenhouse.
9. Click the ""Save"" button.","The greenhouse settings are updated with the new values and the greenhouse name."
"TC-User-009","User Registration","User","21, 22","None","Username, Email, Password","1. Navigate to the registration page.
2. Enter the required user details (Username, Email, Password).
3. Click the ""Register"" button.","The user account is created successfully."
"TC-User-010","User Login","User","22","User account created","Username, Password","1. Navigate to the login page.
2. Enter the username and password.
3. Click the ""Login"" button.","The user is logged in successfully."
