"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registration-001","Successful User Registration","Registration","3,12","User has an Android device with internet access","Valid email (e.g., test@example.com), strong password (e.g., P@ssw0rd!), full name (e.g., John Doe)","1. Open the ECO-DIGIFY app.
2. Navigate to the registration screen.
3. Enter valid email, password, and full name.
4. Confirm password.
5. Tap the ""Register"" button.","User account is created successfully, and the system redirects to the login screen with a confirmation message."
"TC-Login-002","Successful User Login","Login","3,12","User has a registered account","Registered email (e.g., test@example.com), correct password (e.g., P@ssw0rd!)","1. Open the ECO-DIGIFY app.
2. Navigate to the login screen.
3. Enter registered email and correct password.
4. Tap the ""Login"" button.","User is logged in successfully, and the app displays the home screen or profile screen."
"TC-Login-003","Failed Login with Incorrect Password","Login","3,12","User has a registered account","Registered email (e.g., test@example.com), incorrect password (e.g., wrongpass)","1. Open the ECO-DIGIFY app.
2. Navigate to the login screen.
3. Enter registered email and incorrect password.
4. Tap the ""Login"" button.","System displays an error message indicating incorrect credentials."
"TC-ProfileManagement-004","Update User Profile Information","Profile Management","3,12","User is logged in","Updated full name (e.g., John Smith), updated email (e.g., john.smith@example.com)","1. Log in to the app.
2. Navigate to the ""Modifica Profilo"" (Edit Profile) screen.
3. Enter updated name and email.
4. Tap the ""Save"" button.","Profile is updated successfully, and changes are reflected in the ""Visualizza Profilo"" screen."
"TC-Authentication-005","Successful User Registration","Authentication","7,11","App installed on the device","Valid name, surname, email, password, car brand, model, fuel type","1. Open the app and select ""Registrati""
2. Fill in the registration form with valid data
3. Submit the form","Account created in the database and user redirected to the login screen"
"TC-Authentication-006","Registration with Missing Required Fields","Authentication","7,11","App installed on the device","Empty fields for name, surname, email, password, car brand, model, fuel type","1. Open the app and select ""Registrati""
2. Submit the form without filling any fields","Error message displayed for missing required fields"
"TC-Authentication-007","Successful User Login","Authentication","7,11","App installed on the device and user has an existing account","Valid registered email and password","1. Open the app and select ""Login""
2. Enter valid email and password
3. Submit the form","User redirected to the main screen of the app"
"TC-Authentication-008","Login with Invalid Credentials","Authentication","7,11","App installed on the device and user has an existing account","Valid registered email and incorrect password","1. Open the app and select ""Login""
2. Enter valid email and incorrect password
3. Submit the form","Error message displayed for invalid credentials"
"TC-TripManagement-009","Start Trip Calculation","Trip Management","7,8,11","User has an account and is logged in","None","1. User presses the ""Avvia Tragitto"" button
2. GPS starts tracking the trip","Real-time km and CO2 calculation begins"
"TC-TripManagement-010","End Trip and Display Results","Trip Management","7,8,11","User has an account, is logged in, and has started a trip","None","1. User presses the ""Termina Tragitto"" button","Display of consumed fuel and emitted CO2 for the trip"
"TC-ProfileManagement-011","View User Profile Information","Profile Management","8,11","User has an account and is logged in","None","1. User selects the profile icon from the menu","Display of user’s registration data (name, surname, email, car details)"
"TC-ProfileManagement-012","Modify User Profile Information","Profile Management","8,9,11","User has an account and is logged in","Updated name, surname, email, car brand, model, fuel type","1. User selects the profile icon from the menu
2. User presses the ""Modifica Profilo"" button
3. User updates profile information
4. User submits the changes","Updated information displayed and saved in the database"
"TC-Authentication-013","Successful User Logout","Authentication","8,9,11","User has an account and is logged in","None","1. User selects the profile icon from the menu
2. User presses the ""ESCI"" button","User redirected to the login/registration screen"
"TC-TripManagement-014","Real-Time CO2 Calculation During Trip","Trip Management","7,8,10,11","User has an account, is logged in, and has started a trip","None","1. User presses the ""Avvia Tragitto"" button
2. User drives for a measurable distance","Real-time display of km traveled and CO2 emissions"
"TC-TripManagement-015","Display Trip Emission Report","Trip Management","7,8,10,11","User has an account, is logged in, and has completed a trip","None","1. User presses the ""Termina Tragitto"" button","Display of a report showing distance traveled, CO2 emissions, and trip date"
"TC-TripManagement-016","CO2 Calculation Based on Vehicle Type","Trip Management","10,11","User has an account, is logged in, and has started a trip","Vehicle type (e.g., diesel, gasoline, electric)","1. User registers with a specific vehicle type
2. User starts a trip
3. User drives for a measurable distance","CO2 emissions calculated based on the vehicle type and distance traveled"
"TC-TripManagement-017","View Trip History and Emissions","Trip Management","11","User has an account, is logged in, and has completed multiple trips","None","1. User navigates to the trip history section","Display of all completed trips with associated CO2 emissions and dates"
"TC-Installation-018","Verify Minimum Storage Space for App Installation","Installation","13","Device with insufficient storage (<100MB free)","App size: 150MB","1. Attempt to install the app on a device with 50MB free storage.
2. Observe the installation process and any error messages.","Installation fails with an error message indicating insufficient storage."
"TC-Performance-019","Verify Battery Consumption During Emission Calculation","Performance","13","Device battery level > 50%","Emission calculation for a 100km trip","1. Open the app and navigate to the emission calculation feature.
2. Perform a calculation for a predefined trip (e.g., 100km).
3. Monitor battery usage via device settings before and after the calculation.","Battery consumption remains within acceptable limits (no significant drain, e.g., <5% for the calculation)."
"TC-UIUX-020","Verify Intuitiveness of App Interface","UI/UX","13","None","New user with no prior app experience","1. Launch the app for the first time.
2. Ask the user to perform a basic task (e.g., register, calculate emissions).
3. Observe user interactions and time taken to complete the task.","User completes the task within 2 minutes without assistance, indicating an intuitive interface."
