"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registration-001","Seller Registration","Registration","3","User has internet connection and device with Android OS above 8.1","None","1. Open the Eco-Digify application.
2. Navigate to the registration screen.
3. Select ""Seller"" option.
4. Fill in the required fields (name, email, password).
5. Click on the ""Register"" button.","User is registered as a seller and redirected to the login screen."
"TC-Login-002","Consumer Login","Login","3","User has internet connection and device with Android OS above 8.1","Valid consumer credentials","1. Open the Eco-Digify application.
2. Navigate to the login screen.
3. Enter valid consumer email and password.
4. Click on the ""Login"" button.","User is logged in and redirected to the main menu."
"TC-ProfileManagement-003","Manage Profile","Profile Management","3","User is logged in as a seller","None","1. Open the Eco-Digify application.
2. Navigate to the profile management screen.
3. Update the profile details (address, phone number).
4. Save changes.","Profile details are updated successfully."
"TC-ProductPublication-004","Publish Products","Product Publication","3","User is logged in as a seller","Product details (name, description, price)","1. Open the Eco-Digify application.
2. Navigate to the product publication screen.
3. Fill in the product details.
4. Click on the ""Publish"" button.","Product is published and visible in the store listing."
"TC-ReviewManagement-005","View Consumer Reviews","Review Management","3","User is logged in as a seller","None","1. Open the Eco-Digify application.
2. Navigate to the review management screen.
3. View the list of consumer reviews.","List of consumer reviews is displayed."
"TC-NotificationManageme-006","Manage Notifications","Notification Management","3","User is logged in as a seller","None","1. Open the Eco-Digify application.
2. Navigate to the notification management screen.
3. Enable/disable notifications.
4. Check the notification settings.","Notification settings are updated and saved."
"TC-StoreStatistics-007","View Store Statistics","Store Statistics","3","User is logged in as a seller","None","1. Open the Eco-Digify application.
2. Navigate to the store statistics screen.
3. View the sales and customer engagement data.","Store statistics are displayed accurately."
"TC-Registration-008","Consumer Registration","Registration","3","User has internet connection and device with Android OS above 8.1","None","1. Open the Eco-Digify application.
2. Navigate to the registration screen.
3. Select ""Consumer"" option.
4. Fill in the required fields (name, email, password).
5. Click on the ""Register"" button.","User is registered as a consumer and redirected to the login screen."
"TC-ProfileManagement-009","Manage Consumer Profile","Profile Management","3","User is logged in as a consumer","None","1. Open the Eco-Digify application.
2. Navigate to the profile management screen.
3. Update the profile details (address, phone number).
4. Save changes.","Profile details are updated successfully."
"TC-ProductSearch-010","Search Products","Product Search","3","User is logged in as a consumer","Search query","1. Open the Eco-Digify application.
2. Navigate to the search screen.
3. Enter a search query.
4. Click on the ""Search"" button.","Relevant products are displayed based on the search query."
"TC-ProductFiltering-011","Filter Products","Product Filtering","3","User is logged in as a consumer","Filter criteria (category, price range)","1. Open the Eco-Digify application.
2. Navigate to the product listing screen.
3. Apply filter criteria.
4. View filtered products.","Products matching the filter criteria are displayed."
"TC-ReviewManagement-012","Leave Review","Review Management","3","User is logged in as a consumer","Review text","1. Open the Eco-Digify application.
2. Navigate to the product detail screen.
3. Click on the ""Leave Review"" option.
4. Enter review text.
5. Submit the review.","Review is submitted and visible in the product detail screen."
