item_type,item_text,best_testcase_id,best_similarity,best_testcase_text
concept,user,TC-UserCamp-010,0.8369275331497192,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,faculty,TC-UserCamp-010,0.8076002597808838,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,usercamp,TC-UserCamp-010,0.8377156257629395,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,home,TC-UserCamp-010,0.8195033073425293,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,kind,TC-UserCamp-010,0.799795389175415,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,attributes,TC-UserCamp-010,0.7840505838394165,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,operations,TC-UserCamp-010,0.7995123863220215,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,role,TC-UserCamp-010,0.8014680743217468,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,accesso al menu a fondo,TC-UserCamp-010,0.7689497470855713,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,sezione di monitoraggio,TC-UserCamp-010,0.7677642703056335,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,ritorno alla home,TC-UserCamp-010,0.7566858530044556,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,loginactivity,TC-UserCamp-010,0.7799514532089233,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,familyactivity,TC-Family-001,0.8045880198478699,"test case id: tc-family-001 title: create family activity module: familyactivity source pages: 3 preconditions: user is logged in. test data: - family name: doe family - gender: male - date: 2023-01-01 test steps: 1. from the homeactivity, navigate to the familyactivity. 2. fill in the family name as ""doe family"". 3. select ""male"" as the gender. 4. enter the date as ""2023-01-01"". 5. click on the create button. expected result: a new family activity is created with the provided details."
concept,homeactivity,TC-Home-001,0.787221372127533,"test case id: tc-home-001 title: navigate to profile activity module: homeactivity source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the homeactivity, click on the profile icon. expected result: user is redirected to the profileactivity."
concept,profileactivity,TC-Profile-001,0.8052054643630981,"test case id: tc-profile-001 title: view user profile module: profileactivity source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the profileactivity, verify that the user's information is displayed correctly. expected result: user's name, email, and other details are displayed accurately."
concept,graphsonofragment,TC-Home-002,0.7897446751594543,"test case id: tc-home-002 title: navigate to graphsonofragment module: homeactivity source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the homeactivity, click on the ""sono"" tab. expected result: user is redirected to the graphsonofragment."
concept,graphalattamentofragment,TC-GraphAlattamento-001,0.8255029916763306,"test case id: tc-graphalattamento-001 title: view alattamento graph module: graphalattamentofragment source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the graphalattamentofragment, verify that the graph is displayed correctly. expected result: a graph showing the user's ""alattamento"" data is displayed."
concept,graphcrescitafragment,TC-Home-004,0.8061344623565674,"test case id: tc-home-004 title: navigate to graphcrescitafragment module: homeactivity source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the homeactivity, click on the ""crescita"" tab. expected result: user is redirected to the graphcrescitafragment."
concept,menunotefragment,TC-Home-003,0.7730703353881836,"test case id: tc-home-003 title: navigate to graphalattamentofragment module: homeactivity source pages: 1, 3 preconditions: user is logged in. test data: test steps: 1. from the homeactivity, click on the ""alattamento"" tab. expected result: user is redirected to the graphalattamentofragment."
concept,sonofragment,TC-UserCamp-010,0.7478480339050293,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
concept,crescitafragment,TC-UserCamp-010,0.7697466611862183,test case id: tc-usercamp-010 title: remove user from module: source pages: preconditions: test data: test steps: expected result:
