Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-APP-001,Verify the application starts correctly,Application,1,The application is installed and launched.,None,"1. Launch the application.
2. Check if the application's main screen is displayed.",The application's main screen is displayed.
TC-APP-002,Verify the weather module,Application,"1, 4",The application is launched and the user is on the main screen.,None,"1. Click on the ""Weather"" button.
2. Check if the weather data is fetched and displayed.",The weather data is fetched and displayed.
TC-APP-003,Verify the trekking module,Application,"1, 3",The application is launched and the user is on the main screen.,None,"1. Click on the ""Trekking"" button.
2. Check if the list of provinces is fetched and displayed.
3. Select a province from the list.
4. Check if the list of paths for the selected province is fetched and displayed.
5. Select a path from the list.","The list of provinces, paths, and the selected path are fetched and displayed."
TC-APP-004,Verify the health module,Application,"1, 5",The application is launched and the user is on the main screen.,None,"1. Click on the ""Health"" button.
2. Check if the list of past training data is fetched and displayed.",The list of past training data is fetched and displayed.
TC-APP-005,Verify user registration,Application,1,The application is launched and the user is on the main screen.,"Invalid email, valid email, invalid password, valid password, empty fields","1. Click on the ""SignUp"" button.
2. Enter invalid email and password.
3. Click on the ""Register"" button.
4. Check if an error message is displayed.
5. Enter valid email and password.
6. Click on the ""Register"" button.
7. Check if the user is registered and redirected to the dashboard.
8. Enter empty fields.
9. Click on the ""Register"" button.
10. Check if an error message is displayed.","Invalid inputs are rejected, and valid inputs result in successful registration."
TC-APP-006,Verify user login,Application,1,The application is launched and the user is on the main screen.,"Invalid email, valid email, invalid password, valid password","1. Click on the ""SignIn"" button.
2. Enter invalid email and password.
3. Click on the ""Login"" button.
4. Check if an error message is displayed.
5. Enter valid email and password.
6. Click on the ""Login"" button.
7. Check if the user is logged in and redirected to the dashboard.","Invalid inputs are rejected, and valid inputs result in successful login."
TC-APP-007,Verify user logout,Application,1,The user is logged in.,,"1. Click on the ""SignOut"" button.
2. Check if the user is logged out and redirected to the main screen.",The user is logged out and redirected to the main screen.
TC-APP-008,Verify user navigation to dashboard,Application,1,The user is logged in.,,"1. Click on the ""Dashboard"" button.
2. Check if the user is redirected to the dashboard.",The user is redirected to the dashboard.
TC-APP-009,Verify user navigation to user list,Application,1,The user is logged in.,,"1. Click on the ""User List"" button.
2. Check if the user is redirected to the user list.",The user is redirected to the user list.
TC-APP-010,Verify weather data fetching,Application,4,The user is on the weather screen.,,1. Check if the weather data is fetched and displayed.,The weather data is fetched and displayed.
TC-APP-011,Verify weather data fetching with invalid location,Application,4,The user is on the weather screen.,,"1. Enter an invalid location.
2. Check if an error message is displayed.",An error message is displayed.
TC-APP-012,Verify trekking province selection,Application,3,The user is on the trekking screen.,,"1. Select a province from the list.
2. Check if the list of paths for the selected province is fetched and displayed.",The list of paths for the selected province is fetched and displayed.
TC-APP-013,Verify trekking path selection,Application,3,The user is on the trekking screen with the list of paths for a selected province.,,"1. Select a path from the list.
2. Check if the path details are displayed.",The path details are displayed.
TC-APP-014,Verify health training data fetching,Application,5,The user is on the health screen.,,1. Check if the list of past training data is fetched and displayed.,The list of past training data is fetched and displayed.
TC-APP-015,Verify health training data fetching with invalid user,Application,5,The user is not logged in.,,"1. Click on the ""Health"" button.
2. Check if an error message is displayed.",An error message is displayed.
TC-APP-016,Verify weather data fetching with invalid API key,Server,4,The server is running.,,"1. Send a request to the server with an invalid API key.
2. Check if an error message is returned.",An error message is returned.
TC-APP-017,Verify trekking data fetching with invalid API key,Server,3,The server is running.,,"1. Send a request to the server with an invalid API key.
2. Check if an error message is returned.",An error message is returned.
TC-APP-018,Verify health data fetching with invalid API key,Server,5,The server is running.,,"1. Send a request to the server with an invalid API key.
2. Check if an error message is returned.",An error message is returned.
