"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-HOME-001","Navigate to Settings Page","Homepage","1","User is on the homepage.","N/A","1. Click on the settings icon.","The settings page opens."
"TC-HOME-002","Display New Location","Homepage","1","User is on the homepage.","N/A","1. Click on the new location icon.","A new location is displayed."
"TC-HOME-003","Navigate to Location Details Page","Homepage","1","User is on the homepage.","N/A","1. Click on a location icon.","The location details page opens."
"TC-HOME-004","Navigate to Pathfinder Page","Homepage","1","User is on the homepage.","N/A","1. Click on the Pathfinder icon.","The Pathfinder page opens."
"TC-HOME-005","Swipe Up to Return to Homepage","Homepage","1","User is on any other page.","N/A","1. Perform a swipe-up gesture.","The user returns to the homepage."
"TC-PATHFINDER-001","Return to Homepage from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Click on the ""Indietro"" button.","The user returns to the homepage."
"TC-PATHFINDER-002","View Suggested Location from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question.","A suggested location is displayed if available."
"TC-PATHFINDER-003","No Suggested Location Available from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question.","No suggested location is displayed."
"TC-DETAILS-001","Open System Map from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.","The system map opens."
"TC-DETAILS-002","Open Yelp Site from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Open in Browser"" button.","The Yelp site opens in the browser."
"TC-DETAILS-003","Initiate Call from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Call Business"" button.","The call to the business initiates."
"TC-DETAILS-004","Return to Homepage from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.","The user returns to the homepage."
"TC-DETAILS-005","Modify Preferences from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Click on the ""Like/Dislike"" button.","The user can modify their preferences."
"TC-DETAILS-006","Negative Test Case - Invalid Input for Preferences Modification","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Click on the ""Like/Dislike"" button.
4. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-DETAILS-007","Edge Case - No Response Selected from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Do not select any response.","The user remains on the detailed page with no changes."
"TC-PATHFINDER-004","Negative Test Case - Invalid Input for Response Selection","Pathfinder","3","User is on the Pathfinder page.","Invalid input data.","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question using invalid input data.","An error message is displayed indicating invalid input."
"TC-PATHFINDER-005","Edge Case - No Response Available from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question.","No suggested location is displayed due to no available suggestions."
"TC-DETAILS-008","Edge Case - No Action Taken from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Do not perform any additional actions.","The user remains on the detailed page with no changes."
"TC-PATHFINDER-006","Edge Case - No Action Taken from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Do not perform any actions.","The user remains on the Pathfinder page with no changes."
"TC-HOME-006","Negative Test Case - Invalid Input for Settings Navigation","Homepage","1","User is on the homepage.","Invalid input data.","1. Click on the settings icon.
2. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-HOME-007","Edge Case - No Action Taken from Homepage","Homepage","1","User is on the homepage.","N/A","1. Do not perform any actions.","The user remains on the homepage with no changes."
"TC-DETAILS-009","Negative Test Case - Invalid Input for Yelp Site Opening","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Click on the ""Open in Browser"" button.
3. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-DETAILS-010","Negative Test Case - Invalid Input for Call Business","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Click on the ""Call Business"" button.
3. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-PATHFINDER-007","Negative Test Case - Invalid Input for Back Button","Pathfinder","3","User is on the Pathfinder page.","Invalid input data.","1. Click on the ""Indietro"" button.
2. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-DETAILS-011","Negative Test Case - Invalid Input for Like/Dislike Button","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Click on the ""Like/Dislike"" button.
4. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-PATHFINDER-008","Negative Test Case - Invalid Input for Question Response","Pathfinder","3","User is on the Pathfinder page.","Invalid input data.","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question using invalid input data.","An error message is displayed indicating invalid input."
"TC-DETAILS-012","Edge Case - No Suggested Location Available from Detailed Page","Detailed Page","2","User is on the detailed page.","N/A","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Click on the ""Like/Dislike"" button.
4. No suggested location is available.","No suggested location is displayed."
"TC-PATHFINDER-009","Edge Case - No Suggested Location Available from Pathfinder Page","Pathfinder","3","User is on the Pathfinder page.","N/A","1. Click on the ""Indietro"" button.
2. Select a response to the displayed question.
3. No suggested location is available.","No suggested location is displayed."
"TC-DETAILS-013","Negative Test Case - Invalid Input for System Map Opening","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-PATHFINDER-010","Negative Test Case - Invalid Input for Home Page Return","Pathfinder","3","User is on the Pathfinder page.","Invalid input data.","1. Click on the ""Indietro"" button.
2. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-DETAILS-014","Negative Test Case - Invalid Input for Back Action","Detailed Page","2","User is on the detailed page.","Invalid input data.","1. Click on the ""Navigate"" button.
2. Click on the ""Indietro"" button.
3. Enter invalid input data.","An error message is displayed indicating invalid input."
"TC-PATHFINDER-011","Negative Test Case - Invalid Input for Question Display","Pathfinder","3","User is on the Pathfinder page.","Invalid input data.","1. Click on the ""Indietro"" button.
2. Enter invalid input data.","An error message is displayed indicating invalid input."
