"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Access-001","Verify First Access Flow","Access","1","User has never accessed the app before.","No specific data required.","1. User attempts to access the app.
2. System checks if it's the first access.
3. System starts the application.
4. System checks if the user is already registered.
5. System proceeds to the home screen.","User is directed to the home screen after the application starts."
"TC-Access-002","Verify Non-First Access Flow","Access","1","User has accessed the app before.","No specific data required.","1. User attempts to access the app.
2. System checks if it's the first access.
3. System proceeds to the registration process.
4. System proceeds to the home screen.","User is directed to the registration process and then to the home screen."
"TC-Route-001","Verify Route Initiation and Emission Calculation","Route Management","2, 4","User is logged in and a route is initiated.","Valid route details.","1. User initiates a route.
2. Application sends data to the server for calculation.
3. Server adds the route to the database.
4. Server retrieves the new route information.
5. Server returns emissions data to the application.
6. Application displays CO2 emissions to the user.","User receives CO2 emissions data for the newly initiated route."
"TC-Route-002","Verify Route Not In Progress","Route Management","2","User is logged in but no route is in progress.","No specific data required.","1. User checks if a route is in progress.
2. System indicates no route is in progress.
3. User returns to the home screen.","User is directed to the home screen without initiating a route."
"TC-Statistics-001","Verify Weekly Report Visualization","Statistics","3","User is logged in.","No specific data required.","1. User views statistics.
2. System prompts to visualize a weekly report.
3. User chooses to visualize the report.
4. System displays the weekly report.
5. System asks if the user wants to change sections.
6. User chooses not to change sections.
7. System returns to the statistics view.","User sees the weekly report and remains in the statistics view."
"TC-Statistics-002","Verify No Weekly Report Visualization","Statistics","3","User is logged in.","No specific data required.","1. User views statistics.
2. System prompts to visualize a weekly report.
3. User chooses not to visualize the report.
4. System displays the horizontal menu.
5. System asks if the user wants to change sections.
6. User chooses not to change sections.
7. System returns to the statistics view.","User sees the horizontal menu and remains in the statistics view."
"TC-Profile-001","Verify Profile View and Data Update","Profile Management","4","User is logged in.","Valid personal data.","1. User views their profile.
2. System displays personal data.
3. User decides to update their account.
4. User enters new data.
5. System updates the data.
6. System returns to the profile view.","User's profile is updated successfully."
"TC-Profile-002","Verify Profile Logout","Profile Management","4","User is logged in.","No specific data required.","1. User views their profile.
2. System asks if the user wants to log out.
3. User decides to log out.
4. System logs the user out.
5. System returns to the profile view.","User is logged out and returned to the profile view."
"TC-Profile-003","Verify Profile Section Change","Profile Management","4","User is logged in.","No specific data required.","1. User views their profile.
2. System asks if the user wants to change sections.
3. User decides to change sections.
4. System displays the horizontal menu.
5. User returns to the profile view.","User sees the horizontal menu and returns to the profile view."
"TC-Login-001","Verify Successful Login","Authentication","1, 6","User has valid credentials.","Valid username and password.","1. User enters valid credentials.
2. Application requests credentials.
3. Application sends credentials to the server.
4. Server verifies credentials with the database.
5. Server confirms credentials match.
6. Application informs the user that the login is successful.","User is logged in successfully."
