"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-U-moviment-001","User Registration","U-moviment","1","User is on the registration page.","Valid email, password, and confirm password.","1. Enter a valid email address in the email field.
2. Enter a valid password in the password field.
3. Confirm the password in the confirm password field.
4. Click the register button.","User is registered successfully and redirected to the login page with a success message displayed."
"TC-U-moviment-002","Invalid Email Registration","U-moviment","1","User is on the registration page.","Invalid email (e.g., missing '@' symbol).","1. Enter an invalid email address in the email field.
2. Enter a valid password in the password field.
3. Confirm the password in the confirm password field.
4. Click the register button.","Error message displayed indicating an invalid email format."
"TC-U-moviment-003","Password Mismatch During Registration","U-moviment","1","User is on the registration page.","Valid email, different passwords in the password and confirm password fields.","1. Enter a valid email address in the email field.
2. Enter a valid password in the password field.
3. Enter a different password in the confirm password field.
4. Click the register button.","Error message displayed indicating password mismatch."
"TC-U-moviment-004","User Login","U-moviment","1","User is on the login page.","Valid email and password.","1. Enter a valid email address in the email field.
2. Enter a valid password in the password field.
3. Click the login button.","User is logged in successfully and redirected to the dashboard with a success message displayed."
"TC-U-moviment-005","Invalid Login Attempt","U-moviment","1","User is on the login page.","Invalid email or password.","1. Enter an invalid email address in the email field.
2. Enter a valid password in the password field.
3. Click the login button.","Error message displayed indicating incorrect login credentials."
"TC-U-moviment-006","Flash Message Display","Flash activity","1","User is on any page where flash messages can be displayed.","Any message to be displayed.","1. Trigger the display of a flash message.
2. Observe the flash message on the screen.","Flash message is displayed correctly and disappears after a few seconds."
"TC-U-moviment-007","Event Creation from Notification","Notification center","1","User receives a notification about an event creation.","No specific data required.","1. Receive a notification about an event creation.
2. Click on the notification to create the event.","Event is created successfully and user is redirected to the event details page."
"TC-U-moviment-008","Event Joining from Notification","Notification center","1","User receives a notification about an event joining.","No specific data required.","1. Receive a notification about an event joining.
2. Click on the notification to join the event.","User joins the event successfully and is redirected to the event details page."
"TC-U-moviment-009","Profile Access from Notification","Notification center","1","User receives a notification about profile access.","No specific data required.","1. Receive a notification about profile access.
2. Click on the notification to access the profile.","User accesses their profile successfully and is redirected to the profile page."
"TC-U-moviment-010","Application Exit from Notification","Notification center","1","User receives a notification about application exit.","No specific data required.","1. Receive a notification about application exit.
2. Click on the notification to exit the application.","Application exits successfully and user is prompted to save any unsaved changes."
"TC-U-moviment-011","Newsletter Management","Newsletter activity","1","User is on the newsletter management page.","List of emails to be added to the newsletter.","1. Add a list of valid email addresses to the newsletter.
2. Click the send newsletter button.","Newsletter is sent successfully and a confirmation message is displayed."
"TC-U-moviment-012","Invalid Email in Newsletter Management","Newsletter activity","1","User is on the newsletter management page.","Invalid email (e.g., missing '@' symbol).","1. Add an invalid email address to the newsletter.
2. Click the send newsletter button.","Error message displayed indicating an invalid email format."
"TC-U-moviment-013","Data Management Interaction","Gestione dati del progetto","1","User is on the data management page.","Data to be updated in the PostgreSQL database.","1. Update the data in the PostgreSQL database.
2. Save the changes.","Data is updated successfully in the PostgreSQL database and a confirmation message is displayed."
"TC-U-moviment-014","Database Connection Failure","Gestione dati del progetto","1","User is on the data management page.","No specific data required.","1. Attempt to connect to the PostgreSQL database.
2. Simulate a connection failure.","Error message displayed indicating a database connection failure."
"TC-U-moviment-015","Event Creation with Empty Fields","Create event","1","User is on the event creation page.","No data entered in any fields.","1. Leave all fields empty.
2. Click the create event button.","Error message displayed indicating that all fields are required."
"TC-U-moviment-016","Event Creation with Valid Data","Create event","1","User is on the event creation page.","Valid event name, date, and location.","1. Enter a valid event name, date, and location.
2. Click the create event button.","Event is created successfully and user is redirected to the event details page."
