"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UTENTE-001","Verify User Creation","Utente","1","User opens the application and navigates to the registration screen.","Valid email, password, username, and points.","1. Enter valid email, password, username, and points.
2. Click the ""Register"" button.","The user is successfully registered, and the account is created in the database."
"TC-UTENTE-002","Verify Empty Fields Validation","Utente","1","User opens the application and navigates to the registration screen.","Empty email, password, username, or points.","1. Leave one or more fields empty.
2. Click the ""Register"" button.","An error message is displayed, and the user is unable to register."
"TC-UTENTE-003","Verify User Login","Utente","2","User has a registered account and navigates to the login screen.","Valid email and password.","1. Enter valid email and password.
2. Click the ""Login"" button.","The user is successfully logged in, and the application navigates to the main screen."
"TC-UTENTE-004","Verify Invalid Login","Utente","2","User navigates to the login screen.","Invalid email or password.","1. Enter invalid email or password.
2. Click the ""Login"" button.","An error message is displayed, and the user is unable to log in."
"TC-UTENTE-006","Verify User Data Update","Utente","3","User is logged in.","Updated email, password, username, or points.","1. Update user data in the database.","The user's data is successfully updated in the database."
"TC-RANKING-001","Verify Ranking Creation","Ranking","1","User completes a task.","Valid task title, superated status, and user ID.","1. Create a new ranking with valid data.","The ranking is successfully created and associated with the user."
"TC-RANKING-003","Verify Ranking Update","Ranking","3","User is logged in.","Updated task title, superated status, or user ID.","1. Update a ranking in the database.","The ranking is successfully updated in the database."
"TC-TIP-001","Verify Tip Creation","Tip","1","User completes a tip.","Valid tip title, description, and user ID.","1. Create a new tip with valid data.","The tip is successfully created and associated with the user."
"TC-TIP-003","Verify Tip Update","Tip","3","User is logged in.","Updated tip title, description, or user ID.","1. Update a tip in the database.","The tip is successfully updated in the database."
"TC-MISSION-001","Verify Mission Creation","Mission","1","User completes a mission.","Valid mission title, superated status, description, and user ID.","1. Create a new mission with valid data.","The mission is successfully created and associated with the user."
"TC-MISSION-003","Verify Mission Update","Mission","3","User is logged in.","Updated mission title, superated status, description, or user ID.","1. Update a mission in the database.","The mission is successfully updated in the database."
"TC-FIREBASE-AUTH-001","Verify Firebase Authentication","Firebase Authentication","2","User has a registered account.","Valid email and password.","1. Attempt to sign in with valid email and password.","The user is successfully authenticated and logged in."
"TC-REALTIME-DB-003","Verify Realtime Database Data Update","Realtime Database","3","User is logged in.","Updated data.","1. Update data in the realtime database.","The data is successfully updated in the realtime database."
