"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-SignUp-001","User successfully signs up and logs in","SIGN UP","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","None","Valid user information (username, password, email)","1. Navigate to the sign-up page.
2. Enter valid user information.
3. Click on the sign-up button.
4. Verify that the user is created successfully.
5. Log in using the same credentials.
6. Verify that the user is logged in.","User is successfully signed up and logged in."
"TC-SignUp-002","User fails to sign up due to invalid email format","SIGN UP","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","None","Invalid email format (e.g., username@domain.com.)","1. Navigate to the sign-up page.
2. Enter invalid email format.
3. Click on the sign-up button.
4. Verify that the sign-up fails.","Sign-up fails due to invalid email format."
"TC-SignUp-003","User fails to sign up due to existing username","SIGN UP","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","Username already exists","Existing username","1. Navigate to the sign-up page.
2. Enter existing username.
3. Click on the sign-up button.
4. Verify that the sign-up fails.","Sign-up fails due to existing username."
"TC-Login-001","User successfully logs in","LOGIN","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is already signed up","Valid login credentials (username, password)","1. Navigate to the login page.
2. Enter valid login credentials.
3. Click on the login button.
4. Verify that the user is logged in.","User is successfully logged in."
"TC-Login-002","User fails to log in due to invalid password","LOGIN","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is already signed up","Incorrect password","1. Navigate to the login page.
2. Enter valid username but incorrect password.
3. Click on the login button.
4. Verify that the login fails.","Login fails due to incorrect password."
"TC-Login-003","User fails to log in due to non-existent username","LOGIN","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","Non-existent username","Non-existent username","1. Navigate to the login page.
2. Enter non-existent username.
3. Click on the login button.
4. Verify that the login fails.","Login fails due to non-existent username."
"TC-CreateAnnouncement-001","User successfully creates an announcement","CREAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in","Valid announcement details (title, description, location)","1. Navigate to the announcement creation page.
2. Enter valid announcement details.
3. Click on the create announcement button.
4. Verify that the announcement is created successfully.","Announcement is successfully created."
"TC-CreateAnnouncement-002","User fails to create an announcement due to missing required fields","CREAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in","Missing required fields (e.g., title, description)","1. Navigate to the announcement creation page.
2. Enter missing required fields.
3. Click on the create announcement button.
4. Verify that the announcement creation fails.","Announcement creation fails due to missing required fields."
"TC-FilterAnnouncements-001","User successfully filters announcements","FILTRAGGIO ANNUNCI","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Valid filter criteria (location, category)","1. Navigate to the announcement listing page.
2. Apply valid filter criteria.
3. Verify that the filtered announcements are displayed.","Filtered announcements are displayed correctly."
"TC-FilterAnnouncements-002","User fails to filter announcements due to invalid filter criteria","FILTRAGGIO ANNUNCI","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Invalid filter criteria (e.g., non-existent location)","1. Navigate to the announcement listing page.
2. Apply invalid filter criteria.
3. Verify that the filtering fails.","Filtering fails due to invalid filter criteria."
"TC-ViewAnnouncement-001","User successfully views an announcement","VISUALIZZAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Valid announcement ID","1. Navigate to the announcement listing page.
2. Select a valid announcement ID.
3. Click on the view announcement button.
4. Verify that the announcement details are displayed.","Announcement details are displayed correctly."
"TC-ViewAnnouncement-002","User fails to view an announcement due to invalid announcement ID","VISUALIZZAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Invalid announcement ID","1. Navigate to the announcement listing page.
2. Select an invalid announcement ID.
3. Click on the view announcement button.
4. Verify that the announcement viewing fails.","Viewing of the announcement fails due to invalid announcement ID."
"TC-ModifyAccount-001","User successfully modifies account details","MODIFICA ACCOUNT","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in","Updated account details (e.g., name, email)","1. Navigate to the account modification page.
2. Enter updated account details.
3. Click on the save changes button.
4. Verify that the account details are updated.","Account details are successfully updated."
"TC-ModifyAccount-002","User fails to modify account details due to invalid email format","MODIFICA ACCOUNT","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in","Invalid email format (e.g., username@domain.com.)","1. Navigate to the account modification page.
2. Enter invalid email format.
3. Click on the save changes button.
4. Verify that the account modification fails.","Account modification fails due to invalid email format."
"TC-DeleteAnnouncement-001","User successfully deletes an announcement","ELIMINAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Valid announcement ID","1. Navigate to the announcement listing page.
2. Select a valid announcement ID.
3. Click on the delete announcement button.
4. Verify that the announcement is deleted.","Announcement is successfully deleted."
"TC-DeleteAnnouncement-002","User fails to delete an announcement due to invalid announcement ID","ELIMINAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Invalid announcement ID","1. Navigate to the announcement listing page.
2. Select an invalid announcement ID.
3. Click on the delete announcement button.
4. Verify that the deletion fails.","Deletion of the announcement fails due to invalid announcement ID."
"TC-AcceptAnnouncement-001","User successfully accepts an announcement","ACCETTAZIONE ANNUNCIO","1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16","User is logged in and there are announcements available","Valid announcement ID","1. Navigate to the announcement listing page.
2. Select a valid announcement ID.
3. Click on the accept announcement button.
4. Verify that the announcement is accepted.","Announcement is successfully accepted."
