Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-Login-001,Successful Login,Login,"1,2",User has valid login credentials (correct username and password).,"- Username: testuser
- Password: testpassword","1. User enters ""testuser"" into the username field.
2. User enters ""testpassword"" into the password field.
3. User clicks on the login button.
4. Application sends the request to the server.
5. Server authenticates the user.
6. Server returns a success message to the application.
7. Application redirects the user to the home page.",User is successfully logged in and redirected to the home page.
TC-Login-002,Incorrect Login Credentials,Login,"1,2",User has invalid login credentials (incorrect username or password).,"- Username: wronguser
- Password: wrongpassword","1. User enters ""wronguser"" into the username field.
2. User enters ""wrongpassword"" into the password field.
3. User clicks on the login button.
4. Application sends the request to the server.
5. Server attempts to authenticate the user.
6. Server returns an error message to the application.
7. Application displays an error message to the user.",User is not logged in and an error message is displayed.
TC-Register-001,Successful Registration,Register,"1,2,4","User has valid registration information (correct email, password, first name, last name).","- Email: test@example.com
- Password: testpassword
- First Name: John
- Last Name: Doe","1. User navigates to the registration page.
2. User enters ""test@example.com"" into the email field.
3. User enters ""testpassword"" into the password field.
4. User enters ""John"" into the first name field.
5. User enters ""Doe"" into the last name field.
6. User clicks on the register button.
7. Application sends the request to the server.
8. Server creates the user account.
9. Server returns a success message to the application.
10. Application redirects the user to the home page.",User is successfully registered and redirected to the home page.
TC-Register-002,Invalid Registration Information,Register,"1,2,4",User has invalid registration information (missing fields or incorrect format).,"- Email: test
- Password: test
- First Name: John
- Last Name: Doe","1. User navigates to the registration page.
2. User enters ""test"" into the email field.
3. User enters ""test"" into the password field.
4. User enters ""John"" into the first name field.
5. User enters ""Doe"" into the last name field.
6. User clicks on the register button.
7. Application sends the request to the server.
8. Server attempts to create the user account.
9. Server returns an error message to the application.
10. Application displays an error message to the user.",User is not registered and an error message is displayed.
TC-Home-001,Navigate to Home Page After Login,Home,"1,2",User is logged in.,"- Username: testuser
- Password: testpassword","1. User enters ""testuser"" into the username field.
2. User enters ""testpassword"" into the password field.
3. User clicks on the login button.
4. Application sends the request to the server.
5. Server authenticates the user.
6. Server returns a success message to the application.
7. Application redirects the user to the home page.
8. User navigates to the home page.",User is on the home page.
TC-Home-002,Navigate to Home Page After Registration,Home,"1,2",User is registered.,"- Email: test@example.com
- Password: testpassword
- First Name: John
- Last Name: Doe","1. User navigates to the registration page.
2. User enters ""test@example.com"" into the email field.
3. User enters ""testpassword"" into the password field.
4. User enters ""John"" into the first name field.
5. User enters ""Doe"" into the last name field.
6. User clicks on the register button.
7. Application sends the request to the server.
8. Server creates the user account.
9. Server returns a success message to the application.
10. Application redirects the user to the home page.
11. User navigates to the home page.",User is on the home page.
TC-Emissions-001,Calculate Emissions,Emissions Calculation,2,User is logged in and has provided necessary data for emissions calculation.,- User has provided all required data for emissions calculation.,"1. User logs in.
2. User navigates to the emissions calculation page.
3. User provides all required data for emissions calculation.
4. User clicks on the calculate button.
5. Application sends the request to the server.
6. Server calculates the emissions based on the provided data.
7. Server returns the calculated emissions to the application.
8. Application displays the calculated emissions to the user.",User sees the calculated emissions on the screen.
TC-Profile-001,View Profile,Profile,"2,4",User is logged in.,- Username: testuser,"1. User logs in.
2. User navigates to the profile page.
3. User enters ""testuser"" into the username field.
4. User clicks on the view profile button.
5. Application sends the request to the server.
6. Server retrieves the user profile data.
7. Server returns the user profile data to the application.
8. Application displays the user profile data to the user.",User sees their profile data on the screen.
TC-Logout-001,Logout Successfully,Logout,"2,4",User is logged in.,- Username: testuser,"1. User logs in.
2. User navigates to the logout page.
3. User enters ""testuser"" into the username field.
4. User clicks on the logout button.
5. Application sends the request to the server.
6. Server logs the user out.
7. Server returns a success message to the application.
8. Application redirects the user to the login page.",User is logged out and redirected to the login page.
TC-Menu-001,View Menu,Menu,"2,4",User is logged in.,- Username: testuser,"1. User logs in.
2. User navigates to the menu page.
3. User enters ""testuser"" into the username field.
4. User clicks on the view menu button.
5. Application sends the request to the server.
6. Server retrieves the menu data.
7. Server returns the menu data to the application.
8. Application displays the menu data to the user.",User sees the menu data on the screen.
