"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-User-001","User Login","User","1","User account exists in the system.","Valid user credentials (email: user@example.com, password: password123).","1. Navigate to the login screen.
2. Enter valid email and password.
3. Click on the login button.","User is successfully logged in and redirected to the home page."
"TC-User-002","User Logout","User","1","User is logged in.","N/A.","1. Navigate to the user profile page.
2. Click on the logout button.","User is logged out and redirected to the login screen."
"TC-Faculty-001","Add User to Faculty","Faculty","1","Faculty account exists in the system.","Valid user details (name: John Doe, email: john.doe@example.com).","1. Log in as a faculty member.
2. Navigate to the user management page.
3. Click on the addUser() operation.
4. Enter valid user details.
5. Submit the form.","User is added to the faculty and a confirmation message is displayed."
"TC-Faculty-002","Remove User from Faculty","Faculty","1","User is assigned to a faculty.","N/A.","1. Log in as a faculty member.
2. Navigate to the user management page.
3. Select the user to be removed.
4. Click on the removeUser() operation.
5. Confirm removal.","User is removed from the faculty and a confirmation message is displayed."
"TC-UserCamp-001","Assign User to Camp","UserCamp","1","User and camp exist in the system.","Valid user details (name: Jane Smith, email: jane.smith@example.com), valid camp details (name: Summer Camp).","1. Log in as a faculty member.
2. Navigate to the user management page.
3. Click on the addUser() operation.
4. Enter valid user details and select the camp.
5. Submit the form.","User is assigned to the specified camp and a confirmation message is displayed."
"TC-UserCamp-002","Remove User from Camp","UserCamp","1","User is assigned to a camp.","N/A.","1. Log in as a faculty member.
2. Navigate to the user management page.
3. Select the user to be removed.
4. Click on the removeUser() operation.
5. Confirm removal.","User is removed from the camp and a confirmation message is displayed."
"TC-HomeNavigation-001","Access Menu and Navigate to Monitoring Section","HomeNavigation","2","User is logged in and on the home page.","N/A.","1. Click on the menu at the bottom of the home page.
2. Select the monitoring section.","User is navigated to the monitoring section."
"TC-HomeNavigation-002","Return to Home Page from Monitoring Section","HomeNavigation","2","User is in the monitoring section.","N/A.","1. Click on the return to home option.","User is navigated back to the home page."
"TC-LoginActivity-001","Successful Login","LoginActivity","3","User account exists in the system.","Valid user credentials (email: user@example.com, password: password123).","1. Open the login activity.
2. Enter valid email and password.
3. Click on the login button.","User is successfully logged in and redirected to the home activity."
"TC-LoginActivity-002","Invalid Credentials","LoginActivity","3","User account exists in the system.","Invalid user credentials (email: invalid@example.com, password: wrongpassword).","1. Open the login activity.
2. Enter invalid email and password.
3. Click on the login button.","Error message is displayed indicating incorrect credentials."
"TC-HomeActivity-001","Replace Fragment","HomeActivity","3","User is logged in and on the home activity.","Valid fragment (ProfileActivity).","1. Open the home activity.
2. Call the replaceFragment() method with a valid fragment.","The specified fragment is replaced and displayed."
"TC-ProfileActivity-001","View Profile","ProfileActivity","3","User is logged in and on the profile activity.","N/A.","1. Open the profile activity.
2. Verify profile information is displayed correctly.","User's profile information is displayed accurately."
"TC-GraphSonoFragment-001","Display Sono Graph","GraphSonoFragment","3","User is logged in and on the graph sono fragment.","N/A.","1. Open the graph sono fragment.
2. Verify graph data is displayed correctly.","Sono graph data is displayed accurately."
"TC-GraphAlattamentoFragment-001","Display Alattamento Graph","GraphAlattamentoFragment","3","User is logged in and on the graph alattamento fragment.","N/A.","1. Open the graph alattamento fragment.
2. Verify graph data is displayed correctly.","Alattamento graph data is displayed accurately."
"TC-GraphCrescitaFragment-001","Display Crescita Graph","GraphCrescitaFragment","3","User is logged in and on the graph crescita fragment.","N/A.","1. Open the graph crescita fragment.
2. Verify graph data is displayed correctly.","Crescita graph data is displayed accurately."
"TC-SonoFragment-001","View Sono Information","SonoFragment","3","User is logged in and on the sono fragment.","N/A.","1. Open the sono fragment.
2. Verify sono information is displayed correctly.","Sono information is displayed accurately."
"TC-CrescitaFragment-001","View Crescita Information","CrescitaFragment","3","User is logged in and on the crescita fragment.","N/A.","1. Open the crescita fragment.
2. Verify crescita information is displayed correctly.","Crescita information is displayed accurately."
"TC-MenuNoteFragment-001","Access Notes","MenuNoteFragment","3","User is logged in and on the menu note fragment.","N/A.","1. Open the menu note fragment.
2. Verify notes are accessible.","User can access and view notes."
"TC-HomeNavigation-003","Navigate Through Various Fragments","HomeNavigation","3","User is logged in and on the home activity.","N/A.","1. Open the home activity.
2. Navigate to the profile activity.
3. From the profile activity, navigate to the graph sono fragment.
4. From the graph sono fragment, navigate to the graph alattamento fragment.
5. From the graph alattamento fragment, navigate to the graph crescita fragment.
6. From the graph crescita fragment, navigate to the sono fragment.
7. From the sono fragment, navigate to the crescita fragment.","User can navigate through all specified fragments without errors."
"TC-HomeNavigation-004","Return to Home After Viewing Notes","HomeNavigation","2, 3","User is logged in and on the menu note fragment.","N/A.","1. Open the menu note fragment.
2. Click on the return to home option.","User is navigated back to the home page."
"TC-LoginActivity-003","Handle Google Sign-In","LoginActivity","3","User account exists in the system.","Valid Google account credentials.","1. Open the login activity.
2. Click on the Google sign-in option.
3. Enter valid Google account credentials.
4. Click on the sign-in button.","User is successfully signed in using Google credentials and redirected to the home activity."
"TC-LoginActivity-004","Handle Google Sign-In Failure","LoginActivity","3","User account exists in the system.","Invalid Google account credentials.","1. Open the login activity.
2. Click on the Google sign-in option.
3. Enter invalid Google account credentials.
4. Click on the sign-in button.","Error message is displayed indicating sign-in failure."
"TC-FamilyActivity-001","Create Family Activity","FamilyActivity","3","User is logged in and on the family activity.","Valid family activity details (name: John Doe, surname: Doe, gender: Male, date: 2023-01-01).","1. Open the family activity.
2. Click on the createFamilyActivity() operation.
3. Enter valid family activity details.
4. Submit the form.","Family activity is created and a confirmation message is displayed."
"TC-FamilyActivity-002","Create Family Activity with Invalid Details","FamilyActivity","3","User is logged in and on the family activity.","Invalid family activity details (name: , surname: Doe, gender: Male, date: ).","1. Open the family activity.
2. Click on the createFamilyActivity() operation.
3. Enter invalid family activity details.
4. Submit the form.","Error message is displayed indicating invalid input."
"TC-ProfileActivity-002","Abandon Profile","ProfileActivity","3","User is logged in and on the profile activity.","N/A.","1. Open the profile activity.
2. Click on the abbandona() operation.","User is prompted to confirm abandonment and if confirmed, is redirected to the home activity."
"TC-GraphSonoFragment-002","Display Empty Sono Graph","GraphSonoFragment","3","User is logged in and on the graph sono fragment.","No sono data available.","1. Open the graph sono fragment.
2. Verify graph data is empty.","Sono graph displays no data."
"TC-GraphAlattamentoFragment-002","Display Empty Alattamento Graph","GraphAlattamentoFragment","3","User is logged in and on the graph alattamento fragment.","No alattamento data available.","1. Open the graph alattamento fragment.
2. Verify graph data is empty.","Alattamento graph displays no data."
