"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Account-001","Create Account","Account","3, 8","User has not created an account yet.","User's name, email, and password.","1. Open the application.
2. Navigate to the account creation page.
3. Enter the required user details (name, email, and password).
4. Click on the ""Create Account"" button.","The user account is successfully created and the user is logged in."
"TC-Login-002","Login","Login","3, 9","User has created an account.","User's email and password.","1. Open the application.
2. Navigate to the login page.
3. Enter the user's email and password.
4. Click on the ""Login"" button.","The user is successfully logged in and redirected to the main application page."
"TC-AccountCreation-003","Create Account","Account Creation","8,9","The application has been installed on an Android device
Internet connection is available","Username
Email
Password
Personal information (date of birth, residence, quarter, type of housing, family size)","1. Open the application
2. Navigate to the registration form
3. Enter the required personal information
4. Confirm and submit the information","The user account is created and saved in the database"
"TC-SegnalazioniCreation-004","Create Segnalazione","Segnalazioni Creation","10,11","The user is on the Segnalazioni page","Segnalazione description
Segnalazione category
Segnalazione location","1. Navigate to the Segnalazioni creation option
2. Enter the segnalazione details
3. Confirm and submit the segnalazione","The segnalazione is created and saved in the database"
"TC-ServiceRequest-005","Request Service","Service Request","11,12","The user is on the Bisogni page","Service request description
Service request location","1. Navigate to the service request creation option
2. Enter the service request details
3. Confirm and submit the service request","The service request is created and saved in the database"
"TC-ServiceOffer-006","Create Service Offer","Service Offer","13,14","User is logged in, Selection Pagina Offerta Servizi is selected","Service details, availability, cost, and optional location","1. Select the service offer option in the Selection Pagina Offerta Servizi
2. Enter the service details, availability, cost, and optional location
3. Confirm and submit the information","The application collects the data and sends the corresponding service offer to all users in the neighborhood"
"TC-Contact-007","Contact Service Provider","Contact","13,14","User is logged in, Service offer is selected","Contact method","1. Select a contact method
2. Open the associated application for the contact method","The application opens the associated application for the contact method"
"TC-Profile-008","View Profile","Profile","15","User is logged in","None","1. Select the profile option in the homepage
2. View the user's details","The user's details are displayed"
"TC-Profile-009","Modify Profile Settings","Profile","15","User is logged in, Profile page is selected","Updated user details","1. Select the modify profile settings option in the Profile page
2. View the pre-filled form with the current user details, which can be modified
3. Confirm and submit the updated details
4. The Profile page is reloaded with the updated user details","The updated user details are displayed"
"TC-ServiceRequest-010","Mark need as resolved","Service Request","19","User is logged in and has a need to mark as resolved","Need ID","1. Navigate to the user's needs page
2. Find the need to be marked as resolved
3. Click on the ""Mark as resolved"" button for the selected need","The need is removed from the user's needs list and is no longer visible."
