Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-PuntinaMappa-001,Verify Puntina della Mappa Class Initialization,PuntinaMappa,1,None,None,1. Instantiate a new Puntina della Mappa object.,The object should be successfully created without any errors.
TC-PuntinaMappa-002,Set and Get Longitudine Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Longitudine: 12.3456
- Invalid Longitudine: ""abc""","1. Call SetLongitudine with a valid value.
2. Call GetLongitudine and verify the returned value matches the set value.
3. Call SetLongitudine with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-003,Set and Get Latitudine Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Latitudine: 45.6789
- Invalid Latitudine: ""def""","1. Call SetLatitudine with a valid value.
2. Call GetLatitudine and verify the returned value matches the set value.
3. Call SetLatitudine with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-004,Set and Get Qualità Aria Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Qualità Aria: 50
- Invalid Qualità Aria: -1","1. Call SetQualitàAria with a valid value.
2. Call GetQualitàAria and verify the returned value matches the set value.
3. Call SetQualitàAria with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-005,Set and Get Temperatura Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Temperatura: 25
- Invalid Temperatura: 1000","1. Call SetTemperatura with a valid value.
2. Call GetTemperatura and verify the returned value matches the set value.
3. Call SetTemperatura with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-006,Set and Get Stato Meteo Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Stato Meteo: ""Soleggiato""
- Invalid Stato Meteo: ""xyz""","1. Call SetStatoMeteo with a valid value.
2. Call GetStatoMeteo and verify the returned value matches the set value.
3. Call SetStatoMeteo with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-007,Set and Get Umidità Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Umidità: 60
- Invalid Umidità: -10","1. Call SetUmidità with a valid value.
2. Call GetUmidità and verify the returned value matches the set value.
3. Call SetUmidità with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-008,Set and Get Vento Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Vento: 10.5
- Invalid Vento: ""ghi""","1. Call SetVento with a valid value.
2. Call GetVento and verify the returned value matches the set value.
3. Call SetVento with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-009,Set and Get Pressione Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Pressione: 1013
- Invalid Pressione: -100","1. Call SetPressione with a valid value.
2. Call GetPressione and verify the returned value matches the set value.
3. Call SetPressione with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-PuntinaMappa-010,Set and Get Categoria Attribute,PuntinaMappa,1,A Puntina della Mappa object is instantiated.,"- Valid Categoria: 'Moderata'
- Invalid Categoria: 'InvalidCategory'","1. Call SetCategoria with a valid value.
2. Call GetCategoria and verify the returned value matches the set value.
3. Call SetCategoria with an invalid value.","1. The attribute should be set successfully.
2. The correct value should be returned.
3. An error should be thrown or handled appropriately."
TC-Suggerimento-001,Verify Suggerimento Class Initialization,Suggerimento,1,None,None,1. Instantiate a new Suggerimento object.,The object should be successfully created without any errors.
