"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-DashboardActivity-001","Navigate from DashboardActivity to MainActivity","DashboardActivity","1","Application is launched and DashboardActivity is displayed.","N/A","1. Tap on any navigation element in DashboardActivity.
2. Observe the transition to MainActivity.","MainActivity is displayed without errors."
"TC-MainActivity-001","Open SignUpActivity from MainActivity","MainActivity","1","MainActivity is displayed.","N/A","1. Tap on the sign-up button in MainActivity.
2. Observe the transition to SignUpActivity.","SignUpActivity is displayed without errors."
"TC-MainActivity-002","Open UserListActivity from MainActivity","MainActivity","1","MainActivity is displayed.","N/A","1. Tap on the user list button in MainActivity.
2. Observe the transition to UserListActivity.","UserListActivity is displayed without errors."
"TC-SignUpActivity-001","Sign up a new user","SignUpActivity","1","SignUpActivity is displayed.","Valid email: test@example.com, password: Test@123","1. Enter valid email and password in SignUpActivity.
2. Tap on the sign-up button.
3. Observe the transition back to MainActivity.","User is signed up successfully and redirected to MainActivity."
"TC-SignUpActivity-002","Attempt to sign up with invalid email","SignUpActivity","1","SignUpActivity is displayed.","Invalid email: testexample.com, password: Test@123","1. Enter invalid email and valid password in SignUpActivity.
2. Tap on the sign-up button.
3. Observe error message indicating invalid email format.","Error message is displayed and user remains on SignUpActivity."
"TC-UserListActivity-001","Load and display user list","UserListActivity","1","UserListActivity is displayed.","N/A","1. Ensure UserListActivity initializes and loads user list.
2. Verify user list is populated and displayed correctly.","User list is loaded and displayed without errors."
"TC-WeatherFlow-001","Display current weather","Weather","2, 4","User is on the home page.","N/A","1. Tap on the ""weather"" button on the home page.
2. Observe the display of current weather for the user's location.","Current weather is displayed accurately."
"TC-WeatherFlow-002","Zoom into current weather details","Weather","2, 4","Current weather is displayed.","N/A","1. Tap on the zoom icon while viewing current weather.
2. Observe the display of more detailed weather information.","Detailed weather information is displayed without errors."
"TC-WeatherFlow-003","Search for weather in other locations","Weather","2, 4","Detailed weather information is displayed.","Location: New York","1. Tap on the search icon after viewing detailed weather information.
2. Enter a new location (e.g., New York).
3. Observe the display of weather data for the new location.","Weather data for the specified location is displayed accurately."
"TC-TrekkingFlow-001","Select a province and retrieve trekking routes","Trekking","3","User is on the home page.","Province: Lombardy","1. Tap on the 'Trekking' option.
2. Observe the list of provinces being displayed.
3. Select a province (e.g., Lombardy).
4. Observe the list of trekking routes in the selected province being displayed.","List of trekking routes in the selected province is displayed accurately."
