item_type,item_text,best_testcase_id,best_similarity,best_testcase_text
concept,utente,TC-Login-Registration-010,0.8151569366455078,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,eventi,TC-Login-Registration-010,0.7977004647254944,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,città,TC-Login-Registration-010,0.8031229972839355,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,poi,TC-Login-Registration-010,0.8028732538223267,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,avvio app,TC-Login-Registration-010,0.7729119658470154,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,utente registrato con successo al servizio?,TC-Login-Registration-010,0.7975558042526245,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,utente loggato correttamente?,TC-Login-Registration-010,0.8020013570785522,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,creazione di un nuovo utente,TC-Login-Registration-010,0.7851184606552124,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,homepage,TC-Login-Registration-010,0.8344655632972717,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,fase di login /registrazione,TC-Login-Registration-010,0.8349885940551758,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,svolgi i passaggi per ricercare una città,TC-Login-Registration-010,0.7871439456939697,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,l'utente è loggato?,TC-Login-Registration-010,0.7954434156417847,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,è nella schermata di visualizzazione di una città,TC-Login-Registration-010,0.7844536900520325,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,"scorri in basso e premi ""+"" per aggiungere un evento.",TC-Login-Registration-010,0.7725398540496826,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,compila i form,TC-Login-Registration-010,0.8026607036590576,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,i campi sono corretti?,TC-Login-Registration-010,0.7902008295059204,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,evento creato,TC-Login-Registration-010,0.792426586151123,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,- none,TC-Login-Registration-010,0.8039560317993164,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,é nella schermata di visualizzazione di una città,TC-Login-Registration-010,0.7844536900520325,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,"scorri in basso e premi """,TC-Login-Registration-010,0.7900943160057068,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,hai premuto ',TC-Login-Registration-010,0.8079638481140137,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,evento cancellato,TC-Login-Registration-010,0.7783949375152588,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,compila i form per modificare l'evento.,TC-Login-Registration-010,0.800593376159668,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
concept,evento modificato,TC-Login-Registration-010,0.7959038019180298,test case id: tc-login-registration-010 title: user registration and module: source pages: preconditions: test data: test steps: expected result:
