"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Authentication-001","User Registration","Authentication","5","User has internet access and a compatible device.","Valid email address, strong password, user details (name, surname, date of birth).","1. User opens the MyFood application.
2. User selects the ""Register"" option.
3. User fills in the registration form with valid email, password, name, surname, and date of birth.
4. User confirms submission by clicking ""Register.""","User account is successfully created, and a confirmation message is displayed. User is redirected to the login screen."
"TC-Authentication-002","User Login","Authentication","5","User has a registered account.","Valid email and password.","1. User opens the MyFood application.
2. User selects the ""Login"" option.
3. User enters valid email and password.
4. User confirms submission by clicking ""Login.""","User is successfully logged in, and the application redirects to the home screen."
"TC-Authentication-003","Invalid Login Attempt","Authentication","5","User has a registered account.","Valid email and incorrect password.","1. User opens the MyFood application.
2. User selects the ""Login"" option.
3. User enters valid email and incorrect password.
4. User confirms submission by clicking ""Login.""","System displays an error message: ""Invalid email or password. Please try again."""
"TC-FoodTracking-004","Add New Food Item","Food Tracking","5","User is logged in.","Name of food item, quantity, expiration date, storage location.","1. User opens the MyFood application.
2. User navigates to the ""Add Food"" section.
3. User enters the name of the food item, quantity, expiration date, and storage location.
4. User confirms submission by clicking ""Add.""","Food item is successfully added to the user's inventory, and a confirmation message is displayed."
"TC-FoodTracking-005","View Food Inventory","Food Tracking","5","User is logged in and has added at least one food item.","None","1. User opens the MyFood application.
2. User navigates to the ""Inventory"" section.","All added food items are displayed with their details (name, quantity, expiration date, storage location)."
"TC-FoodTracking-006","Update Food Item Details","Food Tracking","5","User is logged in and has at least one food item in inventory.","Updated quantity, updated expiration date.","1. User opens the MyFood application.
2. User navigates to the ""Inventory"" section.
3. User selects a food item to update.
4. User modifies the quantity and expiration date.
5. User confirms submission by clicking ""Update.""","Food item details are successfully updated, and a confirmation message is displayed."
"TC-FoodTracking-007","Delete Food Item","Food Tracking","5","User is logged in and has at least one food item in inventory.","None","1. User opens the MyFood application.
2. User navigates to the ""Inventory"" section.
3. User selects a food item to delete.
4. User confirms deletion by clicking ""Delete.""","Food item is successfully removed from the inventory, and a confirmation message is displayed."
"TC-Notifications-008","Expiration Date Alert","Notifications","5","User is logged in and has added at least one food item with an expiration date.","Food item with expiration date set to tomorrow.","1. User adds a food item with an expiration date set to tomorrow.
2. User logs out and waits until the next day.
3. User logs back in.","System displays a notification alerting the user about the expiring food item."
"TC-Reporting-009","Generate Food Waste Report","Reporting","5","User is logged in and has added at least one food item that has expired.","None","1. User opens the MyFood application.
2. User navigates to the ""Reports"" section.
3. User selects the option to generate a ""Food Waste Report.""","System generates and displays a report listing all expired food items, including their names, expiration dates, and quantities."
"TC-Usability-010","Application Accessibility for Screen Readers","Usability","6.1.1","User has enabled screen reader on the device.","None","1. User opens the MyFood application with screen reader enabled.
2. User navigates through the main sections (Login, Register, Inventory).","Screen reader correctly reads out all interactive elements and navigation options. All text fields and buttons are properly labeled and accessible."
"TC-Efficiency-011","Application Response Time","Efficiency","6.1.2","User has a stable internet connection.","None","1. User opens the MyFood application.
2. User performs a common action (e.g., logging in, adding a food item).","The application responds within 2 seconds for all primary actions."
"TC-Portability-012","Application Compatibility with Different Devices","Portability","6.1.3","None","None","1. User installs the MyFood application on an Android device.
2. User installs the MyFood application on an iOS device.
3. User logs in and performs basic actions (e.g., adding a food item, viewing inventory) on both devices.","The application functions correctly on both Android and iOS devices with no significant performance or display issues."
"TC-Authentication-013","Launch Screen Functionality","Authentication","7,8","The app is installed on the device","None","1. Open the app
2. Observe the splash screen with the app logo
3. Verify the login and registration buttons are visible","The splash screen displays the logo and provides options to login or register"
"TC-Authentication-014","Successful User Registration","Authentication","8","User has a valid email and internet access","Valid email, new password, personal details","1. Click the registration button
2. Enter valid email, password, and personal details
3. Submit the form","User account is created and data is stored in the database"
"TC-Authentication-015","Duplicate Email Registration Attempt","Authentication","8","User has a valid email and internet access","Email already registered in the system","1. Click the registration button
2. Enter an email already in use
3. Submit the form","System prompts user to login or change email"
"TC-Authentication-016","Registration While Already Authenticated","Authentication","8","User is already logged in","None","1. Attempt to access registration screen","System redirects user to main page or login screen without showing registration"
"TC-Authentication-017","Auto-Login via Token","Authentication","8,9","User has previously logged in without logging out","None","1. Launch the app
2. Observe the login process","User is automatically logged in and directed to the main page"
"TC-Authentication-018","Failed Auto-Login via Token","Authentication","9","User has not logged in previously or session expired","None","1. Launch the app
2. Observe the login process fails","System prompts user to login manually"
"TC-Authentication-019","Successful Login via Email and Password","Authentication","9,10","User has registered previously","Valid email and password","1. Click the login button
2. Enter valid email and password
3. Submit the form","User is logged in and directed to the main page"
"TC-Authentication-020","Invalid Credentials Login Attempt","Authentication","10","User has registered previously","Invalid email or password","1. Click the login button
2. Enter invalid email or password
3. Submit the form","System prompts user to re-enter credentials"
"TC-Authentication-021","Database Connection Error During Login","Authentication","10","User has registered previously","None (simulate database connection failure)","1. Click the login button
2. Enter valid email and password
3. Simulate database connection failure","System displays an error message"
"TC-Authentication-022","Successful Login via Google Account","Authentication","9,10","User has a Google account","None","1. Click the Google login button
2. Authenticate via Google account","User is logged in and directed to the main page"
"TC-Navigation-023","Access Main Page After Login","Navigation","10,11","User has logged in successfully","None","1. Login to the app
2. Observe the main page","User can access Frigorifero, Cerca, Messaggi, product insertion, and Profilo"
"TC-ProductManagement-024","Access Frigorifero Page","Product Management","10,11","User has logged in","None","1. Click the Frigorifero icon in the navigation bar","User sees their products (in sale or not) and can manage them"
"TC-ProductManagement-025","Empty Frigorifero Warning","Product Management","11","User has logged in and no products added","None","1. Click the Frigorifero icon","User sees a warning message and suggestion to add products"
"TC-ProductManagement-026","Search Products in Frigorifero","Product Management","11,12","User has logged in and added products","Valid search term","1. Click the Frigorifero icon
2. Click the search icon
3. Enter a search term
4. Submit the search","User sees filtered products matching the search term"
"TC-ProductManagement-027","No Results in Search","Product Management","11","User has logged in and added products","Non-existent search term","1. Click the Frigorifero icon
2. Click the search icon
3. Enter a non-existent search term
4. Submit the search","System displays a message indicating no results found"
"TC-ProductManagement-028","Modify Product via Search in Frigorifero","Product Management","11,12","User has logged in and added at least one product","Valid product details for modification","1. Click the Frigorifero icon
2. Click the search icon
3. Enter a search term to find a product
4. Select the product
5. Modify product details
6. Save changes","Product details are updated successfully"
"TC-ProductManagement-029","Modify Product Without Search","Product Management","12","User has logged in and added at least one product","Valid product details for modification","1. Click the Frigorifero icon
2. Select a product directly from the list
3. Modify product details
4. Save changes","Product details are updated successfully"
"TC-ProductManagement-030","Sell Product via Search in Frigorifero","Product Management","12","User has logged in and added at least one product","Valid product to sell","1. Click the Frigorifero icon
2. Click the search icon
3. Enter a search term to find a product
4. Select the product
5. Click the ""vendi"" (sell) button","Product is listed for sale in the system"
"TC-Frigorifero-031","Modify Product in Frigorifero","Frigorifero","13","At least one product must be inserted in the frigorifero.","A product already present in the frigorifero database.","1. Open the frigorifero screen.
2. Select a product from the list.
3. Click the ""modifica"" (modify) button next to the product.
4. Update the product details (e.g., name, barcode, expiration date).
5. Confirm the changes.","The product details in the database are updated successfully."
"TC-Frigorifero-032","Sell Product from Frigorifero","Frigorifero","13","At least one product must be present in the frigorifero.","A product already in the frigorifero.","1. Open the frigorifero screen.
2. Select a product from the list.
3. Click the ""vendi"" (sell) button.","The product is added to the list of purchasable products."
"TC-Frigorifero-033","Add Product to Frigorifero","Frigorifero","14","None (but requires a valid barcode and expiration date).","A product with a valid barcode and expiration date.","1. Click the ""+"" (add) button from the main screen or frigorifero screen.
2. Enter the product details (barcode, expiration date, and other required fields).
3. Confirm the submission.","The product is added to the frigorifero database."
"TC-Frigorifero-034","Remove Product from Frigorifero","Frigorifero","14","At least one product must be present in the frigorifero.","A product already in the frigorifero.","1. Open the frigorifero screen.
2. Select a product from the list.
3. Click the ""rimuovi"" (remove) button.
4. Confirm the removal in the pop-up dialog.","The product is removed from the frigorifero database."
"TC-Messaggi-035","View List of Chats","Messaggi","15","User must have logged in.","None.","1. Click the ""messaggio"" (message) icon.","The user is redirected to the list of chats with other users."
"TC-Messaggi-036","Search for a Chat in Messaggi","Messaggi","15","User must have logged in.","A valid nickname of another user.","1. Click the ""messaggio"" (message) icon.
2. Type the nickname of another user in the search bar.","The chat with the searched user is displayed, or an alert is shown if the chat does not exist."
"TC-Messaggi-037","View User Profile from Chat Search","Messaggi","15,16","User must have logged in.","A valid nickname of another user.","1. Click the ""messaggio"" (message) icon.
2. Type the nickname of another user in the search bar.","The chat with the searched user is displayed, or an alert is shown if the chat does not exist."
"TC-Messaggi-038","Start or Continue Chat with a User","Messaggi","16","User must have searched for the profile of another user.","A valid nickname of another user.","1. Search for the user’s nickname in the search bar.
2. Click the message icon next to the user’s profile.","The chat with the selected user opens."
"TC-Messaggi-039","Access Recent Chats","Messaggi","17","User must have at least one active chat.","None.","1. Click the ""messaggio"" (message) icon.
2. Click on a recent chat from the list.","The selected chat opens."
"TC-Messaggi-040","View User Profile from Chat","Messaggi","17","User must have a recent chat with another user.","None.","1. Click the ""messaggio"" (message) icon.
2. Open a recent chat.
3. Click the user’s profile icon in the chat.","The user’s profile is displayed."
"TC-Messaggi-041","Send a Message in Chat","Messaggi","18","User must have a recent chat with another user.","A message text.","1. Click the ""messaggio"" (message) icon.
2. Open a recent chat.
3. Click on the message input field.
4. Type a message.
5. Send the message.","The message is sent and appears in the chat."
"TC-Profilo-042","Access User Profile Settings","Profilo","18","User must have logged in.","None.","1. Click the profile icon.","The user profile page is displayed, showing settings that can be viewed and modified."
"TC-Settings-043","Visualizzare e modificare le impostazioni dell’applicazione","Settings","19","User has executed login","None","1. User clicks on the “impostazioni” button from the profile section","The settings page is displayed, showing all configurable app settings"
"TC-Settings-044","Modificare le impostazioni dell’applicazione","Settings","19","User has executed login and is on the settings page","None","1. User selects a setting field (e.g., notification preference)
2. User modifies the value (e.g., enables/disables notifications)
3. User clicks ""Salva"" (Save) or applies changes","The modified setting is saved, and the change is reflected in the application behavior"
"TC-Payments-045","Visualizzare prodotti comprati dall’utente","Payments","19","User has executed login and has purchased products before","None","1. User clicks on the “pagamenti” button","The user is redirected to a page displaying a list of previously purchased products"
"TC-Authentication-046","Eseguire logout dell’utente","Authentication","20","User has executed login","None","1. User clicks on the “logout” button","User is redirected to the login page, and the session is terminated"
"TC-Search-047","Eseguire ricerca di un prodotto","Search","20","User has executed login","Valid product name or description (e.g., ""latte"")","1. User types a product name or description in the search bar on the main page
2. User presses Enter or clicks the search button","A query is executed, and a results page displays all matching products"
"TC-Search-048","Ricerca senza risultati","Search","20","User has executed login","Non-existent product name (e.g., ""xyz123"")","1. User types a non-existent product name in the search bar
2. User presses Enter or clicks the search button","No products are displayed, and a message indicates no results found"
"TC-ProductListing-049","Visualizzare informazioni riassuntive del prodotto","Product Listing","21","User has executed login and has performed a search","A product name that exists in the database","1. User performs a search and selects a product from the results","A rectangular panel displays the product’s basic information (e.g., name, price, brief description)"
