"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Successful Login","Login","1","User exists and has valid credentials.","Valid username and password.","1. Enter the username.
2. Enter the password.
3. Click the login button.","The user is logged in successfully."
"TC-Login-002","Unsuccessful Login (Invalid Credentials)","Login","1","User exists but has invalid credentials.","Invalid username or password.","1. Enter the username.
2. Enter the password.
3. Click the login button.","The login fails, and an error message is displayed."
"TC-SignUp-001","Successful Sign Up","Sign Up","1","User does not exist.","Valid username, password, and email.","1. Enter the username.
2. Enter the password.
3. Enter the email.
4. Click the sign up button.","The user is successfully created and can log in."
"TC-SignUp-002","Unsuccessful Sign Up (Invalid Inputs)","Sign Up","1","User does not exist.","Invalid inputs (e.g., empty fields, invalid email format).","1. Enter the username.
2. Enter the password.
3. Enter the email.
4. Click the sign up button.","The sign up fails, and an error message is displayed."
"TC-Geolocalize-001","Successful Geolocalization","Geolocalization","1","User is logged in.","Valid latitude and longitude.","1. Log in as a user.
2. Enter the latitude and longitude.
3. Click the geolocalize button.","The user's location is successfully geolocalized."
"TC-CreateAnnouncement-001","Successful Announcement Creation","Create Announcement","1","User is logged in and has geolocalized.","Valid title, description, and price.","1. Log in as a user.
2. Geolocalize the user.
3. Enter the title, description, and price.
4. Click the create announcement button.","The announcement is successfully created and can be viewed by other users."
"TC-BookAnnouncement-001","Successful Announcement Booking","Book Announcement","1","User is logged in and the announcement is available.","Valid announcement ID.","1. Log in as a user.
2. Find an available announcement.
3. Click the book announcement button for the selected announcement.","The announcement is successfully booked, and the user is notified."
"TC-FilterAnnouncements-001","Successful Announcement Filtering","Filter Announcements","1","User is logged in.","Valid category.","1. Log in as a user.
2. Select a category to filter announcements.
3. View the filtered announcements.","The announcements are successfully filtered by the selected category."
"TC-AcceptAnnouncement-001","Successful Announcement Acceptance","Accept Announcement","1","User is logged in and has the necessary permissions.","Valid announcement ID.","1. Log in as a user with the necessary permissions.
2. Find the announcement to accept.
3. Click the accept announcement button for the selected announcement.","The announcement is successfully accepted, and the user is notified."
"TC-ViewAnnouncement-001","Successful Announcement Viewing","View Announcement","1","User is logged in.","Valid announcement ID.","1. Log in as a user.
2. View the details of a specific announcement.","The announcement details are successfully displayed."
"TC-ModifyAnnouncement-001","Successful Announcement Modification","Modify Announcement","1","User is logged in and has the necessary permissions.","Valid announcement ID, title, description, and price.","1. Log in as a user with the necessary permissions.
2. Find the announcement to modify.
3. Click the modify announcement button for the selected announcement.
4. Enter the new title, description, and price.
5. Click the modify announcement button.","The announcement is successfully modified, and the user is notified."
"TC-DeleteAnnouncement-001","Successful Announcement Deletion","Delete Announcement","1","User is logged in and has the necessary permissions.","Valid announcement ID.","1. Log in as a user with the necessary permissions.
2. Find the announcement to delete.
3. Click the delete announcement button for the selected announcement.","The announcement is successfully deleted, and the user is notified."
"TC-ModifyAccount-001","Successful Account Modification","Modify Account","1","User is logged in.","Valid username, password, and email.","1. Log in as a user.
2. Click the modify account button.
3. Enter the new username, password, and email.
4. Click the modify account button.","The user's account is successfully modified, and the user is notified."
