"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","User Registration","User Registration","8, 9","User has not registered before.","Valid email, password, name, and phone number.","1. Navigate to the registration page.
2. Enter the required information (email, password, name, and phone number).
3. Click on the ""Register"" button.","The user should be successfully registered and logged in."
"TC-UserLogin-002","User Login","User Login","10","User has registered before.","Valid email and password.","1. Navigate to the login page.
2. Enter the email and password.
3. Click on the ""Login"" button.","The user should be successfully logged in."
"TC-TripRegistration-003","Trip Registration","Trip Registration","11","User is logged in.","Valid destination, start date, end date, and interests.","1. Navigate to the trip registration page.
2. Enter the required information (destination, start date, end date, and interests).
3. Click on the ""Register Trip"" button.","The trip should be successfully registered and displayed in the user's trips list."
"TC-UpdateTripData-004","Update Trip Data","Update Trip Data","12","User is logged in and has a registered trip.","Updated destination, start date, end date, or interests.","1. Navigate to the user's trips list.
2. Select the trip to be updated.
3. Click on the ""Edit"" button.
4. Update the required information.
5. Click on the ""Save"" button.","The trip data should be successfully updated."
"TC-ChangeUserProfile-005","Change User Profile","Change User Profile","15","User is logged in.","Updated email, password, name, or phone number.","1. Navigate to the user's profile page.
2. Click on the ""Edit"" button.
3. Update the required information.
4. Click on the ""Save"" button.","The user's profile details should be successfully updated."
"TC-ViewTrip-006","View Trip","View Trip","13","The user must have the app downloaded, must be logged in and have a trip already planned.","A trip with valid details.","1. The user presses the button “View trips”.
2. The user is presented a list of the planned trips.
3. The user selects a trip from the list.","The detailed travel plan for the selected trip is displayed."
"TC-ViewTrip-007","View Empty Trip List","View Trip","13,14","The user must have the app downloaded, must be logged in but have no trips planned.","None","1. The user presses the button “View trips”.","An empty list is displayed and the button to add a new trip is visible."
"TC-RemoveTrip-008","Remove Trip","Remove Trip","14","The user must have the app downloaded, must be logged in and have a trip already planned.","A trip with valid details.","1. The user selects a trip from the list of planned trips.
2. The user presses the button “Delete Trip” on the selected trip.
3. The user confirms the deletion.","The selected trip is removed from the database."
"TC-RemoveTrip-009","Remove Empty Trip List","Remove Trip","14","The user must have the app downloaded, must be logged in but have no trips planned.","None","1. The user presses the button “Delete Trip” on the empty list of planned trips.","No action is taken and the empty list remains unchanged."
"TC-ViewUserProfile-010","View User Profile","View User Profile","15","The user must have the app downloaded and be logged in.","User account with valid details.","1. The user presses the button with a person's icon that represents the “My Profile” button.","The user's profile is displayed."
"TC-UserLogout-011","User Logout","User Logout","16","The user must have the app downloaded and be logged in.","None","1. The user presses the button “Log Out”.","The user is logged out and presented with the Login Page."
"TC-CollaborationModel-012","Collaboration Model","Collaboration Model","17","None","None","1. Verify that each registered user is identified on the database through their username/email.
2. Verify that the user can add, remove, or change any travel plan.","The collaboration model functions as expected."
"TC-RequirementsClasses-013","Requirements Classes","Requirements Classes","18","None","None","1. Verify that the requirements are divided into durable and volatile requirements.
2. Verify that the requirements are further divided into functional and non-functional requirements.","The requirements classes are correctly defined."
"TC-UserProfile-014","Change User Profile","User Profile","20","User is already registered.","Valid user data (name, email, password).","1. Log in to the user's account.
2. Navigate to the ""Profile"" section.
3. Edit the user data.
4. Click on the ""Save"" button.","The user's personal information is successfully updated."
"TC-Performance-015","Check application performance","Performance","25","Application is installed and running on a device with sufficient resources.","N/A","1. Launch the application.
2. Navigate through the application's features.
3. Perform various operations within the application.","The application should respond quickly and perform all operations in a reasonable time."
"TC-Usability-016","Check application usability","Usability","26","Application is installed and running on a device.","N/A","1. Launch the application.
2. Navigate through the application's features.
3. Attempt to perform various actions within the application.","The user should be able to interact with the application in a natural and intuitive way."
