"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","User successfully logs in as Admin","Login","1","User has an admin account with valid credentials.","username = ""admin"", password = ""password123""","1. User enters ""admin"" as username and ""password123"" as password.
2. User clicks on the login button.
3. System verifies the credentials.
4. System displays a confirmation message indicating successful login.","User is logged in as Admin and redirected to the Admin dashboard."
"TC-Login-002","User fails to log in due to invalid credentials","Login","1","User has an admin account with valid credentials.","username = ""admin"", password = ""wrongpassword""","1. User enters ""admin"" as username and ""wrongpassword"" as password.
2. User clicks on the login button.
3. System verifies the credentials.
4. System displays an error message indicating incorrect credentials.","User is not logged in and remains on the login page."
"TC-AddToCart-001","User adds a product to their cart","AddToCart","1, 4","User is logged in and there is at least one product available.","product name = ""Laptop"", price = 1000.00","1. User navigates to the product page and selects ""Laptop"".
2. User clicks on the ""Add to Cart"" button.
3. System adds the product to the user's cart.
4. System updates the cart display to show the added product.","The product ""Laptop"" is added to the user's cart, and the cart display reflects the updated contents."
"TC-RemoveFromCart-001","User removes a product from their cart","RemoveFromCart","1, 4","User is logged in and there is at least one product in the cart.","product name = ""Laptop""","1. User navigates to the cart page and selects ""Laptop"".
2. User clicks on the ""Remove from Cart"" button.
3. System removes the product from the user's cart.
4. System updates the cart display to reflect the removed product.","The product ""Laptop"" is removed from the user's cart, and the cart display reflects the updated contents."
"TC-AdminRemoveFromCart-001","Admin removes a product from a user's cart","RemoveFromCart","1, 4","Admin is logged in and there is at least one product in a user's cart.","product name = ""Laptop""","1. Admin navigates to the user's cart page and selects ""Laptop"".
2. Admin clicks on the ""Remove from Cart"" button.
3. System removes the product from the user's cart.
4. System updates the cart display to reflect the removed product.","The product ""Laptop"" is removed from the user's cart, and the cart display reflects the updated contents."
"TC-ProceedToPayment-001","User proceeds to payment","ProceedToPayment","1, 4","User is logged in and there is at least one product in the cart.","N/A","1. User navigates to the checkout page.
2. User clicks on the ""Proceed to Payment"" button.
3. System calculates the total cost of the items in the cart.
4. System initiates the payment process.","The total cost is calculated, and the payment process is initiated."
"TC-ProceedToPayment-002","User fails to proceed to payment due to empty cart","ProceedToPayment","1, 4","User is logged in and the cart is empty.","N/A","1. User navigates to the checkout page.
2. User clicks on the ""Proceed to Payment"" button.
3. System checks the cart contents.
4. System displays an error message indicating the cart is empty.","The user is informed that the cart is empty and cannot proceed to payment."
"TC-DatabaseInteraction-001","User retrieves product data from the database","DatabaseInteraction","2, 4","Database contains product data.","product name = ""Laptop""","1. User requests product data from the database.
2. System queries the database for the product.
3. System retrieves the product details.
4. System displays the product details to the user.","The product details are retrieved and displayed to the user."
"TC-DatabaseInteraction-002","User fails to retrieve product data from the database","DatabaseInteraction","2, 4","Database does not contain product data.","product name = ""NonExistentProduct""","1. User requests product data from the database.
2. System queries the database for the product.
3. System checks if the product exists.
4. System displays an error message indicating the product does not exist.","The user is informed that the product does not exist in the database."
"TC-HardwareSoftwareInteraction-001","Hardware component uses software component","HardwareSoftwareInteraction","5","Hardware and software components are initialized.","N/A","1. Hardware component initiates communication with the software component.
2. Software component processes the request.
3. Software component sends a response back to the hardware component.","The hardware component receives a response from the software component, indicating successful communication."
