"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Configuration-001","Check Initial Configuration Status","Configuration","1","Application is launched","None","1. Launch the application.
2. Check if the initial configuration status is queried.","The system queries if the initial configuration has been performed."
"TC-Configuration-002","Add Vehicle Manually","Configuration","1","Initial configuration is not done","Vehicle details (make, model, year)","1. Launch the application.
2. Confirm initial configuration is not done.
3. Proceed to add a vehicle.
4. Choose to insert the vehicle manually.
5. Enter vehicle details.
6. Confirm addition.","The vehicle is added successfully."
"TC-Configuration-003","Add Vehicle from Dataset","Configuration","1","Initial configuration is not done","Vehicle details (make, model, year)","1. Launch the application.
2. Confirm initial configuration is not done.
3. Proceed to add a vehicle.
4. Choose to search the vehicle in the dataset.
5. Search for the vehicle.
6. Select and add the vehicle.
7. Confirm addition.","The vehicle is added successfully from the dataset."
"TC-DistributorList-001","Access Distributor List","DistributorList","2","Initial configuration is done","None","1. Launch the application.
2. Confirm initial configuration is done.
3. Access the distributor list.","The distributor list is displayed."
"TC-DistributorList-002","Customize Sorting Parameters","DistributorList","2","Initial configuration is done","Custom sorting parameters","1. Launch the application.
2. Confirm initial configuration is done.
3. Access the distributor list.
4. Choose to customize sorting parameters.
5. Set custom sorting parameters.
6. Confirm update.","The distributor list is updated according to the custom sorting parameters."
"TC-DistributorList-003","Navigate to Distributor","DistributorList","2","Initial configuration is done","Selected distributor details","1. Launch the application.
2. Confirm initial configuration is done.
3. Access the distributor list.
4. Select a distributor.
5. Open navigation app automatically.
6. Confirm navigation completion.","Navigation to the selected distributor is completed successfully."
"TC-Settings-001","Display Settings","Settings","3","User accesses settings page","None","1. Access the settings page.
2. Confirm display of settings.","The settings are displayed."
"TC-Settings-002","Change Screen","Settings","3","User accesses settings page","None","1. Access the settings page.
2. Confirm display of settings.
3. Choose to change screen.
4. Access distributor list page via navigation bar.","The user is redirected to the distributor list page."
"TC-Settings-003","Modify Vehicle List","Settings","3","User accesses settings page","New vehicle details","1. Access the settings page.
2. Confirm display of settings.
3. Choose to modify vehicle list.
4. Modify vehicle list.
5. Confirm modification.
6. View confirmation pop-up.","The vehicle list is modified successfully and a confirmation pop-up is displayed."
"TC-Settings-004","Stay on Settings Page","Settings","3","User accesses settings page","None","1. Access the settings page.
2. Confirm display of settings.
3. Choose not to change screen.","The user remains on the settings page."
