"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-AUTHENTICATION-001","Verify successful user authentication","Authentication System","2, 4","User provides valid credentials","Valid username and password","1. Enter the username and password
2. Click the ""Login"" button
3. Check the response from the server","The user is authenticated successfully and redirected to the main page."
"TC-AUTHENTICATION-002","Verify unsuccessful user authentication","Authentication System","2, 4","User provides invalid credentials","Invalid username and password","1. Enter the invalid username and password
2. Click the ""Login"" button
3. Check the response from the server","The user is not authenticated, and an error message is displayed."
"TC-USER-PROFILE-001","Create a new user profile","User Profile","1, 3","User is authenticated","Valid user data (name, email, password, etc.)","1. Click the ""Create Profile"" button
2. Enter the required user data
3. Click the ""Save"" button
4. Check the user data in the database","The new user profile is created and saved in the database."
"TC-USER-PROFILE-002","Update an existing user profile","User Profile","3, 5, 6","User is authenticated and has a profile","Updated user data (name, email, password, etc.)","1. Click the ""Edit Profile"" button
2. Enter the updated user data
3. Click the ""Save"" button
4. Check the user data in the database","The user profile is updated and saved in the database."
"TC-CONSUMPTION-001","Register a new consumption record","Consumption","3","User is authenticated","Valid consumption data (type, quantity, date)","1. Click the ""Add Consumption"" button
2. Enter the consumption data
3. Click the ""Save"" button
4. Check the consumption data in the database","The new consumption record is created and saved in the database."
"TC-CONSUMPTION-002","Update an existing consumption record","Consumption","3, 6","User is authenticated and has a consumption record","Updated consumption data (type, quantity, date)","1. Click the ""Edit Consumption"" button
2. Enter the updated consumption data
3. Click the ""Save"" button
4. Check the consumption data in the database","The consumption record is updated and saved in the database."
"TC-REPORT-001","Generate a report for a user","Report","3, 7, 8","User is authenticated and has consumption records","None","1. Click the ""Generate Report"" button
2. Check the generated report","The report is generated correctly based on the user's consumption records."
"TC-REPORT-002","Delete a report for a user","Report","9","User is authenticated and has a report","None","1. Click the ""Delete Report"" button
2. Confirm the deletion
3. Check the report is no longer available","The report is deleted successfully."
"TC-ACHIEVEMENT-001","Award an achievement to a user","Achievement","1, 3","User is authenticated and meets the achievement criteria","None","1. Check the user's consumption records
2. If the user meets the achievement criteria, award the achievement
3. Check the user's achievements","The user is awarded the achievement, and it is added to their profile."
"TC-ACHIEVEMENT-002","Verify that an achievement is not awarded to a user who does not meet the criteria","Achievement","1, 3","User is authenticated","None","1. Check the user's consumption records
2. If the user does not meet the achievement criteria, do not award the achievement
3. Check the user's achievements","The user is not awarded the achievement, and it is not added to their profile."
