"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","User Registration","User Registration","9","User is not registered","Valid user data","1. Open the ECO-DIGIFY app
2. Click on the ""Register"" button
3. Enter the required user data
4. Click on the ""Register"" button","User is successfully registered and can log in"
"TC-UserLogin-002","User Login","User Login","9","User is registered","Valid user credentials","1. Open the ECO-DIGIFY app
2. Click on the ""Login"" button
3. Enter the user credentials
4. Click on the ""Login"" button","User is successfully logged in"
"TC-UserProfile-003","Modify User Profile","User Profile","10","User is logged in","Valid user data","1. Open the ECO-DIGIFY app
2. Click on the user profile icon
3. Click on the ""Edit Profile"" button
4. Modify the user data
5. Click on the ""Save"" button","User profile is successfully updated"
"TC-ProfileModification-004","Modify Profile","Profile Modification","10","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in.","Updated details (Name, Surname, Date of Birth, Email, Password, Phone Number)","1. Click on the ""Profile"" button.
2. Click on the ""Edit"" button.
3. Update the required details.
4. Click on the ""Save"" button.","The user's profile is updated and the updated details are displayed."
"TC-EmergencyView-005","View Emergencies","Emergency View","11","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in.","None","1. Click on the ""Emergencies"" button.
2. View the list of emergencies.","The user can view the list of emergencies."
"TC-EmergencyFilter-006","Filter Emergencies","Emergency Filter","11","The application has been downloaded and installed on an Android device with internet connection.
The user is on the emergency view screen.","Region, Province","1. Click on the ""Filter"" button.
2. Enter the region and province.
3. Click on the ""Filter"" button.","The user can view the list of emergencies filtered by the selected region and province."
"TC-TaskView-007","View Tasks","Task View","12","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in and selected an emergency.","None","1. Click on the selected emergency.
2. View the list of tasks.","The user can view the list of tasks related to the selected emergency."
"TC-TaskSignup-008","Sign Up for a Task","Task Signup","12","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in and selected a task.","None","1. Click on the selected task.
2. Click on the ""Sign Up"" button.","The user is signed up for the selected task and the task is added to their list of tasks."
"TC-TaskUnsign-009","Unsign from a Task","Task Unsign","12","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in, selected a task, and signed up for the task.","None","1. Click on the selected task.
2. Click on the ""Unsign"" button.","The user is unsigned from the selected task and the task is removed from their list of tasks."
"TC-Logout-010","Logout","Logout","10","The application has been downloaded and installed on an Android device with internet connection.
The user has logged in.","None","1. Click on the ""Logout"" button.","The user is logged out and redirected to the login screen."
"TC-CoordinatorLogin-011","Coordinator Login","Coordinator Login","10","The application has been downloaded and installed on an Android device with internet connection.
The coordinator has a code and password provided by the administrator.","Code, Password","1. Click on the ""Login"" button.
2. Enter the code and password.
3. Click on the ""Login"" button.","The coordinator is logged in and redirected to the coordinator dashboard."
"TC-Authentication-012","Login Volunteer","Authentication","16","The application is installed on an Android device with internet connection
The volunteer has a registered account","Correct username and password","1. Open the application
2. Enter the username and password
3. Click on the ""Login"" button","The volunteer is correctly authenticated and redirected to the main application screen"
"TC-EmergencyManagement-013","Add Emergency","Emergency Management","13,14","The application is installed on an Android device with internet connection
The coordinator is logged in","Country, Region, Province, Emergency Type","1. Navigate to the emergency management screen
2. Click on the ""Add Emergency"" button
3. Enter the required information (Country, Region, Province, Emergency Type)
4. Click on the ""Save"" button","The emergency is correctly added to the database with all the provided information"
"TC-EmergencyManagement-014","Modify Emergency","Emergency Management","14","The application is installed on an Android device with internet connection
The coordinator is logged in
The emergency was created by the same coordinator","Updated Country, Region, Province, Emergency Type","1. Navigate to the emergency management screen
2. Select the emergency to be modified
3. Click on the ""Modify"" button
4. Enter the updated information (Country, Region, Province, Emergency Type)
5. Click on the ""Save"" button","The emergency is correctly updated in the database with the new information"
"TC-TaskManagement-015","Add Task","Task Management","15","The application is installed on an Android device with internet connection
The coordinator is logged in
The emergency was created by the same coordinator","Task Title, Zone, Number of Volunteers, Task Details","1. Navigate to the emergency management screen
2. Select the emergency to add a task
3. Click on the ""Add Task"" button
4. Enter the required information (Task Title, Zone, Number of Volunteers, Task Details)
5. Click on the ""Save"" button","The task is correctly added to the database with all the provided information"
"TC-TaskManagement-016","Modify Task","Task Management","15","The application is installed on an Android device with internet connection
The coordinator is logged in
The task was created by the same coordinator","Updated Task Title, Zone, Number of Volunteers, Task Details","1. Navigate to the emergency management screen
2. Select the emergency with the task to be modified
3. Click on the task to be modified
4. Click on the ""Modify"" button
5. Enter the updated information (Task Title, Zone, Number of Volunteers, Task Details)
6. Click on the ""Save"" button","The task is correctly updated in the database with the new information"
"TC-TaskManagement-017","Assign Volunteer to Task","Task Management","17","The application is installed on an Android device with internet connection
The coordinator is logged in
The volunteer is under the coordinator's command","Volunteer to be assigned","1. Navigate to the emergency management screen
2. Select the emergency with the task to be assigned
3. Click on the ""Assign Volunteer"" button
4. Select the volunteer to be assigned
5. Click on the ""Save"" button","The volunteer is correctly assigned to the task and receives a notification"
"TC-Authentication-018","Volunteer Login","Authentication","16","The application is installed on an Android device with internet connection
The volunteer has a registered account","Correct username and password","1. Open the application
2. Enter the username and password
3. Click on the ""Login"" button","The volunteer is correctly authenticated and redirected to the main application screen"
"TC-UserProfile-019","Modify Profile","User Profile","21","User is logged in","New personal information and login credentials","1. Navigate to the profile page
2. Edit personal information and login credentials
3. Click on the save button","User profile is updated"
"TC-AdminLogin-020","Admin Login","Admin Login","23","None","Admin credentials","1. Navigate to the admin login page
2. Enter admin credentials
3. Click on the login button","Admin is logged in and can access the application"
"TC-VolunteerLogin-021","Volunteer Login","Volunteer Login","24","None","Volunteer credentials","1. Navigate to the volunteer login page
2. Enter volunteer credentials
3. Click on the login button","Volunteer is logged in and can access the application"
"TC-Authentication-022","Logout Functionality","Authentication","25","User is logged in","N/A","1. Click on the logout button
2. Verify that the user is redirected to the login page
3. Verify that the user is no longer logged in","User is successfully logged out and redirected to the login page"
"TC-UserInterface-023","Guide/Tutorial Functionality","User Interface","25","User is on the application","N/A","1. Navigate to the guide/tutorial section
2. Verify that the guide/tutorial is available and accessible","Guide/tutorial is available and accessible to the user"
"TC-DataManagement-024","Data Removal upon Disinstallation","Data Management","27","Application is disinstalled","N/A","1. Disinstall the application
2. Verify that all data associated with the application is removed from the device","Data associated with the application is successfully removed upon disinstallation"
"TC-SystemRequirements-025","Compatibility with Android 7.0 and Later","System Requirements","27","Device is running Android 7.0 or later","N/A","1. Install the application on the device
2. Verify that the application is compatible with the device and runs without errors","Application is compatible with Android 7.0 and later and runs without errors"
"TC-UserInterface-026","User Interface Design","User Interface","27","User is on the application","N/A","1. Navigate through the application
2. Verify that the user interface is minimalistic, esthetic, and has a usability score of at least 70/100","User interface is minimalistic, esthetic, and has a usability score of at least 70/100"
"TC-UserInterface-027","Feedback upon User Actions","User Interface","28","User is interacting with the application","N/A","1. Perform an action in the application
2. Verify that the application provides feedback to the user confirming that the action was successful","Application provides feedback to the user upon successful completion of an action"
"TC-DataManagement-028","Data Privacy and GDPR Compliance","Data Management","29","User is using the application","N/A","1. Verify that the application respects the user's privacy and complies with the GDPR","Application respects the user's privacy and complies with the GDPR"
"TC-UserManagement-029","Profile Deletion Functionality","User Management","29","User wants to delete their profile","N/A","1. Request profile deletion
2. Verify that the user's data and associated information are successfully removed","User's data and associated information are successfully removed upon request for profile deletion"
