"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-ACCESS-001","First Access to the Application","Access Flow","1","User has not accessed the application before.","None","1. User opens the application.
2. The application displays the first access screen.
3. User clicks on the ""Register"" or ""Login"" button.","The user is directed to the registration or login screen."
"TC-ACCESS-002","Return to the Application","Access Flow","1","User has already accessed the application.","None","1. User opens the application.
2. The application displays the home screen.","The user is returned to the home screen."
"TC-HOME-001","Start a Trip","Home Screen","1, 2","User is logged in.","None","1. User clicks on the ""Start a Trip"" button on the home screen.
2. The application transitions to the ""Trip in Progress"" state.","The user is able to start a trip."
"TC-HOME-002","Change Section","Home Screen","1, 2","User is logged in.","None","1. User clicks on the ""Change Section"" button on the home screen.
2. The application transitions to the ""Menu Horizontal"" state.","The user is able to change the section."
"TC-TRIP-001","Trip Completion","Trip Calculation","2","User has started a trip.","None","1. User completes the trip.
2. The application transitions to the ""Trip Completed"" state.","The trip is completed, and the emissions are calculated."
"TC-TRIP-002","Emission Calculation","Trip Calculation","2","User has completed a trip.","None","1. The application calculates the emissions based on the completed trip.","The emissions are calculated correctly."
"TC-STATISTICS-001","View Weekly Report","Statistics","3","User is logged in.","None","1. User clicks on the ""Statistics"" button on the home screen.
2. User clicks on the ""View Weekly Report"" button.","The weekly report is displayed."
"TC-STATISTICS-002","Change Section","Statistics","3","User is logged in.","None","1. User clicks on the ""Change Section"" button.
2. The application transitions to the ""Menu Horizontal"" state.","The user is able to change the section."
"TC-PROFILE-001","View Personal Data","Profile","4","User is logged in.","None","1. User clicks on the ""Profile"" button on the home screen.
2. User clicks on the ""View Personal Data"" button.","The user's personal data is displayed."
"TC-LOGOUT-001","Logout","Profile","4","User is logged in.","None","1. User clicks on the ""Profile"" button on the home screen.
2. User clicks on the ""Logout"" button.","The user is logged out, and the first access screen is displayed."
"TC-LOGOUT-002","Cancel Logout","Profile","4","User is logged in.","None","1. User clicks on the ""Profile"" button on the home screen.
2. User clicks on the ""Cancel"" button instead of the ""Logout"" button.","The user remains logged in, and the profile screen is displayed."
