"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Signup-001","User can successfully sign up for the application","Signup","6,42","None","Valid user details (username, password, email)","1. Open the application
2. Tap on 'Sign Up' button
3. Enter valid username, password, and email
4. Tap on 'Submit' button","User is successfully registered and redirected to the login screen"
"TC-Login-002","User can successfully log in to the application","Login","6,42","User has already signed up","Valid username and password","1. Open the application
2. Tap on 'Login' button
3. Enter valid username and password
4. Tap on 'Submit' button","User is successfully logged in and redirected to the main screen"
"TC-Creazioneannuncio-003","User can create an announcement","Creazione annuncio","6,42","User is logged in","Valid announcement details (title, description, location, category)","1. Open the application
2. Tap on 'Create Announcement' button
3. Enter valid announcement title, description, location, and category
4. Tap on 'Submit' button","Announcement is successfully created and displayed in the list of announcements"
"TC-Visualizzazioneannun-004","User can view an announcement","Visualizzazione annuncio","6,42","Announcement exists in the system","Valid announcement ID","1. Open the application
2. Tap on 'View Announcements' button
3. Select a valid announcement from the list
4. Tap on the selected announcement","Detailed information about the selected announcement is displayed"
"TC-Prenotazioneannuncio-005","User can earn Points of the Quarter for completing an announcement","Prenotazione annuncio / Accettazione annuncio / Eliminazione annuncio","6,23,24,26,42","User has completed an announcement","None","1. Complete an announcement
2. Wait for points to be credited","User's Points of the Quarter balance increases"
"TC-Visualizzazioneprofi-006","User can view another user's profile","Visualizzazione profilo altrui","6,41","Another user has a profile in the system","Valid user ID","1. Open the application
2. Tap on 'View Profiles' button
3. Select a valid user from the list
4. Tap on the selected user","Detailed information about the selected user's profile is displayed"
"TC-Modificaaccount-007","User can edit their account information","Modifica account","6,42","User is logged in","Updated account details (username, password, email)","1. Open the application
2. Tap on 'Edit Account' button
3. Enter updated account details
4. Tap on 'Submit' button","User's account information is successfully updated"
"TC-Logout-008","User can log out of the application","Logout","6,43","User is logged in","None","1. Open the application
2. Tap on 'Logout' button","User is logged out and redirected to the login screen
Note: Some test cases were skipped due to lack of specific details in the provided PDF content. <|end|>"
"TC-Signup-009","User Registration","Signup","12","User is not registered","None","1. Open the application
2. Tap on the 'Sign Up' button
3. Enter a valid email address
4. Enter a password
5. Confirm the password
6. Tap on the 'Register' button","User account is created successfully and the user is logged in."
"TC-Signup-010","Invalid Email Registration","Signup","12","User is not registered","Invalid email address (e.g., testuser@)","1. Open the application
2. Tap on the 'Sign Up' button
3. Enter an invalid email address
4. Enter a password
5. Confirm the password
6. Tap on the 'Register' button","Error message displayed indicating invalid email address."
"TC-Signup-011","Password Mismatch","Signup","12","User is not registered","Password and confirm password do not match","1. Open the application
2. Tap on the 'Sign Up' button
3. Enter a valid email address
4. Enter a password
5. Confirm a different password
6. Tap on the 'Register' button","Error message displayed indicating password mismatch."
"TC-Signup-012","Successful Login After Registration","Signup","12","User has registered successfully","Valid email and password","1. Open the application
2. Tap on the 'Login' button
3. Enter the registered email address
4. Enter the registered password
5. Tap on the 'Login' button","User is logged in successfully."
"TC-Signup-013","Unsuccessful Login Due to Incorrect Password","Signup","12","User has registered successfully","Incorrect password","1. Open the application
2. Tap on the 'Login' button
3. Enter the registered email address
4. Enter an incorrect password
5. Tap on the 'Login' button","Error message displayed indicating incorrect password."
"TC-Signup-014","Unsuccessful Login Due to Incorrect Email","Signup","12","User has registered successfully","Incorrect email address","1. Open the application
2. Tap on the 'Login' button
3. Enter an incorrect email address
4. Enter the registered password
5. Tap on the 'Login' button","Error message displayed indicating incorrect email address."
"TC-Signup-015","User Profile Creation","Signup","12","User is logged in","None","1. Tap on the profile icon
2. Tap on 'Edit Profile'
3. Fill in the required fields (name, bio, etc.)
4. Tap on 'Save Changes'","User profile is updated successfully."
"TC-Signup-016","User Profile Deletion","Signup","12","User is logged in","None","1. Tap on the profile icon
2. Tap on 'Delete Profile'
3. Confirm the deletion","User profile is deleted successfully."
"TC-Signup-017","User Logout","Signup","12","User is logged in","None","1. Tap on the profile icon
2. Tap on 'Logout'","User is logged out successfully."
"TC-Signup-018","User Account Deletion","Signup","12","User is logged in","None","1. Tap on the profile icon
2. Tap on 'Delete Account'
3. Confirm the deletion","User account is deleted successfully."
"TC-Signup-019","User Feedback Submission","Signup","12","User is logged in","None","1. Complete a task or service request
2. Tap on the feedback button
3. Provide feedback
4. Submit the feedback","Feedback is submitted successfully."
"TC-Signup-020","User Feedback Submission Failure","Signup","12","User is logged in","None","1. Attempt to submit feedback without completing a task
2. Tap on the feedback button
3. Provide feedback
4. Submit the feedback","Error message displayed indicating that a task must be completed before submitting feedback."
"TC-Signup-021","User Task Completion","Signup","12","User is logged in","None","1. Accept a task from another user
2. Complete the task
3. Submit the task completion","Task completion is recorded successfully."
"TC-Signup-022","User Task Completion Failure","Signup","12","User is logged in","None","1. Attempt to submit task completion without accepting a task
2. Submit the task completion","Error message displayed indicating that a task must be accepted before completing it."
"TC-Signup-023","User Task Request","Signup","12","User is logged in","None","1. Create a task request
2. Post the task request","Task request is posted successfully."
"TC-Signup-024","User Task Request Failure","Signup","12","User is logged in","None","1. Attempt to post a task request without creating one
2. Post the task request","Error message displayed indicating that a task request must be created before posting it."
"TC-Signup-025","User Task Acceptance","Signup","12","User is logged in","None","1. Receive a task request
2. Accept the task request","Task request is accepted successfully."
"TC-Signup-026","User Task Acceptance Failure","Signup","12","User is logged in","None","1. Attempt to accept a task request without receiving one
2. Accept the task request","Error message displayed indicating that a task request must be received before accepting it."
"TC-Signup-027","User Task Completion Notification","Signup","12","User is logged in","None","1. Complete a task
2. Receive a notification of task completion","Notification of task completion is received successfully."
"TC-Signup-028","User Task Completion Notification Failure","Signup","12","User is logged in","None","1. Attempt to receive a task completion notification without completing a task
2. Receive a notification of task completion","No notification is received."
"TC-Signup-029","User Task Request Notification","Signup","12","User is logged in","None","1. Receive a task request
2. Receive a notification of task request","Notification of task request is received successfully."
"TC-Signup-030","User Task Request Notification Failure","Signup","12","User is logged in","None","1. Attempt to receive a task request notification without receiving a task request
2. Receive a notification of task request","No notification is received."
