"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","User Registration","User Registration","3, 4, 5, 6","User has an Android device with the Eco-Digify app installed.","Valid email, password, name, and surname.","1. Open the Eco-Digify app on the Android device.
2. Tap on the ""Register"" button.
3. Enter the valid email, password, name, and surname in the respective fields.
4. Tap on the ""Register"" button again.","The user should be successfully registered and logged in to the Eco-Digify app."
"TC-UserProfile-002","User Profile Creation","User Profile","3, 4, 5, 6","User is logged in to the Eco-Digify app.","Valid information about the user (e.g., address, phone number, etc.)","1. Tap on the ""Profile"" tab in the Eco-Digify app.
2. Tap on the ""Edit Profile"" button.
3. Enter the valid information about the user in the respective fields.
4. Tap on the ""Save"" button.","The user's profile should be successfully updated with the entered information."
"TC-EnergyConsumptionCal-003","Energy Consumption Calculation","Energy Consumption Calculation","3, 4, 5, 6","User is logged in to the Eco-Digify app and has entered their energy consumption data.","Valid energy consumption data (e.g., electricity usage, water usage, etc.)","1. Tap on the ""Calculate"" button in the Eco-Digify app.
2. Verify that the energy consumption calculation is performed correctly and the results are displayed.","The energy consumption calculation should be performed correctly and the results should be displayed."
"TC-Profile-004","Create Profile","Profile","7","Have the application installed on the phone","Username
Name
Date of birth
Gender
Place of birth
Email","1. Launch the application
2. Navigate to the registration module
3. Enter the required information (Username, Name, Date of birth, Gender, Place of birth, Email)","The user profile is created and saved in the application's database"
"TC-UserProfile-005","Create Profile","User Profile","14","User has an account","User's personal data","1. Navigate to the profile creation page
2. Enter the user's personal data
3. Submit the form","The user's profile is created successfully"
"TC-UserProfile-006","Modify Profile","User Profile","14","User is logged in","Updated personal data","1. Navigate to the profile modification page
2. Edit the user's personal data
3. Submit the form","The user's profile is updated successfully"
"TC-ConsumptionHistory-007","Modify Consumption History","Consumption History","16","User is logged in","Corrected consumption data","1. Navigate to the consumption history modification page
2. Edit the user's consumption data
3. Submit the form","The user's consumption history is updated correctly"
"TC-ConsumptionHistory-008","Remove Consumption Data","Consumption History","16","User is logged in","Consumption data to be removed","1. Navigate to the consumption history removal page
2. Select the consumption data to be removed
3. Submit the form","The selected consumption data is removed successfully"
"TC-Installation-009","Application Installation","Installation","20,21","User has downloaded the application.","None","1. Launch the application installer.
2. Click on the install button.","The application is installed correctly on the device."
"TC-DataManagement-010","Data Deletion on Uninstall","Data Management","20","User has decided to uninstall the application.","None","1. Launch the application uninstaller.
2. Click on the uninstall button.","All generated data is deleted from the device."
"TC-DataManagement-011","Data Security","Data Management","20,22","Sensitive user data is stored in the database.","User data","1. Access the database.
2. Verify that the data is encrypted using algorithms like hash.","Sensitive user data is securely stored in the database."
"TC-DataManagement-012","Backup Database","Data Management","22","User data is stored in the database.","User data","1. Check if a backup of the database exists.
2. Verify that the backup is up-to-date.","A backup of the database exists and is up-to-date."
"TC-Compatibility-013","Compatibility with Android 7 or Higher","Compatibility","21,24","User has an Android device with version 7 or higher.","None","1. Install the application on the device.
2. Verify that the application is compatible with the device.","The application is compatible with the device."
"TC-Performance-014","Performance","Performance","21,22","Application is running.","None","1. Use the application.
2. Verify that the application responds quickly and correctly to user requests.","The application responds quickly and correctly to user requests."
"TC-Installation-015","Minimum Space for Installation","Installation","22","User has the required minimum space for installation.","None","1. Check the available space on the device.
2. Verify that the required minimum space is available for installation.","The required minimum space is available for installation."
"TC-UserInterface-016","User-Friendly Interface","User Interface","22,23","User is interacting with the application.","None","1. Interact with the application.
2. Verify that the interface is user-friendly.","The interface is user-friendly."
"TC-UserInterface-017","Instructions for Use and Data Input","User Interface","23","User is new to the application.","None","1. Access the instructions for use and data input.
2. Verify that the instructions are clear and easy to understand.","The instructions for use and data input are clear and easy to understand."
"TC-UserInterface-018","Accessibility","User Interface","23","User has a disability or functional limitation.","None","1. Interact with the application.
2. Verify that the application is accessible to the user.","The application is accessible to the user."
"TC-ProjectManagement-019","Project Delivery on Time","Project Management","23","Project has started.","None","1. Check the project progress.
2. Verify that the project is delivered on time.","The project is delivered on time."
"TC-Development-020","Use of Android Studio and Java","Development","24","Project is being developed.","None","1. Check the development environment.
2. Verify that Android Studio and Java are being used for development.","Android Studio and Java are being used for development."
"TC-DataManagement-021","Use of Database","Data Management","24","Project is being developed.","None","1. Check the development environment.
2. Verify that a database is being used for data management.","A database is being used for data management."
"TC-Installation-022","Application Uninstallation","Installation","26","The user has the application installed on their phone.","None","1. Uninstall the application from the phone.","The application is uninstalled correctly."
"TC-Connectivity-023","Internet Connection Stability","Connectivity","25,26","The application is installed on the phone and the phone is connected to the internet.","None","1. Check the internet connection stability while using the application.","The internet connection is stable."
"TC-Security-024","Data Security","Security","25,26","The application is installed on the phone and the user is using the application.","None","1. Check if sensitive user data is kept secure and private.","Sensitive user data is kept secure and private."
"TC-Security-025","Data Encryption","Security","25,26","The application is installed on the phone and the user is using the application.","None","1. Check if data exchanged between the database and the user is encrypted.","Data exchanged between the database and the user is encrypted."
"TC-Compatibility-026","Android Compatibility","Compatibility","26","None","Android 7 or later versions.","1. Check if the application is supported by all Android 7 or later versions.","The application is supported by all Android 7 or later versions."
"TC-Compatibility-027","Java and XML Knowledge","Compatibility","26","None","None","1. Check if the application uses Java and XML programming languages.","The application uses Java and XML programming languages."
"TC-Performance-028","Reasonable Execution Time","Performance","26","None","None","1. Check if all operations are executed in reasonable time.","All operations are executed in reasonable time."
"TC-Performance-029","Meeting Deadlines","Performance","26","None","Deadlines set by the professor Cortesi.","1. Check if the application meets the deadlines set by the professor Cortesi.","The application meets the deadlines set by the professor Cortesi."
