Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-User-001,Verify User Registration,User,1,None,"- Valid email: test@example.com
- Valid password: password123","1. Navigate to the registration page
2. Enter the email and password
3. Click the ""Register"" button",The user is registered successfully
TC-User-002,Verify Invalid User Registration,User,1,None,"- Invalid email: invalidemail
- Valid password: password123","1. Navigate to the registration page
2. Enter the invalid email and password
3. Click the ""Register"" button",The user registration fails
TC-User-003,Verify User Login,User,2,User is registered,"- Valid email: test@example.com
- Valid password: password123","1. Navigate to the login page
2. Enter the email and password
3. Click the ""Login"" button",The user is logged in successfully
TC-User-004,Verify Invalid User Login,User,2,User is registered,"- Invalid email: invalidemail
- Valid password: password123","1. Navigate to the login page
2. Enter the invalid email and password
3. Click the ""Login"" button",The user login fails
TC-Trip-001,Create a New Trip,Trip,1,User is logged in,"- City: New York
- Country: USA
- Beginning Date: 2023-01-01
- Finish Date: 2023-01-10","1. Navigate to the trip creation page
2. Enter the city, country, beginning date, and finish date
3. Click the ""Create Trip"" button",A new trip is created successfully
TC-Trip-002,Edit an Existing Trip,Trip,1,User is logged in and a trip exists,"- New City: Los Angeles
- New Country: USA
- New Beginning Date: 2023-01-15
- New Finish Date: 2023-01-25","1. Navigate to the trip editing page
2. Edit the city, country, beginning date, and finish date
3. Click the ""Save Changes"" button",The trip is updated successfully
TC-PlaceToVisit-001,Add a Place to Visit to a Trip,PlaceToVisit,1,User is logged in and a trip exists,"- Place Name: Statue of Liberty
- Category: Landmark","1. Navigate to the trip page
2. Click the ""Add Place"" button
3. Enter the place name and category
4. Click the ""Save"" button",A new place is added to the trip successfully
TC-Category-001,Add a New Category,Category,1,User is logged in,"- Category Name: Museums
- Icon: museum.png","1. Navigate to the category creation page
2. Enter the category name and icon
3. Click the ""Save"" button",A new category is created successfully
TC-DailyPlan-001,Create a Daily Plan,DailyPlan,1,User is logged in and a trip exists,"- Plan: Visit the Statue of Liberty
- Weather: Sunny","1. Navigate to the daily plan creation page
2. Enter the plan and weather
3. Click the ""Save"" button",A new daily plan is created successfully
TC-Weather-001,Get Weather Information,Weather,1,User is logged in and a daily plan exists,,"1. Navigate to the daily plan page
2. Click the ""Get Weather"" button",The weather information for the daily plan is displayed
TC-User-005,Change User Profile,User,5,User is logged in,"- New Name: John Doe
- New Email: johndoe@example.com","1. Navigate to the profile page
2. Edit the name and email
3. Click the ""Save Changes"" button",The user's profile is updated successfully
TC-User-006,Verify Invalid User Profile Update,User,5,User is logged in,"- Invalid Name: johndoe
- Invalid Email: johndoe@example","1. Navigate to the profile page
2. Edit the name and email with invalid data
3. Click the ""Save Changes"" button",The user's profile update fails
TC-User-007,Verify User Logout,User,2,User is logged in,,"1. Navigate to the logout page
2. Click the ""Logout"" button",The user is logged out successfully
