"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-VehicleConfiguration-001","Verify Initial Vehicle Configuration","Vehicle Configuration","6","Application installed on Android device, internet connection available","Vehicle manufacturer (e.g., Toyota), model (e.g., Corolla), year (e.g., 2020), fuel type (e.g., Petrol), environmental preference (e.g., Yes)","1. Launch the application for the first time after installation.
2. Select the vehicle manufacturer from the dropdown list.
3. Select the vehicle model from the dropdown list.
4. Enter the vehicle year.
5. Select the fuel type from the available options.
6. Indicate preference for minimizing environmental impact (Yes/No).","Vehicle details are saved and used for subsequent distributor recommendations."
"TC-VehicleConfiguration-002","Verify Custom Vehicle Configuration","Vehicle Configuration","6","Application installed on Android device, internet connection available","Custom vehicle manufacturer (e.g., Tesla), model (e.g., Model 3), year (e.g., 2022), fuel type (e.g., Electric), consumption (e.g., 15 kWh/100km)","1. Launch the application for the first time after installation.
2. Enter the custom vehicle manufacturer.
3. Enter the custom vehicle model.
4. Enter the vehicle year.
5. Select the fuel type from the available options.
6. Enter the custom consumption value.","Custom vehicle details are saved and used for subsequent distributor recommendations."
"TC-DistributorList-003","Verify distributor list display with default sorting","Distributor List","7","Initial configuration completed","None","1. Open the application after completing initial configuration.
2. Navigate to the distributor list page.","The list of distributors is displayed with default sorting parameters."
"TC-DistributorList-004","Verify distributor list display with custom sorting","Distributor List","7","Initial configuration completed","User selects ""maximize savings"" as sorting preference","1. Open the application after completing initial configuration.
2. Navigate to the distributor list page.
3. Select the sorting option ""maximize savings"" from the available parameters.","The list of distributors is displayed sorted according to the selected preference."
"TC-Navigation-005","Verify external navigation launch from distributor list","Navigation","7,12","Device connected to internet, navigation app installed, distributor list displayed","A distributor selected from the list","1. Select a distributor from the list.
2. Confirm the selection to trigger navigation.","The external navigation app opens and displays the route to the selected distributor."
"TC-Statistics-006","Verify statistics display after initial configuration","Statistics","7,11","Initial configuration completed","None","1. Navigate to the statistics page from the navigation bar.","The user’s statistics related to distributor choices are displayed on screen."
"TC-Statistics-007","Verify modification of statistics via menu","Statistics","8","User has made a recorded expense in the app","User selects ""edit statistics"" option","1. Navigate to the statistics page.
2. Open the menu and select the ""modify statistics"" option.
3. Enter new data in the provided interface.
4. Confirm the changes.","The updated statistics are displayed on screen."
"TC-Statistics-008","Verify reset of statistics","Statistics","8","User has generated statistics","None","1. Navigate to the statistics page.
2. Open the menu and select the ""reset statistics"" option.
3. Confirm the reset action.","The statistics page displays no usage data."
"TC-Settings-009","Verify access to settings page","Settings","8,11","Initial configuration completed","None","1. Navigate to the settings page from the navigation bar.","The list of modifiable settings is displayed on screen."
"TC-VehicleManagement-010","Verify vehicle list display and modification","Vehicle Management","9","Initial configuration completed","User selects a saved vehicle","1. Navigate to the settings page.
2. Click the button to modify the vehicle list.
3. Select an existing vehicle from the list.","The selected vehicle details are displayed for modification."
"TC-VehicleManagement-011","Verify prevention of deleting all vehicles","Vehicle Management","9","Initial configuration completed, at least one vehicle saved","User attempts to delete the only saved vehicle","1. Navigate to the settings page.
2. Click the button to modify the vehicle list.
3. Attempt to delete the only saved vehicle.","The deletion action is blocked, and an error message is displayed (if applicable)."
"TC-VehicleManagement-012","Verify addition of a new vehicle","Vehicle Management","9","Initial configuration completed","User inputs details for a new vehicle","1. Navigate to the settings page.
2. Click the button to modify the vehicle list.
3. Select the option to add a new vehicle.
4. Enter the vehicle details.
5. Confirm the addition.","The new vehicle is added to the list and saved."
"TC-Statistics-013","View Statistics Page","Statistics","13","User is logged in to the application","None","1. Navigate to the statistics section of the application.
2. Verify the page loads successfully.","The user sees their consumption statistics related to previously selected distributors."
"TC-Statistics-014","Modify Statistics","Statistics","13,14","User is logged in and has existing consumption statistics","Updated consumption data (e.g., new fuel amount, date)","1. Navigate to the statistics page.
2. Select the option to modify statistics.
3. Enter updated consumption data.
4. Confirm the changes.","The updated consumption data is saved and reflected in the statistics."
"TC-Statistics-015","Reset Statistics","Statistics","13","User is logged in and has existing consumption statistics","None","1. Navigate to the statistics page.
2. Select the option to reset statistics.
3. Confirm the reset action.","All previously recorded consumption data is cleared, and the statistics are reset to default values."
"TC-Settings-016","Access Settings Page","Settings","13","User is logged in to the application","None","1. Navigate to the settings section of the application.","The settings page loads, displaying all modifiable settings."
"TC-VehicleManagement-017","View, Modify, or Delete Existing Vehicle","Vehicle Management","14","User is logged in and has at least one vehicle in the list","Existing vehicle details (e.g., name, model, fuel type)","1. Navigate to the vehicle management section.
2. Select an existing vehicle from the list.
3. Modify vehicle details (e.g., name, fuel type).
4. Save changes.","The vehicle details are updated successfully in the list."
"TC-VehicleManagement-018","Add New Vehicle","Vehicle Management","14","User is logged in","New vehicle details (e.g., name, model, fuel type)","1. Navigate to the vehicle management section.
2. Select the option to add a new vehicle.
3. Enter vehicle details.
4. Save the new vehicle.","The new vehicle is added to the list and appears in the vehicle management section."
"TC-VehicleManagement-019","Delete Vehicle","Vehicle Management","14","User is logged in and has at least one vehicle in the list","Existing vehicle to delete","1. Navigate to the vehicle management section.
2. Select the vehicle to delete.
3. Confirm deletion.","The selected vehicle is removed from the list."
"TC-Installation-020","Verify Correct Installation","Installation","17","None","None","1. Download and install the application on a device.","The application installs correctly without errors and is accessible from the device’s app list."
"TC-Uninstallation-021","Verify Data Removal on Uninstall","Uninstallation","17","Application is installed and user data exists","None","1. Uninstall the application from the device.","All application data is removed from the device, and no residual data related to the app remains."
