"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserAuthentication-001","Successful User Registration","User Authentication","5","User has an Android device with internet access","Valid email (e.g., test@example.com), strong password (e.g., P@ssw0rd!), full name (e.g., John Doe)","1. Open the app and navigate to the Sign Up screen.
2. Enter the full name in the ""Name"" field.
3. Enter a valid email address in the ""Email"" field.
4. Enter a strong password in the ""Password"" field.
5. Re-enter the same password in the ""Confirm Password"" field.
6. Tap the ""Sign Up"" button.","User account is created successfully, and a confirmation message appears. User is redirected to the Login screen."
"TC-UserAuthentication-002","Successful User Login","User Authentication","5","User has registered and confirmed an account","Registered email (e.g., test@example.com), correct password (e.g., P@ssw0rd!)","1. Open the app and navigate to the Login screen.
2. Enter the registered email in the ""Email"" field.
3. Enter the correct password in the ""Password"" field.
4. Tap the ""Login"" button.","User is logged in successfully and redirected to the home screen."
"TC-UserAuthentication-003","Failed Login with Incorrect Password","User Authentication","5","User has registered and confirmed an account","Registered email (e.g., test@example.com), incorrect password (e.g., wrongpass)","1. Open the app and navigate to the Login screen.
2. Enter the registered email in the ""Email"" field.
3. Enter an incorrect password in the ""Password"" field.
4. Tap the ""Login"" button.","Error message appears stating ""Invalid email or password."" User remains on the Login screen."
"TC-Reporting-004","Add a New Environmental Report with Image and Location","Reporting","5, 9","User is logged in","Report title (e.g., ""Plastic Waste""), description (e.g., ""Large pile of plastic bottles near the shore""), urgency level (e.g., ""High""), image file (e.g., plastic_waste.jpg), geolocation (e.g., 45.4408° N, 12.3152° E)","1. Navigate to the ""Add Report"" screen.
2. Select the report type (e.g., ""Plastic Waste"").
3. Enter the report title in the ""Title"" field.
4. Enter the description in the ""Description"" field.
5. Select the urgency level from the dropdown menu.
6. Tap the ""Add Image"" button and select an image from the device gallery.
7. Enable location services and allow the app to access the current location.
8. Tap the ""Submit"" button.","Report is submitted successfully, and a confirmation message appears. The report is visible in the user's report history."
"TC-Reporting-005","Add a New Environmental Report Without Image","Reporting","5, 9","User is logged in","Report title (e.g., ""Illegal Dumping""), description (e.g., ""Oil spill near the harbor""), urgency level (e.g., ""Critical"")","1. Navigate to the ""Add Report"" screen.
2. Select the report type (e.g., ""Illegal Dumping"").
3. Enter the report title in the ""Title"" field.
4. Enter the description in the ""Description"" field.
5. Select the urgency level from the dropdown menu.
6. Skip adding an image.
7. Enable location services and allow the app to access the current location.
8. Tap the ""Submit"" button.","Report is submitted successfully without an image, and a confirmation message appears. The report is visible in the user's report history."
"TC-Reporting-006","View Report Details","Reporting","5, 10","User has submitted at least one report","Existing report (e.g., ""Plastic Waste"")","1. Navigate to the ""My Reports"" screen.
2. Select the report titled ""Plastic Waste.""
3. Verify the report details (title, description, urgency level, image, location, and submission date).","All report details are displayed correctly."
"TC-Reporting-007","Edit an Existing Report","Reporting","5, 10","User has submitted at least one report","Existing report (e.g., ""Plastic Waste""), updated description (e.g., ""Large pile of plastic bottles and bags near the shore"")","1. Navigate to the ""My Reports"" screen.
2. Select the report titled ""Plastic Waste.""
3. Tap the ""Edit"" button.
4. Modify the description to ""Large pile of plastic bottles and bags near the shore.""
5. Tap the ""Save"" button.","Report is updated successfully, and the changes are reflected in the report details."
"TC-Notifications-008","Receive Personalized Notifications for Reported Areas","Notifications","5","User has submitted at least one report and enabled notifications","User’s reported location (e.g., 45.4408° N, 12.3152° E), new report submitted nearby","1. Ensure the user has enabled notifications for the reported area.
2. Simulate a new report being submitted near the user’s reported location (e.g., 45.4410° N, 12.3150° E).","User receives a notification about the new report in their area."
"TC-UserSettings-009","Update User Account Settings","User Settings","5, 11","User is logged in","Updated email (e.g., newtest@example.com), updated name (e.g., John Smith)","1. Navigate to the ""Settings"" screen.
2. Select ""Account Settings.""
3. Update the email to ""newtest@example.com.""
4. Update the name to ""John Smith.""
5. Tap the ""Save"" button.","Account settings are updated successfully, and a confirmation message appears."
"TC-UserSettings-010","Change Password","User Settings","5, 11","User is logged in","Current password (e.g., P@ssw0rd!), new password (e.g., N3wP@ss!), confirm new password (e.g., N3wP@ss!)","1. Navigate to the ""Settings"" screen.
2. Select ""Account Settings.""
3. Enter the current password in the ""Current Password"" field.
4. Enter the new password in the ""New Password"" field.
5. Re-enter the new password in the ""Confirm New Password"" field.
6. Tap the ""Change Password"" button.","Password is changed successfully, and a confirmation message appears. User is logged out automatically."
"TC-Authentication-011","Successful User Registration","Authentication","8","User does not have an existing account","Valid email (e.g., test@example.com), valid password (e.g., Pass123!)","1. User accesses the registration page.
2. User fills out the registration form with email and password.
3. User submits the form.","User receives a confirmation email and account is created successfully."
"TC-Authentication-012","Redirect to Login for Existing User","Authentication","8","User already has an account","Email already registered in the system","1. User accesses the registration page.
2. User enters an email already associated with an account.
3. User submits the form.","User is redirected to the login page."
"TC-Authentication-013","Successful User Login","Authentication","8","User has a valid account","Valid email (e.g., test@example.com), correct password (e.g., Pass123!)","1. User accesses the login page.
2. User enters valid email and password.
3. User submits the credentials.","User is authenticated and redirected to the onboarding page."
"TC-Authentication-014","Failed Login with Incorrect Credentials","Authentication","8","User has an account","Valid email (e.g., test@example.com), incorrect password (e.g., WrongPass)","1. User accesses the login page.
2. User enters valid email and incorrect password.
3. User submits the credentials.","User receives an error message indicating incorrect credentials."
"TC-Reporting-015","Add New Report with Valid Details","Reporting","9","User is authenticated","Report type (e.g., ""rifiuti""), location details, optional images","1. User selects the option to create a new report.
2. User fills in report details (type, location, description).
3. User uploads optional images.
4. User submits the report.","Report is saved and associated with the user’s account."
"TC-Reporting-016","Incomplete Report Submission","Reporting","9","User is authenticated","Missing required fields (e.g., no report type selected)","1. User selects the option to create a new report.
2. User submits the form without completing all required fields.","User is prompted to correct the missing details."
"TC-Reporting-017","Select Predefined Report Type","Reporting","10","User is in the report creation phase","Predefined type (e.g., ""inquinamento"")","1. User selects a predefined report type from the list.","Selected type is associated with the report."
"TC-Reporting-018","Add Custom Report Description","Reporting","10","User is in the report creation phase","Custom description in the ""altro"" field","1. User does not find a suitable predefined type.
2. User selects ""altro"" and provides a custom description.","Custom description is saved and associated with the report."
"TC-Reporting-019","View Recent Reports on Map","Reporting","10","User is authenticated","None","1. User accesses the ""View Reports"" section.
2. User selects the map view option.","User sees a map displaying recent reports with their locations."
"TC-Reporting-020","Filter Reports by Type","Reporting","10","User is authenticated","Report type filter (e.g., ""rifiuti"")","1. User accesses the ""View Reports"" section.
2. User applies a filter by report type.","Only reports matching the selected type are displayed."
"TC-Reporting-021","Edit User’s Own Report","Reporting","11","User has created a report and is authenticated","Modified report details (e.g., updated description)","1. User selects the option to edit their report.
2. User modifies the report details.
3. User submits the changes.","Report is updated in the system."
"TC-Reporting-022","Attempt to Edit Processed Report","Reporting","11","User has created a report, report is already processed by authorities","None","1. User selects the option to edit their report.","User cannot edit the report; system shows an error or disables the edit option."
"TC-AccountManagement-023","Update Account Email","Account Management","11,12","User is authenticated","New valid email (e.g., newemail@example.com)","1. User accesses the account settings.
2. User updates the email field with a new valid email.
3. User submits the changes.","New email is saved and reflected in the user’s account."
"TC-AccountManagement-024","Update Account Password","Account Management","11,12","User is authenticated","Current password (e.g., Pass123!), new password (e.g., NewPass456!)","1. User accesses the account settings.
2. User enters current password and new password.
3. User submits the changes.","Password is updated successfully."
"TC-Educational-025","Access Educational Content","Educational","12","User has access to the application","None","1. User accesses the educational section via the main menu.","User can view articles, videos, quiz, and guides related to marine conservation."
"TC-Authentication-026","User Registration","Authentication","17","User has a valid email address and password.","Name: ""Test User"", Surname: ""Test"", Email: ""testuser@example.com"", Password: ""SecurePass123""","1. User opens the registration page.
2. User fills in the fields: name, surname, email, and password.
3. User clicks the ""Register"" button.","User data is saved in the database, and a confirmation message is displayed. User can now log in with the provided credentials."
"TC-Authentication-027","User Login with Valid Credentials","Authentication","17","User is registered in the system.","Email: ""testuser@example.com"", Password: ""SecurePass123""","1. User opens the login page.
2. User enters the registered email and password.
3. User clicks the ""Login"" button.","User is successfully authenticated and redirected to the home page or dashboard."
"TC-Authentication-028","User Login with Invalid Credentials","Authentication","17","User is registered in the system.","Email: ""testuser@example.com"", Password: ""WrongPass123""","1. User opens the login page.
2. User enters the registered email and incorrect password.
3. User clicks the ""Login"" button.","System displays an error message indicating invalid credentials. User remains on the login page."
"TC-Reporting-029","Add Environmental Anomaly Report","Reporting","18","User is logged in to the system.","Location: ""Lake Shore"", Description: ""Oily substance observed"", Date: ""2024-05-20"", Time: ""14:30"", Images: [optional]","1. User navigates to the ""Add Report"" section.
2. User fills in the report details: location, description, date, time, and optionally uploads images.
3. User clicks the ""Submit"" button.","Report data is saved in the database, and a confirmation message is displayed. Report details are visible in the user's report history."
"TC-StakeholderEngagemen-030","Interview with ONG for Data Usage Feedback","Stakeholder Engagement","14,15","Interview scheduled with an ONG representative.","Predefined questions about data collection, usage, and expectations.","1. Organize a virtual meeting via Zoom/Google Meet.
2. Conduct the interview using predefined questions.
3. Record responses and feedback.","Detailed feedback is collected and documented. Responses are analyzed and integrated into system requirements."
"TC-StakeholderEngagemen-031","Anonymous User Questionnaire Submission","Stakeholder Engagement","14","Questionnaire link is shared via email or online form.","User preferences: multiple-choice answers, rating (1-5), priority ordering.","1. User accesses the questionnaire via Google Forms or similar platform.
2. User answers questions (e.g., ""How important is water quality data to you?"").
3. User submits the questionnaire anonymously.","Responses are collected and stored without user identification. Data is analyzed for trends and integrated into system development."
"TC-ReportVisualization-032","View Open Reports in User’s Area of Interest","Report Visualization","19","User is logged in and has access to the app’s main dashboard.","None","1. User navigates to the ""Segnalazioni"" (Reports) section.
2. User filters reports by ""Zona di Interesse"" (Area of Interest).
3. User selects a report from the list.","The report details (tipologia, luogo, data) are displayed correctly."
"TC-ReportVisualization-033","View Open Reports Outside User’s Area of Interest","Report Visualization","19","User is logged in and has access to the app’s main dashboard.","None","1. User navigates to the ""Segnalazioni"" (Reports) section.
2. User filters reports by ""Non Zona di Interesse"" (Outside Area of Interest).
3. User selects a report from the list.","The report details (tipologia, luogo, data) are displayed correctly."
"TC-UserProfile-034","View User Profile Information","User Profile","19","User is logged in.","None","1. User navigates to the ""Profilo"" (Profile) section.","User’s name, email, and profile details are displayed correctly."
"TC-UserProfile-035","Edit User Profile Information","User Profile","19","User is logged in.","Updated name, email, password, or preferences.","1. User navigates to the ""Profilo"" (Profile) section.
2. User clicks ""Modifica"" (Edit).
3. User updates one or more fields (name, email, password, preferences).
4. User clicks ""Salva"" (Save).","Changes are saved, and updated information is reflected in the profile."
"TC-SystemReliability-036","Verify Offline Report Submission and Sync","System Reliability","22","App is offline.","A new report to be submitted.","1. User creates and submits a report while offline.
2. User restores internet connection.
3. User checks if the report is synchronized in the system.","Report is saved locally while offline and synced upon reconnection."
"TC-SystemPerformance-037","Measure Map and Report Loading Time","System Performance","22","App is online with stable internet.","None","1. User opens the app and navigates to the map with reports.
2. Measure the time taken to load the map and reports.","Loading time is ≤3 seconds."
"TC-SystemCompatibility-038","Verify App Compatibility on Android 8.1+","System Compatibility","23","None","Android devices with versions 8.1 (API 27) and above.","1. Install the app on an Android device with version 8.1 or higher.
2. Test basic functionalities (e.g., login, report viewing).","App runs without crashes or major UI issues on ≥95% of Android 8.1+ devices."
"TC-UserInterface-039","Verify Maximum Steps for Report Submission","User Interface","23","User is logged in.","A new report to be submitted.","1. User navigates to submit a new report.
2. Count the number of steps required to complete the submission.","Report submission is completed in ≤5 steps."
"TC-DevelopmentProcess-040","Verify Automated Test Coverage","Development Process","24","Access to automated test suite.","None","1. Run the automated test suite.
2. Measure the percentage of code covered by tests.","≥95% of the codebase is covered by automated tests."
"TC-Privacy-041","Verify GDPR compliance for user data management","Privacy","25","User account exists in the system","User personal data (name, email, location history)","1. User requests deletion of personal data via app settings.
2. System prompts confirmation for data deletion.
3. User confirms deletion.","All user data is permanently deleted from the system, and a confirmation message is displayed. User receives an email confirmation of deletion."
"TC-Geolocation-042","Validate GPS accuracy for user location","Geolocation","25","GPS permission enabled on the device","Known geographic coordinates (e.g., 40.7128° N, 14.2905° E)","1. User grants GPS permission to the app.
2. App requests and retrieves current GPS coordinates.
3. App displays user location on the map.","Retrieved coordinates match the known location within ±10 meters. Map pin is accurately placed."
"TC-Performance-043","Measure response time for map loading","Performance","26","Device connected to stable internet","None","1. User opens the app and navigates to the map screen.
2. System timer starts upon map screen load initiation.
3. Map fully loads and becomes interactive.","Map loads within 4 seconds. Timer confirms response time ≤4 seconds."
"TC-Performance-044","Measure response time for sending a report","Performance","26","User is authenticated and on the report submission screen","Valid report details (type, description, coordinates)","1. User fills out and submits a report.
2. System timer starts upon submission button press.
3. Server acknowledges report submission.","Report is submitted within 4 seconds. Confirmation message appears."
"TC-Usability-045","Verify maximum steps for report submission","Usability","26","User is authenticated and on the home screen","None","1. User navigates to ""Submit Report"" option.
2. User fills mandatory fields (type, description, location).
3. User submits the report.","Report submission completes in ≤5 steps. No additional steps required beyond mandatory fields."
"TC-Availability-046","Verify system uptime and offline functionality","Availability","26","Device has active internet connection initially","None","1. User submits a report while online.
2. User disconnects from internet (airplane mode).
3. User navigates to the report history.
4. User reconnects to internet.","Report is stored locally and synced upon reconnection. System remains accessible with ≥99.5% uptime."
"TC-Portability-047","Verify Android 8.1+ compatibility","Portability","26","Android emulator/device with version 8.1+","None","1. Install the app on an Android 8.1+ device/emulator.
2. Launch the app.
3. Navigate to key features (map, report submission, login).","App installs and runs without crashes or compatibility errors. All features function as expected."
"TC-Authentication-048","Verify user registration functionality","Authentication","29","User is on the registration screen","Valid email, name, surname, password (meeting complexity requirements)","1. User enters name, surname, email, and password.
2. User submits registration form.
3. System checks for email uniqueness.
4. User receives confirmation email.","User account is created in the database. Confirmation email is sent to the provided address."
