"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-User-001","User navigates to Arriva raccolta","User","1","User is logged in","N/A","1. Log in as a user
2. Navigate to the ""Arriva raccolta"" section","The user is successfully redirected to the ""Arriva raccolta"" section"
"TC-Arriva-raccolta-001","User navigates to Aggiungi documento","Arriva raccolta","1","User is on the ""Arriva raccolta"" section","N/A","1. Click on the ""Aggiungi documento"" link","The user is successfully redirected to the ""Aggiungi documento"" section"
"TC-Aggiungi-documento-001","User navigates to Aggiungi campo","Aggiungi documento","1","User is on the ""Aggiungi documento"" section","N/A","1. Click on the ""Aggiungi campo"" link","The user is successfully redirected to the ""Aggiungi campo"" section"
"TC-Allattamento-001","User navigates to Allattamento","Aggiungi campo","1","User has submitted data in the ""Aggiungi campo"" section","N/A","1. Navigate to the ""Allattamento"" section","The user is successfully redirected to the ""Allattamento"" section"
"TC-Footer-menu-001","User accesses the footer menu","Footer menu","2","User is on any page","N/A","1. Scroll to the bottom of the page
2. Click on the footer menu","The user is redirected to the ""Monitoring section"""
"TC-Monitoring-section-001","User takes notes in the Monitoring section","Monitoring section","2","User is on the Monitoring section","note_text","1. Click on the ""Taking notes"" button
2. Enter note_text in the text area
3. Click on the ""Save"" button","The note is saved, and the user remains on the Monitoring section"
"TC-Login-001","User logs in","Login","3","User is not logged in","valid_email@example.com, valid_password","1. Navigate to the login screen
2. Enter valid_email@example.com and valid_password
3. Click on the ""Sign In"" button","The user is successfully logged in"
"TC-Login-002","User logs in with invalid credentials","Login","3","User is not logged in","invalid_email@example.com, invalid_password","1. Navigate to the login screen
2. Enter invalid_email@example.com and invalid_password
3. Click on the ""Sign In"" button","An error message is displayed, and the user remains on the login screen"
"TC-Family-creation-001","User creates a family","Family creation","3","User is logged in","family_name, family_surname, family_email, family_code, family_picture_url, family_birthdate, family_gender","1. Navigate to the family creation screen
2. Enter family_name, family_surname, family_email, family_code, family_picture_url, family_birthdate, family_gender
3. Click on the ""Create Family"" button","The family is successfully created, and the user is redirected to the family management screen"
"TC-Edit-note-001","User edits a note","Edit note","3","User is on the note screen with a saved note","edited_note_text","1. Click on the ""Edit"" button next to the note
2. Edit the note text to edited_note_text
3. Click on the ""Save"" button","The note is successfully updated, and the user remains on the note screen"
