item_type,item_text,best_testcase_id,best_similarity,best_testcase_text
flow,"user -> arriva raccolta — type=association; label=""""; explanation=""user navigates to arriva raccolta""",TC-AddDocument-001,0.8462086915969849,"test case id: tc-adddocument-001 title: user navigates to add document module: aggiungi documento source pages: 1,3 preconditions: user is logged in and in arriva raccolta. test data: no specific data required. test steps: 1. navigate to the arriva raccolta. 2. navigate to aggiungi documento. expected result: user is able to navigate to aggiungi documento."
flow,"arriva raccolta -> aggiungi documento — type=association; label=""""; explanation=""arriva raccolta navigates to aggiungi documento""",TC-AddDocument-001,0.8707817792892456,"test case id: tc-adddocument-001 title: user navigates to add document module: aggiungi documento source pages: 1,3 preconditions: user is logged in and in arriva raccolta. test data: no specific data required. test steps: 1. navigate to the arriva raccolta. 2. navigate to aggiungi documento. expected result: user is able to navigate to aggiungi documento."
flow,"aggiungi documento -> aggiungi campo — type=association; label=""""; explanation=""aggiungi documento navigates to aggiungi campo""",TC-AddField-001,0.8456753492355347,"test case id: tc-addfield-001 title: user navigates to add field module: aggiungi campo source pages: 1,3 preconditions: user is logged in and in aggiungi documento. test data: no specific data required. test steps: 1. navigate to the aggiungi documento. 2. navigate to aggiungi campo. expected result: user is able to navigate to aggiungi campo."
flow,"aggiungi campo -> allattamento — type=association; label=""""; explanation=""aggiungi campo navigates to allattamento""",TC-Allattamento-001,0.8693703413009644,"test case id: tc-allattamento-001 title: user navigates to allattamento module: allattamento source pages: 1,3 preconditions: user is logged in and in aggiungi campo. test data: no specific data required. test steps: 1. navigate to the aggiungi campo. 2. navigate to allattamento. expected result: user is able to navigate to allattamento."
flow,"famiglia -> shqjuh095 — type=association; label=""""; explanation=""famiglia navigates to shqjuh095""",TC-FamilyCreation-001,0.7749215364456177,"test case id: tc-familycreation-001 title: user successfully creates a family module: joinfamilyactivity source pages: 1,3 preconditions: user is logged in. test data: valid family details (email, familycode, nome, pictureurl). test steps: 1. navigate to the joinfamilyactivity. 2. enter valid family details. 3. click on the create family button. expected result: family is created successfully and user is redirected to the familyactivity."
flow,"shqjuh095 -> allattamento — type=association; label=""""; explanation=""shqjuh095 navigates to allattamento""",TC-Allattamento-001,0.8436352014541626,"test case id: tc-allattamento-001 title: user navigates to allattamento module: allattamento source pages: 1,3 preconditions: user is logged in and in aggiungi campo. test data: no specific data required. test steps: 1. navigate to the aggiungi campo. 2. navigate to allattamento. expected result: user is able to navigate to allattamento."
flow,flow 1: user -> arriva raccolta -> aggiungi documento -> aggiungi campo -> allattamento,TC-AddDocument-001,0.8314896821975708,"test case id: tc-adddocument-001 title: user navigates to add document module: aggiungi documento source pages: 1,3 preconditions: user is logged in and in arriva raccolta. test data: no specific data required. test steps: 1. navigate to the arriva raccolta. 2. navigate to aggiungi documento. expected result: user is able to navigate to aggiungi documento."
flow,the diagram depicts a navigation flow within a web application or system.,TC-Monitoring-001,0.7436290979385376,test case id: tc-monitoring-001 title: user navigates through the monitoring section module: sezione di monitoraggio source pages: 2 preconditions: user is logged in. test data: no specific data required. test steps: 1. access the footer menu. 2. navigate to the monitoring section. 3. take notes. 4. return to the home page. expected result: user returns to the home page after taking notes.
flow,"the flow starts from the ""user"" and progresses through several components: ""arriva raccolta"", ""aggiungi documento"", ""aggiungi campo"", and finally ""allattamento"".",TC-AddDocument-001,0.8091485500335693,"test case id: tc-adddocument-001 title: user navigates to add document module: aggiungi documento source pages: 1,3 preconditions: user is logged in and in arriva raccolta. test data: no specific data required. test steps: 1. navigate to the arriva raccolta. 2. navigate to aggiungi documento. expected result: user is able to navigate to aggiungi documento."
flow,"the ""famiglia"" and ""shqjuh095"" components are also present, suggesting a hierarchical structure or relationship within the system.",TC-FamilyCreation-001,0.7139574289321899,"test case id: tc-familycreation-001 title: user successfully creates a family module: joinfamilyactivity source pages: 1,3 preconditions: user is logged in. test data: valid family details (email, familycode, nome, pictureurl). test steps: 1. navigate to the joinfamilyactivity. 2. enter valid family details. 3. click on the create family button. expected result: family is created successfully and user is redirected to the familyactivity."
