"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registration-001","User Registration","Registration","1, 2, 3, 4, 5","User is not logged in.","Valid username, valid password, valid email.","1. Navigate to the registration form.
2. Enter the required information (username, password, email).
3. Click the ""Register"" button.","The user is successfully registered and can log in."
"TC-Login-002","User Login","Login","1, 2, 3, 4, 5","User has registered.","Valid username, valid password.","1. Navigate to the login form.
2. Enter the username and password.
3. Click the ""Login"" button.","The user is successfully logged in."
"TC-CitySearch-003","Search City","City Search","1, 2, 3, 4, 5","User is logged in.","Valid city name.","1. Navigate to the city search page.
2. Enter the city name.
3. Click the ""Search"" button.","The system returns a list of POIs in the specified city."
"TC-CityInformation-004","View City Information","City Information","1, 2, 3, 4, 5","User is logged in and has searched for a city.","None.","1. Select a city from the search results.
2. View the city information page.","The system displays the basic information about the selected city."
"TC-POISearch-005","Search POI","POI Search","1, 2, 3, 4, 5","User is logged in and has searched for a city.","Valid POI type.","1. Navigate to the POI search page for the selected city.
2. Select a POI type.
3. Click the ""Search"" button.","The system returns a list of POIs of the selected type in the specified city."
"TC-POIVisualization-006","View POI","POI Visualization","1, 2, 3, 4, 5","User is logged in and has searched for a POI.","None.","1. Select a POI from the search results.
2. View the POI information page.","The system displays detailed information about the selected POI."
"TC-EventInsertion-007","Insert Event","Event Insertion","1, 2, 3, 4, 5","User is logged in.","Valid event name, valid event date, valid event location, valid event description.","1. Navigate to the event insertion page.
2. Enter the required information (event name, event date, event location, event description).
3. Click the ""Insert"" button.","The event is successfully inserted and can be viewed by other users."
"TC-EventViewing-008","View Events","Event Viewing","1, 2, 3, 4, 5","User is logged in.","None.","1. Navigate to the events page for the selected city.
2. View the list of events.","The system displays a list of events in the selected city."
"TC-EventModification-009","Modify Event","Event Modification","1, 2, 3, 4, 5","User is logged in and has inserted an event.","Valid event name, valid event date, valid event location, valid event description.","1. Navigate to the event modification page for the selected event.
2. Enter the new required information (event name, event date, event location, event description).
3. Click the ""Modify"" button.","The event is successfully modified."
"TC-UserRegistration-010","User Registration","User Registration","16","None","User details (name, email, password)","1. Navigate to the registration page
2. Enter the user details
3. Click on the 'Register' button","The user is successfully registered and can log in."
"TC-UserLogin-011","User Login","User Login","16","User has registered","User email and password","1. Navigate to the login page
2. Enter the email and password
3. Click on the 'Login' button","The user is successfully logged in."
"TC-CityView-012","View City","City View","17","City is searched and displayed","None","1. Click on the city name from the search results","The city details and POIs are displayed."
"TC-POIView-013","View POI","POI View","18","POI is displayed in the list","None","1. Click on the POI name from the list","The POI details are displayed."
"TC-EventCreation-014","Create Event","Event Creation","18","City is displayed","Event details (name, description, date, location)","1. Navigate to the create event page
2. Enter the event details
3. Click on the 'Create' button","The event is successfully created and displayed in the user's events list."
"TC-EventCancellation-015","Cancel Event","Event Cancellation","18","Event is displayed in the user's events list","None","1. Navigate to the cancel event page
2. Click on the 'Cancel' button","The event is successfully cancelled and removed from the user's events list."
"TC-UserInterface-016","Verify city search functionality","User Interface","19","User is on the home screen","City name","1. Enter city name in the search bar
2. Tap the search button
3. Verify that the city is displayed on the screen","City information is displayed on the screen"
"TC-UserInterface-017","Verify city event listing","User Interface","19","User is on the city information screen","N/A","1. Scroll down to the events section
2. Verify that events are listed in chronological order
3. Verify that event titles, dates, and locations are displayed","Events are listed in chronological order with event titles, dates, and locations displayed"
"TC-Logout-018","Verify logout functionality","Logout","21","User is logged in","N/A","1. Tap the logout button
2. Verify that the user is redirected to the login screen","User is redirected to the login screen"
"TC-Performance-019","Verify application performance","Performance","22","User is on the home screen","N/A","1. Perform multiple searches for cities
2. Verify that the application responds quickly and consistently","The application responds quickly and consistently during multiple searches"
"TC-Security-020","Verify data privacy and protection","Security","23","User is using the application","N/A","1. Review the application's privacy policy
2. Verify that the application complies with data protection regulations (e.g., GDPR)","The application complies with data protection regulations and protects user data"
"TC-Installation-021","Verify application installation","Installation","23","User has downloaded the application","N/A","1. Install the application on the device
2. Verify that the application is installed correctly and takes up approximately 50 MB of storage","The application is installed correctly and takes up approximately 50 MB of storage"
"TC-Uninstallation-022","Verify application uninstallation","Uninstallation","24","User has installed the application","N/A","1. Uninstall the application
2. Verify that the application and its data are removed from the device","The application and its data are removed from the device"
