item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",1,TC-UserProfile-001,0.8086434602737427,"test case id: tc-userprofile-001 title: create user profile module: userprofile source pages: 2, 3 preconditions: no existing user profile. test data: a new user with all required fields filled. test steps: 1. main initiates getdatafromuser. 2. local user provides user data. 3. main checks the data. 4. main requests data from the data manager. 5. data manager returns success to main. 6. main signals success to the local user. expected result: user profile is created successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",2,TC-UserProfile-002,0.7961883544921875,test case id: tc-userprofile-002 title: re-enter user data module: userprofile source pages: 3 preconditions: user data is invalid. test data: invalid user data. test steps: 1. main initiates getdatafromuser. 2. local user provides invalid user data. 3. main checks the data and requests re-entry. 4. local user re-provides valid user data. 5. main checks the data. 6. main requests data from the data manager. 7. data manager returns success to main. 8. main signals success to the local user. expected result: user profile is created successfully after re-entry.
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",3,TC-UserModification-001,0.7828076481819153,"test case id: tc-usermodification-001 title: modify user profile module: user profile modification source pages: 3, 5 preconditions: user is authenticated. test data: updated user data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends updated user data to the data manager. 6. data manager processes the data and returns success. 7. main signals success to the local user. expected result: user profile is modified successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",4,TC-DataManagement-001,0.7692916393280029,"test case id: tc-datamanagement-001 title: add user data module: data management source pages: 3, 5 preconditions: user is authenticated. test data: valid user data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends data to the data manager. 6. data manager processes the data and returns success. 7. main signals success to the local user. expected result: user data is added successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",5,TC-DatabaseAccess-001,0.7582182884216309,"test case id: tc-databaseaccess-001 title: access database module: database access source pages: 2, 3, 5 preconditions: user is authenticated. test data: valid user data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends data to the data manager. 6. data manager processes the data and returns success. 7. main signals success to the local user. expected result: data is accessed successfully from the database."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",6,TC-DataManagement-002,0.7558926343917847,"test case id: tc-datamanagement-002 title: update user data module: data management source pages: 3, 5 preconditions: user is authenticated and has existing data. test data: updated user data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends updated data to the data manager. 6. data manager processes the data and returns success. 7. main signals success to the local user. expected result: user data is updated successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",7,TC-UserModification-002,0.7500811219215393,"test case id: tc-usermodification-002 title: modify user profile with invalid data module: user profile modification source pages: 3, 5 preconditions: user is authenticated. test data: invalid user data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends invalid user data to the data manager. 6. data manager processes the data and returns failure. 7. main signals failure to the local user. expected result: user profile modification fails due to invalid data."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",8,TC-ConsumptionTracking-001,0.748039186000824,"test case id: tc-consumptiontracking-001 title: track consumption module: consumption tracking source pages: 2, 6 preconditions: user is authenticated. test data: consumption data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends consumption data to the data manager. 6. data manager processes the data and returns success. 7. data manager sends success to the local user. 8. local user signals success to main. expected result: consumption is tracked successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",9,TC-Authentication-001,0.7451353669166565,test case id: tc-authentication-001 title: user authentication success module: authentication source pages: 4 preconditions: no active user session. test data: a valid user with correct credentials. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. expected result: main receives success and proceeds with the next operation.
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",10,TC-AchievementTracking-001,0.7405340075492859,test case id: tc-achievementtracking-001 title: track achievement module: achievement tracking source pages: 2 preconditions: user has achieved an objective. test data: achievement data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends achievement data to the notifysystem. 6. notifysystem notifies the user about the achievement. expected result: achievement is tracked and user is notified.
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",11,TC-Authentication-002,0.7275469303131104,test case id: tc-authentication-002 title: user authentication failure module: authentication source pages: 4 preconditions: no active user session. test data: an invalid user with incorrect credentials. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns failure to checkauthenticated. 4. checkauthenticated passes failure to main. expected result: main receives failure and prompts the user to try again.
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",12,TC-WebServerDisplay-001,0.7262023091316223,"test case id: tc-webserverdisplay-001 title: display report module: web server display source pages: 2, 7, 8 preconditions: user has a report. test data: report data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main requests report from the data manager. 6. data manager processes the report and returns success. 7. data manager sends success to the web server. 8. web server displays the report. expected result: report is displayed successfully on the web server."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",13,TC-ReportGeneration-001,0.7137673497200012,"test case id: tc-reportgeneration-001 title: generate report module: report generation source pages: 2, 6, 7, 8 preconditions: user is authenticated and has consumption data. test data: consumption data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main requests data from the local user. 6. local user provides consumption data. 7. local user sends data to the data manager. 8. data manager processes the data and returns success. 9. data manager sends success to the local user. 10. local user signals success to main. expected result: report is generated successfully."
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",14,TC-GreenPoints-001,0.7102918028831482,test case id: tc-greenpoints-001 title: increment green points module: green points source pages: 2 preconditions: user is authenticated. test data: valid consumption data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main sends consumption data to the data manager. 6. data manager processes the data and increments green points. 7. data manager sends success to the local user. 8. local user signals success to main. expected result: green points are incremented successfully.
flow,"authentication system -> userprofile — association; label=""manage""; explanation=""manages user data""",15,TC-WebServerDisplay-002,0.707025945186615,"test case id: tc-webserverdisplay-002 title: display report with invalid data module: web server display source pages: 2, 7, 8 preconditions: user does not have any report. test data: invalid report data. test steps: 1. main initiates checkauthenticated with the current user. 2. checkauthenticated requests data from the data manager. 3. data manager returns success to checkauthenticated. 4. checkauthenticated passes success to main. 5. main requests report from the data manager. 6. data manager processes the report and returns failure. 7. data manager sends failure to the web server. 8. web server does not display the report. expected result: report display fails due to invalid data."
