"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Schermata inziale-001","Testing Schermata inziale activity","Schermata inziale","2","The app is launched","None","1. Verify that the initial screen is displayed
2. Verify that the user can select a state, region, and city
3. Verify that the user can select their current position
4. Verify that the user can request data from the server
5. Verify that the data is presented correctly","The user should be able to interact with the initial screen, select their location, request data from the server, and view the data correctly."
"TC-Schermata inziale-002","Testing Schermata inziale activity with invalid data","Schermata inziale","2","The app is launched","None","1. Verify that the user can select an invalid state, region, or city
2. Verify that the user can select an invalid current position
3. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid selections gracefully, either by throwing an exception or by displaying an error message."
"TC-Mappa-001","Testing Mappa activity","Mappa","3","The user has selected a location and requested data","None","1. Verify that the map is displayed
2. Verify that the user can scroll down to update data
3. Verify that the updated map is displayed","The user should be able to view the map, scroll down to update data, and view the updated map."
"TC-Mappa-002","Testing Mappa activity with invalid data","Mappa","3","The user has selected a location and requested data","None","1. Verify that the user can scroll down to update data with invalid data
2. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid data gracefully, either by throwing an exception or by displaying an error message."
"TC-Suggerimenti-001","Testing Suggerimenti activity","Suggerimenti","4","The user has pressed the suggestion button","None","1. Verify that the suggestion screen is displayed
2. Verify that the user can interact with the suggestion screen","The user should be able to interact with the suggestion screen."
"TC-Suggerimenti-002","Testing Suggerimenti activity with invalid data","Suggerimenti","4","The user has pressed the suggestion button","None","1. Verify that the user can interact with the suggestion screen with invalid data
2. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid data gracefully, either by throwing an exception or by displaying an error message."
"TC-AirQualityActivity-001","Testing AirQualityActivity activity","AirQualityActivity","5, 6","The app is launched","None","1. Verify that the countries, states, regions, and cities are loaded correctly
2. Verify that the user can select a country, state, region, and city
3. Verify that the data is retrieved from the server correctly
4. Verify that the data is presented correctly","The user should be able to select a location and view the data correctly."
"TC-AirQualityActivity-002","Testing AirQualityActivity activity with invalid data","AirQualityActivity","5, 6","The app is launched","None","1. Verify that the user can select an invalid location
2. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid selections gracefully, either by throwing an exception or by displaying an error message."
"TC-Widget-001","Testing Widget activity","Widget","7","The user has enabled the widget","None","1. Verify that the widget is displayed correctly
2. Verify that the data is retrieved from the server correctly
3. Verify that the data is presented correctly","The user should be able to view the data correctly through the widget."
"TC-Widget-002","Testing Widget activity with invalid data","Widget","7","The user has enabled the widget","None","1. Verify that the widget is displayed correctly with invalid data
2. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid data gracefully, either by throwing an exception or by displaying an error message."
"TC-MapActivity-001","Testing MapActivity activity","MapActivity","8","The user has selected a location","None","1. Verify that the map is displayed correctly
2. Verify that the data is retrieved from the server correctly
3. Verify that the data is presented correctly","The user should be able to view the data correctly through the map."
"TC-MapActivity-002","Testing MapActivity activity with invalid data","MapActivity","8","The user has selected a location","None","1. Verify that the map is displayed correctly with invalid data
2. Verify that an exception is thrown or the app behaves correctly","The app should handle invalid data gracefully, either by throwing an exception or by displaying an error message."
