"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-DashboardActivity-001","Verify DashboardActivity loads correctly","DashboardActivity","1","Application is launched.","None","1. Launch the application.
2. Verify DashboardActivity is displayed.","DashboardActivity should be loaded without any errors."
"TC-MainActivity-001","Verify MainActivity loads correctly","MainActivity","1","Application is launched.","None","1. Launch the application.
2. Verify MainActivity is displayed.","MainActivity should be loaded without any errors."
"TC-SignInActivity-001","Verify SignInActivity loads correctly","SignInActivity","1","Application is launched.","None","1. Launch the application.
2. Tap on the ""Sign In"" option.
3. Verify SignInActivity is displayed.","SignInActivity should be loaded without any errors."
"TC-UserListActivity-001","Verify UserListActivity loads correctly","UserListActivity","1","Application is launched.","None","1. Launch the application.
2. Tap on the ""User List"" option.
3. Verify UserListActivity is displayed.","UserListActivity should be loaded without any errors."
"TC-WeatherSequence-001","Verify weather functionality works as expected","Weather","2,4","Application is launched and user is signed in.","Valid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter a valid location name.
4. Verify local weather is displayed.
5. Tap on the magnifying glass icon.
6. Enter another valid location name.
7. Verify weather for the new location is displayed.","Local and new weather should be displayed correctly."
"TC-WeatherSequence-002","Verify weather functionality fails with invalid input","Weather","2,4","Application is launched and user is signed in.","Invalid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter an invalid location name.
4. Verify error message is displayed.","Error message should be displayed indicating invalid input."
"TC-TrekkingSequence-001","Verify trekking functionality works as expected","Trekking","3","Application is launched and user is signed in.","Valid province name.","1. Launch the application.
2. Tap on the ""Trekking"" button.
3. Select a valid province.
4. Verify route list for the selected province is displayed.
5. Tap on a route in the list.
6. Verify the selected route is processed.","Route list and selected route should be displayed correctly."
"TC-TrekkingSequence-002","Verify trekking functionality fails with invalid input","Trekking","3","Application is launched and user is signed in.","Invalid province name.","1. Launch the application.
2. Tap on the ""Trekking"" button.
3. Select an invalid province.
4. Verify error message is displayed.","Error message should be displayed indicating invalid input."
"TC-HealthSequence-001","Verify health functionality works as expected","Health","5","Application is launched and user is signed in.","None","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify the list of past training data is displayed.","List of past training data should be displayed correctly."
"TC-HealthSequence-002","Verify health functionality fails with no data available","Health","5","Application is launched and user is signed in.","No past training data available.","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify no data is displayed.","No data should be displayed if none is available."
"TC-Login-001","Verify successful login","Authentication","1","Application is launched.","Valid username and password.","1. Launch the application.
2. Tap on the ""Sign In"" option.
3. Enter a valid username and password.
4. Tap on the ""Sign In"" button.
5. Verify user is redirected to MainActivity.","User should be successfully logged in and redirected to MainActivity."
"TC-Login-002","Verify failed login due to invalid credentials","Authentication","1","Application is launched.","Invalid username and password.","1. Launch the application.
2. Tap on the ""Sign In"" option.
3. Enter an invalid username and password.
4. Tap on the ""Sign In"" button.
5. Verify error message is displayed.","Error message should be displayed indicating invalid credentials."
"TC-Logout-001","Verify logout functionality","Authentication","1","User is logged in.","None","1. Launch the application.
2. Tap on the ""Sign In"" option.
3. Enter a valid username and password.
4. Tap on the ""Sign In"" button.
5. Tap on the ""Sign Out"" button.
6. Verify user is redirected to SignInActivity.","User should be logged out and redirected to SignInActivity."
"TC-UserList-001","Verify user list display","UserList","1","Application is launched and user is signed in.","None","1. Launch the application.
2. Tap on the ""User List"" option.
3. Verify the list of users is displayed.","List of users should be displayed correctly."
"TC-UserList-002","Verify empty user list display","UserList","1","Application is launched and user is signed in.","No users available.","1. Launch the application.
2. Tap on the ""User List"" option.
3. Verify no user list is displayed.","No user list should be displayed if none is available."
"TC-Navigation-001","Verify navigation between activities","Navigation","1","Application is launched.","None","1. Launch the application.
2. Verify navigation from MainActivity to SignInActivity.
3. Verify navigation from MainActivity to UserListActivity.","Navigation between activities should work as expected."
"TC-Navigation-002","Verify navigation failure","Navigation","1","Application is launched.","None","1. Launch the application.
2. Attempt to navigate from MainActivity to a non-existent activity.","Navigation should fail and an appropriate error message should be displayed."
"TC-ServerCommunication-001","Verify server communication for weather data","Weather","4","Application is launched and user is signed in.","Valid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter a valid location name.
4. Verify weather data is received from the server.","Weather data should be received from the server without any errors."
"TC-ServerCommunication-002","Verify server communication failure for weather data","Weather","4","Application is launched and user is signed in.","Invalid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter an invalid location name.
4. Verify error message is displayed.","Error message should be displayed indicating server communication failure."
"TC-ServerCommunication-003","Verify server communication for health data","Health","5","Application is launched and user is signed in.","None","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify health data is received from the server.","Health data should be received from the server without any errors."
"TC-ServerCommunication-004","Verify server communication failure for health data","Health","5","Application is launched and user is signed in.","No health data available.","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify error message is displayed.","Error message should be displayed indicating server communication failure."
"TC-UserInteraction-001","Verify user interaction with weather feature","UserInteraction","2,4","Application is launched and user is signed in.","Valid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter a valid location name.
4. Verify weather data is displayed.
5. Tap on the magnifying glass icon.
6. Enter another valid location name.
7. Verify weather data for the new location is displayed.","Weather data for both locations should be displayed correctly."
"TC-UserInteraction-002","Verify user interaction with trekking feature","UserInteraction","3","Application is launched and user is signed in.","Valid province name.","1. Launch the application.
2. Tap on the ""Trekking"" button.
3. Select a valid province.
4. Verify route list for the selected province is displayed.
5. Tap on a route in the list.
6. Verify the selected route is processed.","Route list and selected route should be displayed correctly."
"TC-UserInteraction-003","Verify user interaction with health feature","UserInteraction","5","Application is launched and user is signed in.","None","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify the list of past training data is displayed.","List of past training data should be displayed correctly."
"TC-UserInteraction-004","Verify user interaction with health feature when no data is available","UserInteraction","5","Application is launched and user is signed in.","No past training data available.","1. Launch the application.
2. Tap on the ""Health"" button.
3. Verify no data is displayed.","No data should be displayed if none is available."
"TC-UserInteraction-005","Verify user interaction with weather feature when no data is available","UserInteraction","2,4","Application is launched and user is signed in.","No weather data available.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Verify no data is displayed.","No data should be displayed if none is available."
"TC-UserInteraction-006","Verify user interaction with trekking feature when no data is available","UserInteraction","3","Application is launched and user is signed in.","No route data available.","1. Launch the application.
2. Tap on the ""Trekking"" button.
3. Verify no data is displayed.","No data should be displayed if none is available."
"TC-UserInteraction-007","Verify user interaction with weather feature when invalid input is given","UserInteraction","2,4","Application is launched and user is signed in.","Invalid location name.","1. Launch the application.
2. Tap on the ""Weather"" button.
3. Enter an invalid location name.
4. Verify error message is displayed.","Error message should be displayed indicating invalid input."
