"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Successful Login","Login","4","User has a valid account.","Valid username and password.","1. Navigate to the login page.
2. Enter the valid username and password.
3. Click the ""Login"" button.","The user is successfully logged in and redirected to the main page."
"TC-Login-002","Incorrect Login","Login","4","User has an invalid account.","Invalid username and password.","1. Navigate to the login page.
2. Enter the invalid username and password.
3. Click the ""Login"" button.","The user is not logged in, and an error message is displayed."
"TC-Query-001","Successful Query Execution","Query","5, 6, 7, 8, 9","A query has been defined.","Valid query.","1. Define a valid query.
2. Execute the query.","The query is executed successfully, and the expected results are displayed."
"TC-Query-002","Failed Query Execution","Query","5, 6, 7, 8, 9","An invalid query has been defined.","Invalid query.","1. Define an invalid query.
2. Execute the query.","An error message is displayed, and the query is not executed."
"TC-ObjectCreation-001","Successful Object Creation","Object Creation","5","A valid object has been defined.","Valid object data.","1. Define a valid object.
2. Insert the object data into the database.","The object is successfully created and inserted into the database."
"TC-ObjectCreation-002","Failed Object Creation","Object Creation","5","An invalid object has been defined.","Invalid object data.","1. Define an invalid object.
2. Insert the object data into the database.","An error message is displayed, and the object is not created or inserted into the database."
"TC-ServiceCreation-001","Successful Service Creation","Service Creation","6","A valid service has been defined.","Valid service data.","1. Define a valid service.
2. Insert the service data into the database.","The service is successfully created and inserted into the database."
"TC-ServiceCreation-002","Failed Service Creation","Service Creation","6","An invalid service has been defined.","Invalid service data.","1. Define an invalid service.
2. Insert the service data into the database.","An error message is displayed, and the service is not created or inserted into the database."
"TC-AdvertisementCreation-001","Successful Advertisement Creation","Advertisement Creation","7","A valid advertisement has been defined.","Valid advertisement data.","1. Define a valid advertisement.
2. Insert the advertisement data into the database.","The advertisement is successfully created and inserted into the database."
"TC-AdvertisementCreation-002","Failed Advertisement Creation","Advertisement Creation","7","An invalid advertisement has been defined.","Invalid advertisement data.","1. Define an invalid advertisement.
2. Insert the advertisement data into the database.","An error message is displayed, and the advertisement is not created or inserted into the database."
"TC-ObjectDeletion-001","Successful Object Deletion","Object Deletion","8","A valid object has been selected for deletion.","Valid object ID.","1. Select a valid object for deletion.
2. Execute the query to delete the object from the database.","The object is successfully deleted from the database."
"TC-ObjectDeletion-002","Failed Object Deletion","Object Deletion","8","An invalid object has been selected for deletion.","Invalid object ID.","1. Select an invalid object for deletion.
2. Execute the query to delete the object from the database.","An error message is displayed, and the object is not deleted from the database."
"TC-ServiceDeletion-001","Successful Service Deletion","Service Deletion","9","A valid service has been selected for deletion.","Valid service ID.","1. Select a valid service for deletion.
2. Execute the query to delete the service from the database.","The service is successfully deleted from the database."
"TC-ServiceDeletion-002","Failed Service Deletion","Service Deletion","9","An invalid service has been selected for deletion.","Invalid service ID.","1. Select an invalid service for deletion.
2. Execute the query to delete the service from the database.","An error message is displayed, and the service is not deleted from the database."
