item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
concept,main program,1,TC-Search-001,0.7450585961341858,"test case id: tc-search-001 title: successful search for rental item module: search source pages: 4 preconditions: user is logged in and has entered valid search criteria. test data: search term: ""drill"" test steps: 1. enter search term: drill 2. click on search button expected result: query is executed successfully, and relevant results are displayed."
concept,main program,2,TC-Login-001,0.737207293510437,"test case id: tc-login-001 title: successful login module: login source pages: 3 preconditions: user has valid credentials. test data: username: testuser, password: testpassword test steps: 1. enter username: testuser 2. enter password: testpassword 3. click on login button expected result: user is granted access."
concept,main program,3,TC-Search-002,0.728744387626648,"test case id: tc-search-002 title: failed search for rental item module: search source pages: 4 preconditions: user is logged in and has entered invalid search criteria. test data: search term: ""nonexistentitem"" test steps: 1. enter search term: nonexistentitem 2. click on search button expected result: error message is displayed, indicating no results found."
concept,main program,4,TC-Login-002,0.7274318933486938,"test case id: tc-login-002 title: failed login attempt module: login source pages: 3 preconditions: user has invalid credentials. test data: username: wronguser, password: wrongpassword test steps: 1. enter username: wronguser 2. enter password: wrongpassword 3. click on login button expected result: error message is displayed, prompting the user to try again."
concept,main program,5,TC-CreateService-002,0.7095127105712891,"test case id: tc-createservice-002 title: failed creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered invalid data. test data: service name: """", description: [] test steps: 1. enter service name: 2. enter service description: 3. click on create button expected result: error message is displayed, indicating invalid input."
concept,main program,6,TC-CreateObject-002,0.7061338424682617,"test case id: tc-createobject-002 title: failed creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered invalid data. test data: object name: """", description: [] test steps: 1. enter object name: 2. enter object description: 3. click on create button expected result: error message is displayed, indicating invalid input."
concept,main program,7,TC-CreateAnnouncement-002,0.7012132406234741,"test case id: tc-createannouncement-002 title: failed creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered invalid data. test data: announcement title: """", description: [] test steps: 1. enter announcement title: 2. enter announcement description: 3. click on create button expected result: error message is displayed, indicating invalid input."
concept,main program,8,TC-CreateService-001,0.6985145807266235,"test case id: tc-createservice-001 title: successful creation of rental service module: create service source pages: 6 preconditions: user is logged in and has entered valid data. test data: service name: ""drilling service"", description: [""professional drilling service""] test steps: 1. enter service name: drilling service 2. enter service description: professional drilling service 3. click on create button expected result: service is created successfully, and confirmation message is displayed."
concept,main program,9,TC-CreateAnnouncement-001,0.6952515840530396,"test case id: tc-createannouncement-001 title: successful creation of rental announcement module: create announcement source pages: 7 preconditions: user is logged in and has entered valid data. test data: announcement title: ""need a drill"", description: [""looking for a powerful drilling tool""] test steps: 1. enter announcement title: need a drill 2. enter announcement description: looking for a powerful drilling tool 3. click on create button expected result: announcement is created successfully, and confirmation message is displayed."
concept,main program,10,TC-CreateObject-001,0.6897860765457153,"test case id: tc-createobject-001 title: successful creation of rental object module: create object source pages: 5 preconditions: user is logged in and has entered valid data. test data: object name: ""drill"", description: [""powerful drilling tool""] test steps: 1. enter object name: drill 2. enter object description: powerful drilling tool 3. click on create button expected result: object is created successfully, and confirmation message is displayed."
