"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Config-001","Vehicle Configuration - Initial Setup","Config","6","The application is installed on the user's Android device. Internet connection is required to retrieve vehicle data.","None","1. Select the vehicle manufacturer
2. Select the vehicle model
3. Select the vehicle year
4. Select the fuel type
5. Indicate preference for minimizing environmental impact","User's vehicle details are saved and can be used by the application for providing relevant information."
"TC-Config-002","Vehicle Customization - Adding Personalized Details","Config","6","The application is installed on the user's Android device.","None","1. Indicate the vehicle manufacturer
2. Indicate the vehicle model
3. Indicate the vehicle year
4. Indicate the fuel type
5. Indicate the fuel consumption","User's personalized vehicle details are saved and can be used by the application for providing relevant information.
Note: No further test cases were generated as the remaining content did not contain explicit testable requirements. <|"
"TC-AccessoPaginaDistrib-003","Access Distributor Page","Accesso Pagina Distribitori","7","Configuration has been completed","None","1. Open the application after initial configuration or click the corresponding button in the navigation bar
2. Verify the list of distributors is presented with sorting options","List of distributors is displayed allowing user to select one and navigate to a dedicated application"
"TC-AccessoPaginaDistrib-004","Open External Navigation","Accesso Pagina Distribitori","7","Device is connected to the internet and an external navigation app is installed","None","1. Select a distributor from the list
2. Automatically open the external navigation app","External navigation app opens and displays the route to the selected distributor"
"TC-AccessoPaginaStatist-005","Access Statistics Page","Accesso Pagina Statistiche","7","Configuration has been completed","None","1. Click the corresponding button in the navigation bar","User's usage statistics are displayed on the screen"
"TC-ModificaAggiungiStat-006","Modify/Add Statistics","Modifica/Aggiungi Statistiche","8","User has made a purchase to register in the app","None","1. Open the menu in the statistics screen
2. Select the desired option
3. Present an interface to modify statistics","Updated statistics are displayed on the screen based on user modifications"
"TC-AzzeramentoStatistic-007","Reset Statistics","Azzeramento Statistiche","8","User has generated some usage statistics","None","1. Open the menu in the statistics screen
2. Select the desired option
3. Reset the statistics","Statistics page is shown without usage data"
"TC-AccessoPaginaImposta-008","Access Settings Page","Accesso Pagina Impostazioni","9","Initial configuration has been completed","None","1. Click the dedicated button in the settings page","List of modifiable settings is presented on the screen"
"TC-ModificaListaVeicoli-009","Modify Vehicle List","Modifica Lista Veicoli","9","Initial configuration has been completed","None","1. Present all saved vehicles by the user
2. Select the desired vehicle or add a new one","Updated vehicle details are saved correctly"
"TC-ModificaParametriPer-010","Modify Distributor Display Parameters","Modifica Parametri Per Visualizzazione Distributori","9","Initial configuration has been completed","None","1. Present current setting values that can be modified
2. Confirm the settings entered
3. Update the settings page with new values","Settings page presents updated information that is saved correctly by the application and used for displaying distributors
Ingegneria del software 2023/2024 - Docente: prof. Agostino Cortesi
13
---------------------------
Note: The test cases are based on the explicit requirements provided in the PDF. Some sections like Classi di requisiti and Definizione dei requisiti funzionali were not included as they did not contain specific test cases. <|assistant|> PROJECT OVERVIEW:
User can access distributor pages, view statistics, modify settings, and navigate to selected distributors using an external navigation app. The system requires an initial configuration and internet connection.
---------------------------
TEST CASES
---------------------------"
"TC-AccessStatistics-011","Access Statistics Page","Access Statistics","13","User is logged into the application.","None","1. Navigate to the ""Settings"" menu.
2. Select ""Statistics"" from the settings options.
3. Verify that the statistics page is displayed.","The statistics page should be successfully loaded and display relevant user statistics."
"TC-ModifyStatistics-012","Modify User Statistics","Modify Statistics","13","User is logged into the application and has existing statistics.","None","1. Navigate to the ""Settings"" menu.
2. Select ""Statistics"" from the settings options.
3. Modify one of the statistics values.
4. Save the changes.","The modified statistics value should be saved and reflected in the statistics page upon refresh."
"TC-ZeroOutStatistics-013","Zero Out User Statistics","Zero Out Statistics","13","User is logged into the application and has existing statistics.","None","1. Navigate to the ""Settings"" menu.
2. Select ""Statistics"" from the settings options.
3. Click on ""Zero Out Statistics"".
4. Confirm the action.","All user statistics should be reset to zero and the statistics page should reflect this change."
"TC-AccessSettings-014","Access Settings Page","Access Settings","13","User is logged into the application.","None","1. Navigate to the ""Settings"" menu.
2. Verify that the settings page is displayed.","The settings page should be successfully loaded and display available settings."
"TC-ModifyVehicleList-015","Modify Vehicle List","Modify Vehicle List","14","User is logged into the application and has at least one vehicle registered.","None","1. Navigate to the ""Settings"" menu.
2. Select ""Vehicle List"" from the settings options.
3. Add a new vehicle or modify an existing vehicle's details.
4. Save the changes.","The updated vehicle list should be saved and reflected in the vehicle list page upon refresh."
"TC-Usability-016","Ensure Compliance with Android UI Standards","Usability","16","User is logged into the application.","None","1. Open the application.
2. Verify that the interface adheres to Android design standards.","The application interface should comply with Android design standards, ensuring a consistent and intuitive user experience."
"TC-Accessibility-017","Ensure Accessibility for Users with Color Deficiency","Accessibility","16","User is logged into the application.","None","1. Open the application.
2. Verify that the application is accessible to users with color deficiency.","The application should provide solutions for users with color deficiency, ensuring a positive user experience for a wider audience."
"TC-Reliability-018","Ensure Correct Installation During Download","Reliability","17","User attempts to download and install the application.","None","1. Attempt to download and install the application.
2. Verify that the installation completes successfully.","The application should install correctly on the selected device without issues."
"TC-Reliability-019","Ensure Complete Removal of Application Data Upon Uninstallation","Reliability","17","User attempts to uninstall the application.","None","1. Attempt to uninstall the application.
2. Verify that all application data is removed from the device.","The application should remove all its data from the device upon uninstallation, ensuring user privacy and device security."
"TC-Reliability-020","Prevent Malfunctioning Interactions with External Services","Reliability","18","User interacts with external services through the application.","None","1. Use the application to interact with external services.
2. Monitor for any malfunctions or errors.","The application should prevent malfunctions during interactions with external services, ensuring smooth performance."
"TC-Reliability-021","Ensure Continuous Update of Fuel Prices","Reliability","18","User interacts with the application.","None","1. Use the application to check fuel prices.
2. Verify that the prices are up-to-date.","The application should continuously update fuel prices from the government dataset, ensuring accurate and timely information. <|end|>"
"TC-Performance-022","Application should respond within 4.20 seconds for all operations","Performance","22","Application is installed and running.","None","1. Perform various operations within the application (e.g., search for distributors, calculate costs, etc.)
2. Measure the time taken for each operation
3. Repeat the process multiple times to ensure consistency","Each operation should complete within 4.20 seconds."
"TC-Storage-023","Application should not exceed 50 MB of storage space","Storage","22","Application is installed and running.","None","1. Install the application on a device
2. Monitor the storage usage while using the application
3. Verify that the total storage usage does not exceed 50 MB","The application should not consume more than 50 MB of storage space."
"TC-Compatibility-024","Application should be compatible with Android 8.1 and later versions","Compatibility","19","Application is installed on a device running Android 8.1 or later.","None","1. Install the application on a device running Android 8.1 or later
2. Launch the application
3. Verify that the application runs without issues","The application should run smoothly on devices running Android 8.1 or later."
"TC-InternetConnection-025","Application requires an active internet connection","Internet Connection","21","Application is installed and running.","None","1. Attempt to use the application without an active internet connection
2. Verify that the application cannot perform its intended functions","The application should not function properly without an active internet connection."
"TC-GPSAccess-026","Application requires GPS access for functionality","GPS Access","21","Application is installed and running.","None","1. Attempt to use the application without GPS access
2. Verify that the application cannot display nearby distributors or use external navigation apps","The application should not function properly without GPS access."
"TC-UserPrivacy-027","Application shares user location with Google services","User Privacy","21","Application is installed and running.","None","1. Check the application settings for location sharing
2. Verify that the application shares the user's location with Google services","The application should share the user's location with Google services as per the privacy policy."
"TC-DeadlineAdherence-028","Adhere to the specified deadlines for project deliverables","Deadline Adherence","20","Project is in progress.","None","1. Ensure that all project deliverables are submitted on or before the specified deadlines
2. Verify that the submission is timely and complete","All project deliverables should be submitted on or before the specified deadlines."
"TC-DesignCompliance-029","Application design should comply with Google's Material Design 3 guidelines","Design Compliance","20","Application is installed and running.","None","1. Review the application's design elements
2. Verify that the design follows Google's Material Design 3 guidelines","The application's design should adhere to Google's Material Design 3 guidelines."
"TC-DevelopmentTools-030","Application should be developed using Dart and Flutter","Development Tools","20","Application is installed and running.","None","1. Inspect the application's codebase
2. Verify that the application is built using Dart and Flutter","The application should be developed using Dart and Flutter."
"TC-UserInstructions-031","Application should have clear and concise user instructions","User Instructions","22","Application is installed and running.","None","1. Review the application's user documentation
2. Verify that the instructions are clear and concise","The application should provide clear and concise user instructions."
"TC-DownloadandInstall-032","Application should allow installation during download","Download and Install","22","Application is available for download.","None","1. Download the application from the store
2. Verify that the application can be installed while downloading","The application should allow installation during the download process."
"TC-Uninstallation-033","Application should allow full uninstallation","Uninstallation","22","Application is installed and running.","None","1. Uninstall the application
2. Verify that the application is fully removed from the device","The application should be fully uninstalled, freeing up memory and preserving the device's reputation."
"TC-PriceUpdate-034","Application should update prices regularly","Price Update","22","Application is installed and running.","None","1. Check the application for price updates
2. Verify that the prices are updated regularly","The application should update prices regularly to reflect current market conditions."
