"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Successful Login","LoginActivity","1,3","User has a valid Google account.","Valid email and password.","1. Enter valid email and password.
2. Click on the login button.","User is redirected to FamilyActivity."
"TC-Login-002","Invalid Login","LoginActivity","1,3","User has a valid Google account.","Invalid email or password.","1. Enter invalid email or password.
2. Click on the login button.","An error message is displayed indicating incorrect credentials."
"TC-Login-003","Empty Fields","LoginActivity","1,3","User has a valid Google account.","Empty fields for email and password.","1. Leave email and password fields empty.
2. Click on the login button.","An error message is displayed indicating required fields are missing."
"TC-Home-001","Navigate to Monitoring Section","HomeActivity","2,3","User is logged in and on the Home screen.","No specific data required.","1. Tap on the menu at the bottom of the page.
2. Select ""Monitoraggio"" from the menu options.","User is redirected to the MonitorFragment."
"TC-Home-002","Navigate to Notes Section","HomeActivity","2,3","User is logged in and on the Home screen.","No specific data required.","1. Tap on the menu at the bottom of the page.
2. Select ""Note"" from the menu options.","User is redirected to the NoteFragment."
"TC-Home-003","Return to Home Screen","HomeActivity","2,3","User is on the Notes or Monitoring section.","No specific data required.","1. Tap on the back button or select ""Home"" from the menu options.","User is redirected to the HomeFragment."
"TC-Allattamento-001","Start Allattamento Collection","AllattamentoFragment","3","User is logged in and on the AllattamentoFragment.","No specific data required.","1. Tap on the ""Avvia raccolta"" button.","The collection process for allattamento starts, and the left and right counters begin to increment."
"TC-Allattamento-002","Stop Allattamento Collection","AllattamentoFragment","3","User is logged in and on the AllattamentoFragment, collection is in progress.","No specific data required.","1. Tap on the ""Stop"" button.","The collection process for allattamento stops, and the left and right counters stop incrementing."
"TC-Allattamento-003","Reset Allattamento Counters","AllattamentoFragment","3","User is logged in and on the AllattamentoFragment, collection is stopped.","No specific data required.","1. Tap on the ""Reset"" button.","The left and right counters are reset to zero."
"TC-Profile-001","View Sonno Graph","ProfileActivity","3","User is logged in and on the ProfileActivity.","No specific data required.","1. Tap on the ""Sonno"" graph option.","The GraphSonnoFragment is displayed showing the sonno data."
"TC-Profile-002","View Allattamento Graph","ProfileActivity","3","User is logged in and on the ProfileActivity.","No specific data required.","1. Tap on the ""Allattamento"" graph option.","The GraphAllattamentoFragment is displayed showing the allattamento data."
"TC-Profile-003","View Crescita Graph","ProfileActivity","3","User is logged in and on the ProfileActivity.","No specific data required.","1. Tap on the ""Crescita"" graph option.","The GraphCrescitaFragment is displayed showing the crescita data."
"TC-Profile-004","Abandon Family","ProfileActivity","3","User is logged in and on the ProfileActivity.","No specific data required.","1. Tap on the ""Abbandona"" button.
2. Confirm the action.","The user is logged out, and the application returns to the LoginActivity."
