"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-AccountCreation-001","Successful Account Creation","Account Creation","3,8","User has an Android device with internet connectivity and meets minimum hardware requirements.","Valid email, strong password, full name, address, phone number","1. Open the app and select ""Create Account"" option.
2. Enter valid email address in the email field.
3. Enter a strong password in the password field.
4. Re-enter the same password in the confirm password field.
5. Enter full name in the name field.
6. Enter address in the address field.
7. Enter phone number in the phone number field.
8. Select ""Create Account"" button.","Account is successfully created, and the user is redirected to the login page with a confirmation message."
"TC-Login-002","Successful Login with Valid Credentials","Login","3,9","User has an existing account in the system.","Valid registered email and password","1. Open the app and select ""Login"" option.
2. Enter registered email address in the email field.
3. Enter correct password in the password field.
4. Select ""Login"" button.","User is successfully logged in and redirected to the home page."
"TC-Login-003","Failed Login with Invalid Credentials","Login","3,9","User has an existing account in the system.","Valid registered email and incorrect password","1. Open the app and select ""Login"" option.
2. Enter registered email address in the email field.
3. Enter incorrect password in the password field.
4. Select ""Login"" button.","System displays an error message ""Invalid email or password"" and user remains on the login page."
"TC-AccountManagement-004","Successful Account Creation","Account Management","8,9","Application installed on Android device, internet connection available","Valid username, email, password, personal details (date of birth, residence, quarter, housing type, family nucleus)","1. Open the application for the first time after installation.
2. Fill in the form with username, email, and password.
3. Insert personal details: date of birth, residence, quarter, housing type, family nucleus.
4. Confirm and submit the information.","A confirmation screen appears indicating successful registration."
"TC-AccountManagement-005","Duplicate Account Creation Error","Account Management","8,9","Application installed on Android device, internet connection available, an existing account with the same username/email","Username and email matching an existing account, valid password, personal details","1. Open the application for the first time after installation.
2. Fill in the form with username, email, and password matching an existing account.
3. Insert personal details.
4. Confirm and submit the information.","An error message is displayed indicating the account already exists."
"TC-Authentication-006","Successful Login","Authentication","9","Account created, internet connection available","Valid email and password","1. Open the application.
2. Enter email and password in the login form.
3. Confirm and submit the information.","User is logged in and granted access to application functionalities."
"TC-Authentication-007","Failed Login with Invalid Credentials","Authentication","9","Account created, internet connection available","Invalid email or password","1. Open the application.
2. Enter incorrect email or password in the login form.
3. Confirm and submit the information.","Error message displayed, prompting user to recheck credentials and retry."
"TC-Authentication-008","Auto-Login with Valid Token","Authentication","9","User previously logged in, valid token stored on device","None","1. Open the application after a prior successful login.","User is automatically logged in without re-entering credentials."
"TC-Reports-009","Access Segnalazioni Page","Reports","10","User logged in","None","1. Navigate to the homepage.
2. Select the option to access the Segnalazioni page.","List of neighborhood reports is displayed, with an option to create new reports."
"TC-Reports-010","Create New Report","Reports","10","User logged in, on Segnalazioni page","Valid report description, category, location","1. Click the button to create a new report.
2. Fill in the report description.
3. Select the report category.
4. Enter the associated location.
5. Confirm and submit the information.","Report is created, and a notification is sent to all neighborhood users."
