item_type,item_text,rank,matched_testcase_id,similarity_score,matched_testcase_text
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",1,TC-Login-001,0.7426275610923767,"test case id: tc-login-001 title: user successfully logs in with correct credentials module: login source pages: 5 preconditions: user has registered and stored credentials in the database. test data: username: ""testuser"", password: ""testpassword"" test steps: 1. user enters ""testuser"" as username and ""testpassword"" as password. 2. application dispatches credentials to the server. 3. server verifies credentials against the database. 4. server confirms credentials match. 5. application logs in the user. expected result: user is redirected to the home page."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",2,TC-Registration-001,0.7359492778778076,"test case id: tc-registration-001 title: user successfully registers with valid data module: registration source pages: 1 preconditions: user has not registered yet. test data: username: ""newuser"", password: ""newpassword"" test steps: 1. user initiates registration. 2. system prompts for username and password. 3. user enters ""newuser"" as username and ""newpassword"" as password. 4. system stores the data in the database. 5. system redirects user to the home page. expected result: user is redirected to the home page after successful registration."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",3,TC-Report-View-001,0.7238451242446899,test case id: tc-report-view-001 title: user views weekly report and navigates to the menu module: report viewing source pages: 3 preconditions: user is logged in and ready to view the report. test data: test steps: 1. user views the weekly report. 2. system prompts for navigation to the menu. 3. user navigates to the menu. 4. system displays the menu options. expected result: user is shown the menu options after viewing the report.
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",4,TC-Login-002,0.7185302376747131,"test case id: tc-login-002 title: user fails to log in with incorrect credentials module: login source pages: 5 preconditions: user has registered but entered incorrect credentials. test data: username: ""testuser"", password: ""wrongpassword"" test steps: 1. user enters ""testuser"" as username and ""wrongpassword"" as password. 2. application dispatches credentials to the server. 3. server verifies credentials against the database. 4. server confirms credentials do not match. 5. application displays an error message. expected result: user is shown an error message indicating incorrect credentials."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",5,TC-Registration-002,0.7076228857040405,"test case id: tc-registration-002 title: user fails to register with invalid data module: registration source pages: 1 preconditions: user attempts to register with invalid data. test data: username: """", password: """" test steps: 1. user initiates registration. 2. system prompts for username and password. 3. user leaves both fields empty. 4. system displays an error message. expected result: user is shown an error message indicating required fields are missing."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",6,TC-Data-Update-001,0.7066712379455566,"test case id: tc-data-update-001 title: user updates personal data and returns to the report module: data management source pages: 4 preconditions: user is logged in and ready to update personal data. test data: new email: ""newemail@example.com"" test steps: 1. user updates personal data. 2. system prompts for menu navigation. 3. user navigates to the report. 4. system displays the updated report. expected result: user is shown the updated report after returning to the report page."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",7,TC-Data-Update-Loop-001,0.7030465006828308,"test case id: tc-data-update-loop-001 title: user repeatedly updates personal data module: data management source pages: 4 preconditions: user is logged in and ready to update personal data. test data: new email: ""newemail@example.com"" test steps: 1. user updates personal data. 2. system prompts for menu navigation. 3. user updates personal data again. 4. system prompts for menu navigation. 5. user navigates to the report. 6. system displays the updated report. expected result: user is shown the updated report after navigating to the report page."
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",8,TC-Course-Start-002,0.7017677426338196,test case id: tc-course-start-002 title: user starts a course and calculates emissions module: course management source pages: 2 preconditions: user is logged in and ready to start a course. test data: test steps: 1. user initiates the course. 2. system starts the course. 3. system calculates emissions. 4. user ends the course. 5. system ends the course. expected result: user is redirected to the home page after ending the course with emissions calculated.
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",9,TC-Course-Start-001,0.7014501094818115,test case id: tc-course-start-001 title: user starts a course and ends it without calculating emissions module: course management source pages: 2 preconditions: user is logged in and ready to start a course. test data: test steps: 1. user initiates the course. 2. system starts the course. 3. user ends the course. 4. system ends the course. expected result: user is redirected to the home page after ending the course.
flow,"accesso all'app -> 1° accesso — type=association; label=""start""; explanation=""initial access""",10,TC-Report-View-002,0.6923203468322754,test case id: tc-report-view-002 title: user views weekly report and exits without navigating to the menu module: report viewing source pages: 3 preconditions: user is logged in and ready to view the report. test data: test steps: 1. user views the weekly report. 2. system prompts for navigation to the menu. 3. user exits without navigating to the menu. expected result: user remains on the report page.
