Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-USER_REGISTRATION-001,User Registration Success,User Registration,1,User is not registered,Valid user details,"1. Start
2. Utente registrato con successo
3. Utente registrato? -> SI
4. Homepage",User is registered successfully and navigated to the homepage.
TC-USER_REGISTRATION-002,User Registration Failure,User Registration,1,User is not registered,Invalid user details,"1. Start
2. Utente registrato con successo
3. Utente registrato? -> NO
4. Creazione di un nuovo utente","User registration fails, and the system prompts the creation of a new user."
TC-HOMEPAGE-001,Navigate to Homepage from Registered User,Homepage,"1, 2",User is registered,N/A,"1. Start
2. Utente registrato con successo
3. Utente registrato? -> SI
4. Homepage",User is navigated to the homepage.
TC-HOMEPAGE-002,Navigate to Homepage from New User Creation,Homepage,"1, 2",User is not registered,N/A,"1. Start
2. Utente registrato con successo
3. Utente registrato? -> NO
4. Creazione di un nuovo utente
5. Utente registrato con successo
6. Utente registrato? -> SI
7. Homepage",User is navigated to the homepage after successful registration.
TC-HOMEPAGE-003,Navigate to Homepage from Menu,Homepage,2,User is registered,N/A,"1. HOME
2. Click sul menù laterale
3. Click 'Homepage' -> SI
4. Chiusura menù e apertura nuova schermata",User is navigated to the homepage from the menu.
TC-HOMEPAGE-004,Navigate to Other Sections from Menu,Homepage,2,User is registered,N/A,"1. HOME
2. Click sul menù laterale
3. Click 'Le mie segnalazioni' -> SI
4. Chiusura menù e apertura nuova schermata",User is navigated to the 'Le mie segnalazioni' section from the menu.
TC-HOMEPAGE-005,Navigate to Other Sections from Menu,Homepage,2,User is registered,N/A,"1. HOME
2. Click sul menù laterale
3. Click 'Impostazioni' -> SI
4. Chiusura menù e apertura nuova schermata",User is navigated to the 'Impostazioni' section from the menu.
TC-ADD_ALERT-001,Add Alert with Correct Data,Add Alert,3,User is logged in,Valid alert data,"1. Click 'Add Alert' nel menù laterale
2. Add Alert
3. Click 'Add Category'
4. Apertura elenco categorie
5. I primi 4 campi sono stati compilati correttamente? -> SI
6. Premere il tasto verde per inserire la segnalazione",Alert is added successfully with correct data.
TC-ADD_ALERT-002,Add Alert with Incorrect Data,Add Alert,3,User is logged in,Invalid alert data,"1. Click 'Add Alert' nel menù laterale
2. Add Alert
3. Click 'Add Category'
4. Apertura elenco categorie
5. I primi 4 campi sono stati compilati correttamente? -> NO
6. Compilare i primi 4 campi correttamente
7. Premere il tasto verde per inserire la segnalazione",Alert is added successfully after correcting incorrect data.
TC-VIEW_ALERTS-001,View Alerts,View Alerts,4,User is logged in,N/A,"1. Click 'View Alerts' nel menù laterale
2. Visualizzazione di tutte le segnalazioni
3. Click su una segnalazione
4. Visualizzazione dettagliata della segnalazione",User is able to view all alerts and their details.
TC-PROFILE-001,Update Profile with Correct Data,Profile,5,User is logged in,Valid profile data,"1. Click 'Profile' nel menù laterale
2. Profile
3. Click su icona blu della casa
4. Passa alla schermata delle abitazioni
5. I campi sono correttamente compilati? -> SI
6. Salva le modifiche oppure scartale",User's profile is updated successfully with correct data.
TC-PROFILE-002,Update Profile with Incorrect Data,Profile,5,User is logged in,Invalid profile data,"1. Click 'Profile' nel menù laterale
2. Profile
3. Click su icona blu della casa
4. Passa alla schermata delle abitazioni
5. I campi sono correttamente compilati? -> NO
6. Correggere i dati
7. Salva le modifiche oppure scartale",User's profile is updated successfully after correcting incorrect data.
TC-PROFILE-003,Cancel Updating Profile,Profile,5,User is logged in,N/A,"1. Click 'Profile' nel menù laterale
2. Profile
3. Click su icona blu della casa
4. Passa alla schermata delle abitazioni
5. I campi sono correttamente compilati? -> SI
6. Salva le modifiche oppure scartale -> Scartale","User's profile is not updated, and the previous data remains unchanged."
