"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","User can log into the system with valid credentials","Login","4","User has an account created","Valid username and password","1. Open the login screen.
2. Enter the username.
3. Enter the password.
4. Click the login button.","User is logged in successfully."
"TC-ScheduleManagement-002","User can insert their weekly university schedule and location","Schedule Management","4","User is logged in","Weekly schedule and location data","1. Navigate to the schedule management page.
2. Input the weekly schedule details.
3. Input the location details.
4. Save the schedule and location.","Schedule and location are saved successfully."
"TC-TransportPreferences-003","User can select and save preferred transport methods","Transport Preferences","4","User is logged in","List of preferred transport methods","1. Navigate to the transport preferences page.
2. Select preferred transport methods.
3. Save the preferences.","Preferred transport methods are saved successfully."
"TC-Notification-004","User receives notifications for schedule changes or disruptions","Notification","4","User is logged in and has notifications enabled","Schedule changes or disruptions","1. Simulate a schedule change or disruption.
2. Check user's notification inbox.","User receives a notification regarding the change or disruption."
"TC-ReportInaccuracies-005","User can report inaccuracies in travel time estimates","Report Inaccuracies","4","User is logged in","Inaccurate travel time estimate","1. Navigate to the report inaccuracies page.
2. Submit a report with inaccurate travel time estimate.","Report is submitted successfully."
"TC-AccountManagement-006","User can manage their account and settings","Account Management","4","User is logged in","Account and setting changes","1. Navigate to the account management page.
2. Make changes to account and settings.
3. Save the changes.","Account and settings are updated successfully."
"TC-AccountCreation-007","User can create an account","Account Creation","6","None","New user details","1. Navigate to the account creation page.
2. Fill out the required fields with new user details.
3. Submit the form.","Account is created successfully."
"TC-Login-008","User can log in after creating an account","Login","6","Account is created","Username and password used during account creation","1. Navigate to the login page.
2. Enter the username.
3. Enter the password.
4. Click the login button.","User is logged in successfully."
"TC-TimetableandLocation-009","User can access the timetable and location page","Timetable and Location Access","6","User is logged in","None","1. Navigate to the timetable and location page.","User can view the timetable and location information."
"TC-TransportManagementA-010","User can access the transport management page","Transport Management Access","6","User is logged in","None","1. Navigate to the transport management page.","User can view the transport management information."
"TC-TransportVariationsA-011","User can access the transport variations page","Transport Variations Access","6","User is logged in","None","1. Navigate to the transport variations page.","User can view the transport variations information."
"TC-ReportsAccess-012","User can access the reports page","Reports Access","6","User is logged in","None","1. Navigate to the reports page.","User can view the reports information."
"TC-ProfileViewing-013","User can view their profile","Profile Viewing","6","User is logged in","None","1. Navigate to the profile page.","User can view their profile information."
"TC-AccountCreation-014","User cannot create an account with invalid details","Account Creation","6","None","Invalid user details","1. Navigate to the account creation page.
2. Fill out the required fields with invalid user details.
3. Submit the form.","Account creation fails with appropriate error message."
"TC-Login-015","User cannot log in with invalid credentials","Login","6","Account is created","Invalid username and password","1. Navigate to the login page.
2. Enter the invalid username.
3. Enter the invalid password.
4. Click the login button.","Login fails with appropriate error message."
"TC-TimetableandLocation-016","User cannot access the timetable and location page without logging in","Timetable and Location Access","6","User is not logged in","None","1. Attempt to navigate to the timetable and location page.","User is redirected to the login page."
"TC-TransportManagementA-017","User cannot access the transport management page without logging in","Transport Management Access","6","User is not logged in","None","1. Attempt to navigate to the transport management page.","User is redirected to the login page."
"TC-TransportVariationsA-018","User cannot access the transport variations page without logging in","Transport Variations Access","6","User is not logged in","None","1. Attempt to navigate to the transport variations page.","User is redirected to the login page."
"TC-ReportsAccess-019","User cannot access the reports page without logging in","Reports Access","6","User is not logged in","None","1. Attempt to navigate to the reports page.","User is redirected to the login page."
"TC-ProfileViewing-020","User cannot view their profile without logging in","Profile Viewing","6","User is not logged in","None","1. Attempt to navigate to the profile page.","User is redirected to the login page."
"TC-AccountCreation-021","User cannot create an account with duplicate username","Account Creation","6","Existing account with same username","Duplicate username and other valid details","1. Navigate to the account creation page.
2. Fill out the required fields with duplicate username and other valid details.
3. Submit the form.","Account creation fails with appropriate error message."
