"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Registration-001","User Registration as Seller","Registration","5,6","None","User inputs valid email, password, and business details.","1. Open the application.
2. Tap on 'Register'.
3. Enter valid email, password, and business details.
4. Tap on 'Submit'.","The user should be registered successfully and redirected to the seller dashboard."
"TC-Login-002","User Login as Seller","Login","5,6","User has been registered as a seller.","Valid email and password.","1. Open the application.
2. Tap on 'Login'.
3. Enter valid email and password.
4. Tap on 'Submit'.","The user should be logged in successfully and redirected to the seller dashboard."
"TC-ProfileManagement-003","Profile Management as Seller","Profile Management","5,6","User is logged in as a seller.","Updated profile information.","1. Open the application.
2. Tap on 'Profile'.
3. Update profile information.
4. Tap on 'Save'.","The updated profile information should be saved successfully."
"TC-ProductPublication-004","Product Publication as Seller","Product Publication","5,6","User is logged in as a seller.","Product details such as name, description, price, and images.","1. Open the application.
2. Tap on 'Add Product'.
3. Enter product details.
4. Upload images.
5. Tap on 'Publish'.","The product should be published successfully and visible in the store listings."
"TC-ReviewManagement-005","Review Management as Seller","Review Management","5,6","User is logged in as a seller.","Review details.","1. Open the application.
2. Navigate to the review section.
3. Add or edit a review.
4. Tap on 'Submit'.","The review should be added or edited successfully."
"TC-NotificationManageme-006","Notification Management as Seller","Notification Management","5,6","User is logged in as a seller.","Notification details.","1. Open the application.
2. Navigate to the notification section.
3. View or manage notifications.
4. Tap on 'Mark as Read' or 'Delete'.","Notifications should be marked as read or deleted successfully."
"TC-Registration-007","User Registration as Consumer","Registration","5,6","None","User inputs valid email, password, and personal details.","1. Open the application.
2. Tap on 'Register'.
3. Enter valid email, password, and personal details.
4. Tap on 'Submit'.","The user should be registered successfully and redirected to the consumer dashboard."
"TC-Login-008","User Login as Consumer","Login","5,6","User has been registered as a consumer.","Valid email and password.","1. Open the application.
2. Tap on 'Login'.
3. Enter valid email and password.
4. Tap on 'Submit'.","The user should be logged in successfully and redirected to the consumer dashboard."
"TC-ProfileManagement-009","Profile Management as Consumer","Profile Management","5,6","User is logged in as a consumer.","Updated profile information.","1. Open the application.
2. Tap on 'Profile'.
3. Update profile information.
4. Tap on 'Save'.","The updated profile information should be saved successfully."
"TC-StoreSearch-010","Search for Nearby Stores as Consumer","Store Search","5,6","User is logged in as a consumer.","Location coordinates or search query.","1. Open the application.
2. Tap on 'Search'.
3. Enter location coordinates or search query.
4. Tap on 'Search'.","Nearby stores should be displayed in the search results."
"TC-StoreDetails-011","View Store Details as Consumer","Store Details","5,6","User is logged in as a consumer.","Store ID or name.","1. Open the application.
2. Tap on 'Stores'.
3. Select a store.
4. View store details.","Store details should be displayed correctly."
"TC-ProductFilters-012","Apply Product Filters as Consumer","Product Filters","5,6","User is logged in as a consumer.","Filter criteria such as category, price range, and rating.","1. Open the application.
2. Navigate to the product listing.
3. Apply filter criteria.
4. Tap on 'Apply'.","Products matching the filter criteria should be displayed."
"TC-ReviewSubmission-013","Leave a Review as Consumer","Review Submission","5,6","User is logged in as a consumer.","Review text, rating, and optional images.","1. Open the application.
2. Navigate to the store details.
3. Tap on 'Leave a Review'.
4. Enter review text, rating, and upload images.
5. Tap on 'Submit'.","The review should be submitted successfully."
"TC-IssueReporting-014","Report an Issue as Consumer","Issue Reporting","5,6","User is logged in as a consumer.","Issue description.","1. Open the application.
2. Navigate to the issue reporting section.
3. Enter issue description.
4. Tap on 'Submit'.","The issue should be reported successfully."
"TC-NotificationManageme-015","Notification Management as Consumer","Notification Management","5,6","User is logged in as a consumer.","Notification details.","1. Open the application.
2. Navigate to the notification section.
3. View or manage notifications.
4. Tap on 'Mark as Read' or 'Delete'.","Notifications should be marked as read or deleted successfully."
"TC-FavoriteStores-016","Save Favorite Stores as Consumer","Favorite Stores","5,6","User is logged in as a consumer.","Store ID or name.","1. Open the application.
2. Navigate to the store details.
3. Tap on 'Save as Favorite'.","The store should be saved as a favorite."
"TC-ReviewsandComments-017","View Reviews and Comments as Consumer","Reviews and Comments","5,6","User is logged in as a consumer.","Store ID or name.","1. Open the application.
2. Navigate to the store details.
3. View reviews and comments.","Reviews and comments should be displayed correctly."
"TC-ClientAssistance-018","Client Assistance as Consumer","Client Assistance","5,6","User is logged in as a consumer.","Assistance request.","1. Open the application.
2. Navigate to the assistance section.
3. Submit an assistance request.","The assistance request should be submitted successfully."
"TC-Disconnection-019","Disconnection from Application as Consumer","Disconnection","5,6","User is logged in as a consumer.","None","1. Open the application.
2. Navigate to the settings section.
3. Tap on 'Logout'.","The user should be logged out successfully."
"TC-Disconnection-020","Disconnection from Application as Seller","Disconnection","5,6","User is logged in as a seller.","None","1. Open the application.
2. Navigate to the settings section.
3. Tap on 'Logout'.","The user should be logged out successfully."
"TC-StatisticsVisualizat-021","Visualize Store Statistics as Seller","Statistics Visualization","5,6","User is logged in as a seller.","None","1. Open the application.
2. Navigate to the statistics section.
3. View store statistics.","Store statistics should be displayed correctly."
"TC-StatisticsVisualizat-022","Visualize Store Statistics as Consumer","Statistics Visualization","5,6","User is logged in as a consumer.","None","1. Open the application.
2. Navigate to the statistics section.
3. View store statistics.","Store statistics should be displayed correctly."
"TC-ProductUpdate-023","Update Product Information as Seller","Product Update","5,6","User is logged in as a seller.","Updated product details.","1. Open the application.
2. Navigate to the product management section.
3. Update product information.
4. Tap on 'Save'.","The product information should be updated successfully."
"TC-ProductUpdate-024","Update Product Information as Consumer","Product Update","5,6","User is logged in as a consumer.","None","1. Open the application.
2. Navigate to the product management section.
3. Attempt to update product information.","The consumer should not be able to update product information."
"TC-ConsumerReviews-025","View Consumer Reviews as Seller","Consumer Reviews","5,6","User is logged in as a seller.","None","1. Open the application.
2. Navigate to the consumer reviews section.
3. View consumer reviews.","Consumer reviews should be displayed correctly."
"TC-Registration-026","Vendor Registration","Registration","9","The application must be installed on the device.
The vendor must have an active internet connection.","Email: example@example.com
Password: Test@123
Name: John Doe
Surname: Smith
Personal photo: [path to image]
Store logo: [path to image]
Store address: 123 Main St, Anytown, USA","1. Open the application.
2. Navigate to the registration form.
3. Enter the required details: email, password, name, surname, personal photo, store logo, and store address.
4. Submit the form.","The vendor's account is created and they are redirected to the main application screen."
"TC-Login-027","Vendor Login","Login","9, 10","The application must be installed on the device.
The vendor must have completed the registration process.","Username: example@example.com
Password: Test@123","1. Open the application.
2. Select the ""Login"" option.
3. Enter the username and password.
4. Click on the login button.","The vendor is authenticated and redirected to the vendor dashboard where they can manage their store and products."
"TC-ProfileManagement-028","Vendor Profile Management","Profile Management","10, 11","The vendor must be logged into the application.
The vendor's profile must already exist.","New store address: 456 Elm St, Anytown, USA
New store logo: [path to new image]","1. Access the ""Manage Profile"" section from the main screen.
2. Modify the store address and upload a new store logo.
3. Save the changes.","The updated profile information is saved in the database and visible to consumers within the app."
