"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","User logs in successfully","Login","1,8","User is not logged in.","Username: testuser, Password: testpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.","User is redirected to the home page."
"TC-Login-002","User logs in with incorrect credentials","Login","1,8","User is not logged in.","Username: testuser, Password: wrongpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.","An error message is displayed indicating incorrect credentials."
"TC-Login-003","User attempts to log in without entering credentials","Login","1,8","User is not logged in.","Username: , Password:","1. Navigate to the login page.
2. Leave the username and password fields empty.
3. Click the login button.","An error message is displayed indicating required fields are missing."
"TC-Registration-001","User registers successfully","Registration","1,7","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.","User is redirected to the home page."
"TC-Registration-002","User attempts to register with existing username","Registration","1,7","User is not logged in.","Username: existinguser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.","An error message is displayed indicating the username is already taken."
"TC-Registration-003","User attempts to register with mismatched passwords","Registration","1,7","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: wrongpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.","An error message is displayed indicating the passwords do not match."
"TC-Home-002","User views home page after successful registration","Home","1,7","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.
4. Navigate to the home page.","User is on the home page."
"TC-Home-003","User views home page after failed login","Home","1,8","User is not logged in.","Username: testuser, Password: wrongpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.
4. Navigate to the home page.","User is not on the home page and an error message is displayed."
"TC-Proposal-002","User views proposal list after failed login","Proposal List","2,14,15","User is not logged in.","Username: testuser, Password: wrongpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.
4. Navigate to the proposal list page.","User is not on the proposal list page and an error message is displayed."
"TC-Proposal-003","User views proposal list after successful registration","Proposal List","2,14,15","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.
4. Navigate to the proposal list page.","User is on the proposal list page."
"TC-Board-003","User navigates to the board activity after failed login","Board Navigation","9","User is not logged in.","Username: testuser, Password: wrongpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.
4. Navigate to the board activity.","User is not on the board activity page and an error message is displayed."
"TC-Board-004","User navigates to the board activity after successful registration","Board Navigation","9","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.
4. Navigate to the board activity.","User is on the board activity page."
"TC-Board-005","User retrieves and views board items after failed login","Board Items","9","User is not logged in.","Username: testuser, Password: wrongpassword","1. Navigate to the login page.
2. Enter the username and password.
3. Click the login button.
4. Navigate to the board activity.
5. Attempt to retrieve and view board items.","User is not able to retrieve and view board items and an error message is displayed."
"TC-Board-006","User retrieves and views board items after successful registration","Board Items","9","User is not logged in.","Username: newuser, Password: newpassword, Confirm Password: newpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.
4. Navigate to the board activity.
5. Retrieve and view board items.","User is able to retrieve and view board items."
"TC-Board-008","User navigates to the board activity after failed registration","Board Navigation","9","User is not logged in.","Username: newuser, Password: wrongpassword, Confirm Password: wrongpassword","1. Navigate to the registration page.
2. Enter the username, password, and confirm password.
3. Click the register button.
4. Navigate to the board activity.","User is not on the board activity page and an error message is displayed."
