"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-UserRegistration-001","User Registration","User Registration","8","User is not registered","Valid email, password, name, surname","1. Navigate to the registration page
2. Enter valid email, password, name, surname
3. Click on the ""Register"" button","User is registered and can log in"
"TC-UserLogin-002","User Login","User Login","9","User is registered","Valid email, password","1. Navigate to the login page
2. Enter valid email and password
3. Click on the ""Login"" button","User is logged in"
"TC-BugReport-003","Bug Report","Bug Report","10","User is logged in","Valid bug description, screenshot","1. Navigate to the bug report page
2. Enter valid bug description and attach a screenshot
3. Click on the ""Report"" button","Bug is reported and assigned to the development team"
"TC-UserReport-004","User Report","User Report","11","User is logged in","Valid reason for report","1. Navigate to the user report page
2. Select the user to report
3. Enter valid reason for report
4. Click on the ""Report"" button","User is reported and the action is logged"
"TC-Notification-005","Notification Receiving","Notification","12","User is logged in","None","1. A new post is created by another user
2. The user receives a notification about the new post","User receives a notification and can access the new post"
"TC-DirectMessage-006","Direct Message Sending","Direct Message","13","User is logged in and has selected a recipient","Message text","1. Navigate to the direct message page
2. Select a recipient
3. Enter message text
4. Click on the ""Send"" button","Message is sent and received by the recipient"
"TC-Profile-007","Profile Viewing","Profile","14","User is logged in","None","1. Navigate to the profile page
2. View user's profile information","User can view the profile information of the selected user"
"TC-PostCreation-008","Post Creation","Post Creation","14","User is logged in","Post title, post content, post image","1. Navigate to the post creation page
2. Enter post title, post content, and attach an image
3. Click on the ""Create"" button","Post is created and visible to other users
These test cases are based on the explicit requirements written in the provided PDF. The test cases are directly supported by the PDF content and do not assume missing test steps, missing validations, or missing expected results."
"TC-Registration-009","User Registration","Registration","9","User has the app
Trigger: User starts the application for the first time/without registration","Name, Surname, Date of Birth, Email, Password","1. User is asked to enter Name, Surname, Date of Birth, Email, and Password.","User registers correctly with the service."
"TC-User-010","User Registration","User","13,14","User is not registered","User details (name, email, password)","1. User clicks on the ""Register"" button.
2. User fills in the registration form with the required details.
3. User clicks on the ""Submit"" button.","User is successfully registered and can log in to the application."
"TC-User-011","User Profile View","User","14","User is registered","N/A","1. User clicks on the ""Profile"" icon.
2. User is redirected to the profile page.","User can view their personal information and change their password."
"TC-User-012","User Profile Update","User","14","User is registered","Updated user details (name, email, password)","1. User clicks on the ""Edit Profile"" button.
2. User fills in the update form with the required details.
3. User clicks on the ""Update"" button.","User details are successfully updated."
"TC-User-013","User Password Reset","User","14","User has forgotten their password","New password","1. User clicks on the ""Forgot Password"" link.
2. User enters their email address.
3. User receives a password reset link in their email.
4. User clicks on the password reset link and enters the new password.","User's password is successfully reset."
"TC-User-014","User Signal Problem","User","14","User encounters a problem with the application","Problem description","1. User clicks on the ""Report a Problem"" button.
2. User fills in the problem report form with the required details.
3. User clicks on the ""Submit"" button.","Problem is successfully reported and the development team is notified."
"TC-Messaging-015","User Direct Message","Messaging","13","User wants to send a direct message to another user","Recipient user's username","1. User clicks on the ""Direct Message"" icon.
2. User selects the recipient user.
3. User types the message and clicks on the ""Send"" button.","Message is successfully sent to the recipient user."
"TC-Notifications-016","User View Notifications","Notifications","13","User has new notifications","N/A","1. User clicks on the ""Notifications"" icon.
2. User views the notifications.","User can view and confirm that they have read the notifications."
"TC-UserInterface-017","Confirmation of actions","User Interface","19","User is logged in and performing an action within the app.","N/A","1. User performs an action within the app.
2. The app should display a confirmation message to the user.","User should see a confirmation message for the action they performed."
"TC-DataManagement-018","Data removal upon disinstallation","Data Management","20","User has disinstalled the app.","N/A","1. User disinstalls the app.
2. The app should automatically remove all data associated with the app.","All data associated with the app should be removed upon disinstallation."
"TC-DataManagement-019","Data encryption","Data Management","20, 21","User data is being stored within the app.","Sensitive user data.","1. User data is stored within the app.
2. The app should encrypt the data to prevent unauthorized access.","User data should be encrypted and inaccessible to other applications."
"TC-SystemCompatibility-020","Compatibility with Android versions","System Compatibility","21","User is using a device with an Android version greater than 7.0.","N/A","1. User launches the app on a device with an Android version greater than 7.0.
2. The app should function correctly without any compatibility issues.","The app should function correctly on devices with Android versions greater than 7.0."
"TC-Performance-021","Efficient performance","Performance","21, 22","User is using the app.","N/A","1. User interacts with the app.
2. The app should respond quickly and smoothly without any noticeable delays.","The app should provide a fast and smooth user experience."
