Test Case ID,Title,Module,Source UML Pages,Preconditions,Test Data,Test Steps,Expected Result
TC-User-001,User logs in successfully,User,"1,2,5,6,7,8",User has a valid username and password.,"- Username: testuser
- Password: testpassword","1. User enters the username and password in the login form.
2. User clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with a success message.",User is logged in successfully and redirected to the dashboard.
TC-User-002,User logs in with invalid credentials,User,"1,2,5,6,7,8",User has an invalid username or password.,"- Username: wronguser
- Password: wrongpassword","1. User enters the username and password in the login form.
2. User clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with an error message.",User is shown an error message indicating incorrect credentials.
TC-User-003,User adds product to cart,User,"1,2,5,6,7,8",User is logged in and product exists.,"- Product name: T-shirt
- Product price: 29.99","1. User selects the product from the product list.
2. User clicks the ""Add to Cart"" button.
3. Server receives the request to add the product to the cart.
4. Server updates the cart with the new product.",Product is added to the user's cart.
TC-User-004,User removes product from cart,User,"1,2,5,6,7,8",User is logged in and product exists in the cart.,- Product name: T-shirt,"1. User selects the product from the cart.
2. User clicks the ""Remove from Cart"" button.
3. Server receives the request to remove the product from the cart.
4. Server updates the cart by removing the selected product.",Product is removed from the user's cart.
TC-Admin-001,Admin logs in successfully,Admin,"1,2,5,6,7,8",Admin has a valid username and password.,"- Username: admin
- Password: adminpassword","1. Admin enters the username and password in the login form.
2. Admin clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with a success message.",Admin is logged in successfully and redirected to the admin dashboard.
TC-Admin-002,Admin logs in with invalid credentials,Admin,"1,2,5,6,7,8",Admin has an invalid username or password.,"- Username: wrongadmin
- Password: wrongpassword","1. Admin enters the username and password in the login form.
2. Admin clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with an error message.",Admin is shown an error message indicating incorrect credentials.
TC-Admin-003,Admin removes product from cart,Admin,"1,2,5,6,7,8",Admin is logged in and product exists in the cart.,- Product name: T-shirt,"1. Admin selects the product from the cart.
2. Admin clicks the ""Remove from Cart"" button.
3. Server receives the request to remove the product from the cart.
4. Server updates the cart by removing the selected product.",Product is removed from the admin's cart.
TC-Admin-004,Admin removes product from database,Admin,"1,2,5,6,7,8",Admin is logged in and product exists in the database.,- Product name: T-shirt,"1. Admin selects the product from the product list.
2. Admin clicks the ""Remove from Database"" button.
3. Server receives the request to remove the product from the database.
4. Server updates the database by removing the selected product.",Product is removed from the database.
TC-Checkout-001,Admin proceeds to payment,Checkout,"1,2,5,6,7,8",Admin is logged in and cart is not empty.,- No specific data required.,"1. Admin clicks the ""Proceed to Payment"" button.
2. Server calculates the total amount in the cart.
3. Server logs the payment request.
4. Server responds with a success message.",Admin is redirected to the payment page with the correct total amount.
TC-Checkout-002,Admin proceeds to payment with empty cart,Checkout,"1,2,5,6,7,8",Admin is logged in and cart is empty.,- No specific data required.,"1. Admin clicks the ""Proceed to Payment"" button.
2. Server calculates the total amount in the cart.
3. Server responds with an error message.",Admin is shown an error message indicating an empty cart.
TC-Login-001,User attempts to log in without entering username,User,"1,2,5,6,7,8",User has entered a password.,"- Username: (empty)
- Password: testpassword","1. User enters the password in the login form.
2. User clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with an error message.",User is shown an error message indicating missing username.
TC-Login-002,User attempts to log in without entering password,User,"1,2,5,6,7,8",User has entered a username.,"- Username: testuser
- Password: (empty)","1. User enters the username in the login form.
2. User clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with an error message.",User is shown an error message indicating missing password.
TC-Login-003,User attempts to log in with very short username,User,"1,2,5,6,7,8",User has entered a very short username.,"- Username: t
- Password: testpassword","1. User enters the username in the login form.
2. User clicks the login button.
3. Server receives the login request.
4. Server checks the credentials against the database.
5. Server responds with an error message.",User is shown an error message indicating invalid username length.
