"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-USER-001","User Login as Admin","User Authentication","1","User has registered an account.","Valid admin credentials (username: admin, password: admin123)","1. Navigate to the login page.
2. Enter the admin username and password.
3. Click the ""Login"" button.","The admin dashboard is displayed."
"TC-USER-002","User Login as Regular User","User Authentication","1","User has registered an account.","Valid regular user credentials (username: user, password: user123)","1. Navigate to the login page.
2. Enter the regular user username and password.
3. Click the ""Login"" button.","The user dashboard is displayed."
"TC-ADMIN-001","Admin Edits a Product","Product Management","1, 2","Admin is logged in.","Existing product with valid attributes (name: Test Product, description: This is a test product, price: 9.99)","1. Navigate to the product management page.
2. Select the product to edit.
3. Update the product attributes.
4. Click the ""Save"" button.","The product attributes are updated in the database."
"TC-ADMIN-002","Admin Places an Order","Order Management","1, 2, 3","Admin is logged in, and there are products in the cart.","Valid cart items and shipping information","1. Navigate to the order management page.
2. Select the cart items to include in the order.
3. Enter the shipping information.
4. Click the ""Place Order"" button.","The order is placed, and the order status is updated to ""Pending""."
"TC-USER-003","User Views a Product","Product Viewing","1, 2","User is logged in.","Existing product with valid attributes (name: Test Product, description: This is a test product, price: 9.99)","1. Navigate to the product page.
2. Verify that the product name, description, and price are displayed correctly.","The product details are displayed correctly."
"TC-USER-004","User Adds a Product to Cart","Cart Management","1, 2","User is logged in.","Existing product with valid attributes (name: Test Product, description: This is a test product, price: 9.99)","1. Navigate to the product page.
2. Click the ""Add to Cart"" button.","The product is added to the user's cart."
"TC-USER-005","User Removes a Product from Cart","Cart Management","1, 2","User is logged in and has products in the cart.","Existing product in the cart","1. Navigate to the cart page.
2. Select the product to remove.
3. Click the ""Remove"" button.","The product is removed from the user's cart."
"TC-ADMIN-003","Admin Cancels an Order","Order Management","1, 2, 3","Admin is logged in and there is an order in the system.","Existing order with valid attributes (order ID: 12345, status: Pending)","1. Navigate to the order management page.
2. Select the order to cancel.
3. Click the ""Cancel"" button.","The order status is updated to ""Cancelled""."
"TC-USER-009","User Sends a Notification","Notification Management","5","User is logged in.","Valid notification details (title: Test Notification, message: This is a test notification)","1. Navigate to the notification management page.
2. Enter the notification details.
3. Click the ""Send"" button.","The notification is sent successfully."
"TC-USER-010","User Manages Product Aggregations","Product Management","4","User is logged in.","Existing product aggregations","1. Navigate to the product aggregation management page.
2. Verify that the product aggregations are displayed correctly.","The product aggregations are displayed correctly."
