"Test Case ID","Title","Module","Source UML Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","Successful Login","Login","2, 8","User has registered and is logged out.","Valid email and password.","1. Navigate to the login page.
2. Enter a valid email address.
3. Enter a valid password.
4. Click the ""Login"" button.","User is redirected to the main page."
"TC-Login-002","Incorrect Password","Login","2, 8","User has registered and is logged out.","Valid email and incorrect password.","1. Navigate to the login page.
2. Enter a valid email address.
3. Enter an incorrect password.
4. Click the ""Login"" button.","An error message is displayed, and the user remains on the login page."
"TC-Login-003","Inactive Account","Login","2, 8","User has registered but their account is inactive.","Valid email and password.","1. Navigate to the login page.
2. Enter a valid email address.
3. Enter a valid password.
4. Click the ""Login"" button.","An error message is displayed, and the user remains on the login page."
"TC-Registration-001","Successful Registration","Registration","2, 9","User is not registered.","Valid email, password, and personal information.","1. Navigate to the registration page.
2. Enter a valid email address.
3. Enter a valid password.
4. Enter personal information.
5. Accept the privacy policy.
6. Click the ""Register"" button.","User is registered, and a confirmation message is displayed."
"TC-Registration-002","Invalid Email","Registration","2, 9","User is not registered.","Invalid email address.","1. Navigate to the registration page.
2. Enter an invalid email address.
3. Enter a valid password.
4. Enter personal information.
5. Accept the privacy policy.
6. Click the ""Register"" button.","An error message is displayed, and the user remains on the registration page."
"TC-Registration-003","Password Mismatch","Registration","2, 9","User is not registered.","Valid email, password, and personal information, but the passwords do not match.","1. Navigate to the registration page.
2. Enter a valid email address.
3. Enter a password.
4. Enter the same password again, but with a typo.
5. Enter personal information.
6. Accept the privacy policy.
7. Click the ""Register"" button.","An error message is displayed, and the user remains on the registration page."
"TC-MyBoard-003","Insert New Item","MyBoard","10, 11","User is logged in.","Valid image and item information.","1. Navigate to the MyBoard page.
2. Click the ""Insert New Item"" button.
3. Upload a valid image.
4. Enter valid item information.
5. Click the ""Save"" button.","The new item is saved, and the user is displayed their personal items."
"TC-MyBoard-004","Delete Item","MyBoard","10, 12","User is logged in and has items.","An item to delete.","1. Navigate to the MyBoard page.
2. Select an item to delete.
3. Click the ""Delete"" button.
4. Confirm the deletion.","The selected item is deleted, and the user is displayed their remaining personal items."
"TC-Exchange-003","Accept Exchange","Exchange","14, 15","User is logged in and has an available exchange.","An exchange to accept.","1. Navigate to the Exchange page.
2. Select an exchange to accept.
3. Click the ""Accept"" button.
4. Confirm the acceptance.","The selected exchange is accepted, and the user is displayed the updated list of available exchanges."
"TC-Exchange-004","Reject Exchange","Exchange","14, 15","User is logged in and has an available exchange.","An exchange to reject.","1. Navigate to the Exchange page.
2. Select an exchange to reject.
3. Click the ""Reject"" button.
4. Confirm the rejection.","The selected exchange is rejected, and the user is displayed the updated list of available exchanges."
"TC-Filter-001","Successful Navigation to Filtered Items","Filter","16","User is logged in.","A filter to apply.","1. Navigate to the home page.
2. Apply a filter.","User is displayed the filtered list of items."
"TC-Profile-003","Update Personal Information","Profile","17","User is logged in.","Updated personal information.","1. Navigate to the profile page.
2. Click the ""Edit"" button.
3. Update personal information.
4. Click the ""Save"" button.","The user's personal information is updated, and the user is displayed their updated information."
"TC-Profile-004","Incomplete Personal Information","Profile","17","User is logged in.","Incomplete personal information.","1. Navigate to the profile page.
2. Click the ""Edit"" button.
3. Enter incomplete personal information.
4. Click the ""Save"" button.","An error message is displayed, and the user is displayed their personal information with the incomplete fields highlighted."
