"Test Case ID","Title","Module","Source Pages","Preconditions","Test Data","Test Steps","Expected Result"
"TC-Login-001","User can log in using Google account","Login","6","Application is correctly installed on the device","Valid Google credentials","1. User launches the application and clicks on ""Sign in with Google""
2. User enters their Google account credentials","User is redirected to the first page of the application and can access all functionalities"
"TC-Login-002","System automatically logs in returning user","Login","6","User has previously logged in","None","1. User launches the application","User is automatically logged in and redirected to the first page of the application"
"TC-Payment-003","User can set up a credit card for future payments","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","Credit card details are successfully saved for future payments"
"TC-Payment-004","System alerts user when credit card details are incorrect","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System displays an error message indicating that the details are incorrect and prompts the user to enter them again"
"TC-Login-005","System provides error message when user enters wrong Google credentials","Login","6","Application is correctly installed on the device","Invalid Google credentials","1. User launches the application and clicks on ""Sign in with Google""
2. User enters incorrect Google account credentials","System displays an error message and prompts the user to enter the correct credentials again"
"TC-Login-006","System redirects user to the first page after successful login","Login","6","Application is correctly installed on the device","Valid Google credentials","1. User launches the application and clicks on ""Sign in with Google""
2. User enters their Google account credentials","User is redirected to the first page of the application"
"TC-Payment-007","System saves valid credit card details for future transactions","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","Credit card details are saved and available for future transactions"
"TC-Payment-008","System requires user to re-enter credit card details if they are incorrect","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters incorrect credit card details","System prompts the user to re-enter the correct credit card details"
"TC-Login-009","System logs in user automatically if they have previously logged in","Login","6","User has previously logged in","None","1. User launches the application","User is automatically logged in and can access all functionalities"
"TC-Payment-010","System validates credit card details before saving","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System validates the credit card details and saves them if they are correct"
"TC-Payment-011","System handles invalid credit card details gracefully","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters incorrect credit card details","System displays an error message and prompts the user to re-enter the correct details"
"TC-Login-012","System prevents unauthorized access with incorrect credentials","Login","6","Application is correctly installed on the device","Invalid Google credentials","1. User launches the application and clicks on ""Sign in with Google""
2. User enters incorrect Google account credentials","System prevents unauthorized access and prompts the user to re-enter the correct credentials"
"TC-Payment-013","System confirms successful credit card setup","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System confirms the successful setup of the credit card for future payments"
"TC-Payment-014","System provides feedback on credit card validation errors","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters incorrect credit card details","System provides specific feedback on the validation errors encountered"
"TC-Login-015","System maintains session after successful login","Login","6","User has logged in","None","1. User launches the application","User remains logged in and can continue using the application without needing to log in again"
"TC-Payment-016","System stores credit card details securely","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System securely stores the credit card details for future transactions"
"TC-Payment-017","System ensures credit card details are entered correctly","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters incorrect credit card details","System ensures the user enters the correct credit card details before proceeding"
"TC-Login-018","System supports multiple login attempts","Login","6","Application is correctly installed on the device","Multiple sets of valid and invalid Google credentials","1. User launches the application and clicks on ""Sign in with Google""
2. User enters valid and then invalid Google account credentials","System allows multiple login attempts and provides appropriate feedback for each attempt"
"TC-Payment-019","System verifies credit card details during setup","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System verifies the credit card details and confirms successful setup"
"TC-Payment-020","System handles duplicate credit card entries","Payment","6","User has logged in","Duplicate credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the same credit card details twice","System detects the duplicate entry and either confirms the existing details or prompts the user to proceed"
"TC-Login-021","System logs out user after a period of inactivity","Login","6","User has logged in","None","1. User remains inactive for a specified period","System logs out the user and requires them to log in again"
"TC-Payment-022","System updates credit card details upon request","Payment","6","User has logged in","Updated credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User requests to update the credit card details","System updates the credit card details and confirms the change"
"TC-Payment-023","System prevents unauthorized changes to credit card details","Payment","6","User has logged in","Unauthorized changes to credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User attempts to make unauthorized changes to the credit card details","System prevents unauthorized changes and prompts the user to authenticate their identity"
"TC-Login-024","System supports different types of Google accounts","Login","6","Application is correctly installed on the device","Different types of Google accounts (personal, work, etc.)","1. User launches the application and clicks on ""Sign in with Google""
2. User enters different types of Google account credentials","System supports various types of Google accounts and allows login accordingly"
"TC-Payment-025","System confirms successful credit card setup with a message","Payment","6","User has logged in","Valid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters the credit card details","System confirms the successful setup of the credit card with a message"
"TC-Payment-026","System provides detailed error messages for credit card validation issues","Payment","6","User has logged in","Invalid credit card details","1. User clicks on the ""Payment Methods"" icon in the navigation bar
2. User enters incorrect credit card details","System provides detailed error messages explaining the validation issues encountered"
"TC-Login-027","System maintains user session across different devices","Login","6","User has logged in on one device","None","1. User logs in on another device","System maintains the user session and allows access to the application on both devices"
"TC-Payment-028","User can recharge their balance using a chosen payment method","Payment","7","User has logged in and entered a payment method","None","1. User enters the amount they wish to load
2. User confirms","The balance is updated"
"TC-Payment-029","Insufficient funds warning when recharging balance","Payment","7","User has logged in and entered a payment method","Insufficient funds in the card","1. User enters the amount they wish to load
2. User confirms","System warns that the balance cannot be recharged and invites the user to change the payment method"
"TC-MapSearch-030","User can search for the nearest stroller rack","Map Search","7, 8","User has logged in and allowed sharing of their location","None","1. User clicks on the map icon in the navigation bar
2. User moves on the map and searches for stroller racks marked with dots","User can go to the selected stroller rack and unlock the stroller"
"TC-StrollerSelection-031","User can view stroller specifications in a chosen stroller rack","Stroller Selection","8","User has chosen a stroller rack","None","1. User clicks on the stroller icon in the navigation bar or goes to the homepage","User can read the stroller model, price per hour, characteristics, and availability"
"TC-UnlockStroller-032","User can unlock a stroller by scanning a QR code","Unlock Stroller","9","User has chosen a stroller and allowed camera usage","None","1. User clicks the Scan to Unlock button
2. Application opens the camera
3. User frames the QR code on the stroller for a few seconds
4. Application recognizes the QR code and unlocks the stroller's lock
5. System starts the timer","User can move with the stroller"
"TC-UnlockStroller-033","Camera permission request when unlocking a stroller","Unlock Stroller","9","User has chosen a stroller and not allowed camera usage","None","1. User clicks the Scan to Unlock button","System requests camera permission from the user"
"TC-UnlockStroller-034","Incomplete QR code framing warning when unlocking a stroller","Unlock Stroller","9","User has chosen a stroller and allowed camera usage","None","1. User clicks the Scan to Unlock button
2. User frames the QR code incompletely","System warns the user to frame better"
"TC-UnlockStroller-035","Incorrect QR code warning when unlocking a stroller","Unlock Stroller","9","User has chosen a stroller and allowed camera usage","None","1. User clicks the Scan to Unlock button
2. User frames an incorrect QR code","System warns the user that the QR code is wrong"
"TC-Payment-036","User can pay for service after using a stroller","Payment","9, 10","User has returned a stroller to a stroller rack","None","1. Timer stops and user sees the cost of the ride automatically deducted from the balance
2. After payment, the stroller's lock closes automatically","User is informed of the cost and the lock closes"
"TC-Payment-037","Insufficient balance warning during payment","Payment","9, 10","User has returned a stroller to a stroller rack and has insufficient balance","Insufficient balance","1. Timer stops and user sees the cost of the ride
2. User tries to pay","System warns the user that the balance is insufficient and needs to be recharged"
"TC-Payment-038","Additional cost warning for illegal parking","Payment","9, 10","User has returned a stroller but did not park it in a stroller rack","None","1. Timer stops and user sees the cost of the ride
2. User tries to pay without parking the stroller in a stroller rack","System warns the user of an illegal parking and additional cost, inviting them to park the stroller in the nearest stroller rack"
